Origin,Destination,Marketing_Airline,Operating_Airline,Flight_Duration,Distance,Narrow_Set
ANC,SEA,NW,CO,198,1260,0
DTW,ORD,JL,AA,78,200,0
MSP,RDU,CO,NW,152,854,0
LBB,DFW,YX,MQ,65,245,0
MSP,SFO,KL,NW,249,1384,0
DTW,BUF,KL,XJ,90,211,1
MSP,CID,CO,XJ,77,200,0
SJU,DTW,CO,NW,308,1691,1
SYD,AKL,QF,PH,165,1167,1
DTW,JAX,CO,NW,141,709,1
DTW,MIA,CO,NW,178,1000,0
CLE,IAH,NW,CO,180,951,0
FRA,VIE,NZ,LH,80,335,1
EWR,MSP,CO,NW,176,876,0
YVR,ORD,AC,UA,247,1530,0
FRA,ATH,AC,LH,165,988,0
DRS,MUC,SK,LH,55,182,0
MEL,ADL,NZ,AN,75,348,0
MIA,IAH,HP,CO,174,836,0
DTW,CRW,KL,XJ,105,245,0
MEL,HBA,NZ,AN,70,330,0
CLE,EWR,AF,CO,110,355,0
MSP,MSN,CO,NW,59,199,0
FLL,EWR,NW,CO,186,936,1
CLE,BDL,NW,CO,100,419,1
MEL,WLG,AN,NZ,220,1398,1
TLL,ARN,SK,OV,55,215,0
YVR,SEA,UA,ZX,50,115,0
FRA,SVO,AC,LH,185,1094,1
MIA,EYW,NW,3M,45,113,1
CLE,ABE,NW,CO,96,299,0
PRG,ZAG,OK,OU,95,268,1
VIE,ACH,OS,WE,65,284,1
TLV,BRU,SN,LY,295,1760,1
VIE,ACH,OS,WE,65,284,1
FRA,STR,AC,LH,40,85,1
MSP,DLH,CO,XJ,44,122,1
FRA,VLC,OS,LH,135,748,0
SYD,KUL,ME,MH,480,3579,1
ASE,MSP,CO,XJ,145,699,0
FRA,PRG,LH,OK,65,222,0
DTW,CLE,NW,CO,62,80,0
MSP,CWA,KL,XJ,61,150,1
DTW,MSP,KL,NW,116,458,1
SJO,XQP,LR,RZ,32,40,1
DTW,YYZ,KL,NW,75,191,1
MSP,GRB,CO,XJ,62,216,1
DTW,SBN,CO,XJ,55,130,1
BNE,CNS,NZ,AN,135,761,0
YYC,LHR,SK,AC,525,3795,1
FRA,HAJ,AC,LH,50,155,0
SYD,MEL,NZ,AN,80,381,0
SYD,ADL,BA,QF,120,633,0
EWR,YYZ,NW,CO,107,297,0
EYW,TPA,UA,3M,75,212,0
DTW,ELM,CO,XJ,105,289,1
FRA,AMS,NW,WA,75,197,1
MSP,CMH,CO,NW,103,545,0
DTW,BGM,CO,XJ,115,329,0
JYV,ARN,SK,KF,85,283,0
BNE,MEL,NZ,AN,135,744,0
MEL,AKL,UA,NZ,225,1426,1
SJO,XQP,LR,RZ,32,40,1
MIA,CLE,NW,CO,172,948,1
SYD,GMP,QF,OZ,630,4543,1
XNA,MEM,KL,XJ,63,224,0
EWR,PHX,NW,CO,335,1858,1
DTW,TPA,CO,NW,160,859,1
FRA,FDH,SK,LH,60,152,1
MSP,DTW,CA,NW,114,458,0
EWR,BUF,NW,CO,90,246,0
BNE,SYD,UA,AN,90,408,0
DTW,EWR,AF,CO,98,427,0
PWM,EWR,HP,RU,100,248,1
FRA,TXL,AC,LH,65,238,1
BNE,DRW,NZ,AN,240,1547,0
EWR,TPA,NW,CO,177,874,1
DTW,LAF,CO,XJ,95,187,1
FRA,MUC,AC,LH,55,163,0
MSP,BIS,CO,XJ,125,335,1
FRA,AMM,UA,LH,250,1653,1
FRA,IST,SK,LH,165,996,1
DTW,SEA,AZ,NW,291,1675,1
NAN,BNE,QF,FJ,240,1477,0
CLE,RDU,NW,CO,97,366,1
CLE,DTW,NW,CO,59,80,1
FRA,IST,SK,LH,165,996,1
EWR,BUF,NW,CO,90,246,1
CLE,LEX,NW,CO,96,240,0
DTW,IAH,HP,CO,175,934,1
CLE,DEN,NW,CO,198,1039,0
DTW,TOL,CO,XJ,47,41,1
EWR,LIM,NW,CO,480,3206,1
TYS,DTW,CO,XJ,92,385,0
FRA,LHR,QF,BA,110,356,1
FRA,TXL,AC,LH,65,238,0
LCG,MAD,BA,IB,65,273,1
SFO,SEA,NW,AS,118,593,0
PEK,PVG,NW,CA,120,602,1
DTW,CMI,CO,XJ,105,257,0
MIA,TPA,SR,AA,82,175,0
FRA,LNZ,LH,NG,70,248,1
BNE,SYD,UA,AN,90,408,0
TLS,LYS,DL,AF,55,209,0
CLE,BOS,NW,CO,107,491,1
FRA,HEL,SK,LH,155,836,0
DTW,SYR,CO,NW,85,329,0
SYD,JNB,SA,QF,840,5964,1
FRA,AMS,TG,LH,65,197,0
YVR,LAX,NW,AS,167,947,0
MSP,SNA,CO,NW,245,1325,0
MSP,MCI,CO,NW,86,348,1
LBB,IAH,NW,CO,90,402,1
BGM,DTW,CO,XJ,115,329,0
FRA,TRN,SK,LH,75,297,0
DTW,SBN,KL,XJ,49,130,1
MSP,DTW,CA,NW,108,458,0
MSP,MSN,CO,NW,64,199,0
CLE,MDW,NW,CO,74,261,1
MSP,CLE,NW,CO,126,538,1
EWR,CLE,NW,CO,105,355,0
FRA,CDG,UA,LH,70,239,1
DTW,IAH,HP,CO,171,934,0
SFO,BUR,AC,UA,67,285,1
MIA,DTW,KL,NW,189,1000,1
RDM,PDX,CO,QX,40,105,0
SYD,BNE,NZ,AN,85,408,1
MSP,GFK,KL,NW,70,244,1
FRA,MUC,UA,LH,55,163,1
BTR,DFW,AM,DL,84,335,0
MEL,SYD,KL,MH,90,381,0
PRG,AMS,OK,KL,105,382,0
PRG,WAW,OK,LO,100,279,0
FRA,CGN,SQ,LH,40,77,1
FRA,ARN,UA,LH,125,667,0
VIE,TLL,OS,NG,140,745,0
CLE,MEM,NW,CO,128,543,0
FRA,LEJ,SK,LH,55,167,1
MIA,EYW,UA,3M,50,113,0
VIE,DXB,OS,NG,335,2294,1
MEL,SYD,NZ,AN,80,381,1
FRA,LEJ,SQ,LH,50,167,1
DAL,IAH,NW,CO,65,193,1
SYD,OOL,NZ,AN,75,368,0
BNE,MEL,NZ,AN,135,744,1
XEZ,XEW,SK,9B,10,,0
DTW,ROA,CO,XJ,115,332,0
MSP,FSD,KL,NW,61,172,1
CLE,MEM,NW,CO,130,543,0
MIA,MSP,KL,NW,231,1315,0
AUH,LHR,AA,GF,500,2989,0
SFO,ORD,IB,AA,247,1605,0
DTW,TOL,KL,XJ,45,41,1
SYD,MEL,NZ,AN,80,381,1
EWR,MSP,CO,NW,199,876,0
DTW,PBI,CO,NW,174,946,1
MSP,ORD,AZ,NW,80,292,1
FRA,AMS,NH,LH,65,197,0
FRA,ABJ,UA,LH,395,2779,0
FRA,NUE,TG,LH,45,100,1
EWR,ROC,NW,CO,100,211,0
FRA,FDH,SK,LH,75,152,0
FRA,IAD,UA,LH,530,3549,1
FRA,BRE,SA,LH,55,186,1
FRA,GOT,SK,LH,105,483,1
SYD,ADL,NZ,AN,120,633,0
TLV,TAS,HY,LY,285,1743,1
EYW,MIA,NW,3M,45,113,0
YYC,LAX,UA,AC,188,1059,0
FRA,HAM,CA,LH,65,228,0
FRA,VIE,OS,LH,80,335,0
DTW,MCO,KL,NW,155,833,0
FRA,VLC,OS,LH,135,748,1
FRA,DFW,TG,LH,665,4469,0
ANC,MSP,CO,NW,312,2185,1
OOL,MEL,NZ,AN,130,717,0
MSP,YYC,KL,NW,179,913,0
FRA,LEJ,AC,LH,55,167,0
EWR,SRQ,NW,CO,180,905,1
VIE,LJU,SK,OS,60,144,1
FRA,HAM,JK,LH,65,228,1
DTW,MEM,CO,NW,124,529,1
SYD,OOL,NZ,AN,75,368,1
MEL,CBR,NZ,AN,55,254,0
NAN,AKL,UA,NZ,185,1177,0
EWR,PWM,NW,CO,102,248,0
CLE,DTW,NW,CO,61,80,0
DAL,CLE,NW,CO,165,880,0
FRA,ZRH,UA,LH,55,151,1
DTW,PHL,CO,NW,104,396,1
FRA,CAI,SK,LH,240,1587,1
MIA,LGA,LR,AA,191,961,1
FRA,MAN,UA,LH,100,455,1
TLS,FRA,SK,LH,125,490,1
MIA,JFK,LO,AA,175,951,0
MSP,EAU,CO,XJ,50,76,0
MIA,NAS,UA,3M,60,157,1
MSP,EAU,CO,XJ,47,76,1
EYW,MIA,UA,3M,45,113,0
EWR,MSY,NW,CO,200,1020,1
MEL,SIN,BA,QF,440,3282,0
YVR,YYZ,SK,AC,262,1813,1
DTW,STL,KL,NW,113,375,1
EWR,CUN,NW,CO,262,1360,0
FRA,BCN,JK,LH,115,589,0
EWR,MSP,AZ,NW,199,876,0
EWR,MIA,NW,CO,193,952,1
SJU,EWR,NW,CO,242,1415,1
SFO,ORD,AS,AA,250,1605,0
SFO,BOI,LH,UA,89,461,1
DTW,FNT,KL,XJ,50,55,1
MSP,BNA,CO,NW,122,608,0
BNE,AKL,AN,NZ,190,1246,1
DTW,RSW,CO,NW,171,954,0
MSP,CID,CO,XJ,58,200,0
FRA,CDG,DL,AF,75,239,0
EWR,OSL,AC,SK,440,3211,1
AUH,MCT,AA,GF,59,212,1
RUH,AUH,DL,AF,90,431,1
FLL,ATL,AF,DL,119,509,0
MOL,TRD,KL,BU,40,107,1
MIA,MEX,DL,AM,215,1112,0
EWR,YYZ,UA,AC,93,297,0
MSP,SFO,CO,NW,249,1384,0
FRA,MUC,MX,LH,55,163,0
VIE,KLU,SK,VO,50,126,0
FRA,GOT,SK,LH,105,483,1
EWR,DEN,AC,UA,246,1394,0
MSP,SDF,CO,NW,119,531,0
VIE,FRA,LH,OS,90,335,0
FRA,BUD,TG,LH,90,451,1
CLE,FNT,NW,CO,65,127,0
DTW,SRQ,CO,NW,163,892,0
VIE,FRA,SK,LH,100,335,1
SYD,BNE,NZ,AN,85,408,0
FRA,GVA,SK,LH,65,250,0
SJO,PJM,LR,RZ,55,109,0
FRA,ARN,AC,LH,125,667,1
SFO,DFW,AS,AA,200,1272,0
DTW,ORD,SR,AA,74,200,0
EWR,MEX,AC,MX,325,1818,1
EWR,CPH,UA,SK,450,3362,0
FRA,ARN,AC,LH,125,667,0
MSP,EWR,CO,NW,175,876,0
DTW,DSM,CO,XJ,111,460,0
DTW,GRR,KL,NW,55,104,0
YVR,YYZ,UA,AC,262,1813,0
CLE,ALB,NW,CO,120,373,1
YVR,PDX,CO,QX,75,221,1
MSP,STL,CO,NW,99,392,1
EWR,ORF,HP,RU,85,248,0
SFO,DEN,AC,UA,151,841,1
CLE,MDW,NW,CO,88,261,1
ANC,ADQ,NW,AS,57,219,1
CLE,DEN,HP,CO,199,1039,1
DTW,BWI,CO,NW,94,358,0
MIA,SFO,BR,AA,380,2247,1
FRA,HAJ,TG,LH,50,155,0
EWR,ORF,HP,RU,85,248,0
BTR,ATL,AF,DL,97,383,1
DTW,SFO,KL,NW,317,1804,0
VIE,INN,OS,VO,50,215,1
FRA,BCN,JK,LH,115,589,1
SFO,SAL,LR,TA,345,2303,1
YYC,YYZ,UA,AC,217,1459,1
VIE,CDG,OS,AF,125,556,1
MSP,SUX,KL,XJ,75,208,0
DTW,LGW,KL,NW,460,3289,0
VIE,LCA,SK,OS,200,1107,0
SFO,EWR,AC,UA,327,2229,1
FLL,EWR,NW,CO,173,936,1
FRA,AGP,SK,LH,170,991,1
FRA,DUS,JK,LH,45,106,1
EYW,MIA,UA,3M,50,113,1
DTW,EWR,NW,CO,103,427,1
FRA,TXL,SQ,LH,65,238,0
EWR,DTW,AF,CO,120,427,0
DTW,AZO,KL,XJ,65,94,0
MIA,TPA,TA,AA,76,175,1
EYW,MIA,UA,3M,50,113,1
DTM,FMO,KL,EW,25,38,0
DTW,CAK,KL,XJ,70,114,0
FRA,STR,UA,LH,40,85,1
MSP,MSN,CO,NW,60,199,0
ZLO,MEX,MX,VW,85,313,1
DTW,CVG,KL,XJ,69,193,0
CLE,ORF,NW,CO,90,383,0
DTW,FWA,CO,XJ,70,107,1
MIA,NAS,UA,3M,65,157,1
EWR,YYZ,UA,AC,90,297,1
DTM,PAD,NW,EW,25,42,0
CLE,IAH,HP,CO,175,951,0
MIA,IAH,NW,CO,171,836,1
MIA,GUA,AF,TA,160,890,1
CLE,DAY,NW,CO,68,141,0
TLL,RIX,OV,BT,55,157,0
DTW,MDW,CA,NW,77,193,0
DTW,IAD,KL,NW,97,340,1
FRA,PAD,SK,LH,55,100,0
FRA,SVO,AC,LH,185,1094,0
MSP,IAH,NW,CO,180,911,0
SJO,XQP,LR,RZ,32,40,0
DTW,MEX,CO,NW,285,1592,1
VIE,FRA,SQ,LH,100,335,0
BNE,SYD,NZ,AN,90,408,1
TLS,CDG,DL,AF,95,334,0
SFO,SEA,LH,UA,122,593,1
FRA,BSL,SK,LH,70,147,0
DTW,EVV,KL,XJ,115,314,1
FRA,LEJ,SK,LH,55,167,1
TLL,ARN,OV,SK,60,215,0
ANC,SEA,CO,AS,201,1260,1
FRA,BOM,UA,LH,475,3558,0
TYS,ORD,AC,UA,101,415,0
DTW,ORD,CA,NW,81,200,0
MSP,IAD,KL,NW,140,796,1
MSP,SAN,KL,NW,235,1333,0
MSP,MBS,CO,NW,90,399,1
SFO,LAX,NZ,UA,81,292,0
DTW,ORD,KL,NW,82,200,0
MSP,ATL,CO,NW,155,797,1
DTW,GSP,KL,NW,102,444,1
EWR,ALB,NW,CO,70,127,1
MSP,BRD,CO,XJ,50,99,1
DTW,MCO,KL,NW,156,833,1
FRA,HEL,SK,LH,155,836,0
PRG,BLQ,AZ,OK,115,350,1
SFO,RNO,AC,UA,59,173,1
FRA,OTP,UA,LH,135,785,0
MSP,LAS,KL,NW,207,1130,1
CLE,MCO,NW,CO,146,784,0
CLE,GRR,NW,CO,70,184,1
EWR,MIA,NW,CO,183,952,1
SJU,EWR,NW,CO,249,1415,0
MSP,EAU,KL,XJ,41,76,0
EWR,LAX,QF,AA,376,2133,1
FRA,LYS,SK,LH,75,293,1
EBB,NBO,KL,KQ,65,288,0
SFO,SEA,NW,AS,118,593,0
VIE,SZG,SK,VO,55,144,1
MSP,BUF,KL,NW,120,636,1
FLL,NAS,UA,3M,60,153,1
EWR,MCO,NW,CO,160,820,1
CZM,CUN,MX,QA,20,29,0
EWR,SFO,NW,CO,380,2229,0
FRA,SVO,AC,LH,185,1094,1
EWR,PVD,AF,CO,76,134,0
EWR,ATL,NW,CO,145,656,1
PRG,FRA,AC,LH,70,222,1
FRA,EZE,OS,LH,825,6252,1
DRS,FRA,AC,LH,70,207,0
DTW,PHL,KL,NW,102,396,0
YYC,DEN,AC,UA,133,785,1
DTW,BOS,KL,NW,116,551,1
SYD,CBR,NZ,AN,50,126,0
DTW,CMI,CO,XJ,105,257,0
EWR,ORD,AC,UA,149,625,1
XEZ,XFH,SK,9B,25,23,1
MSP,STL,KL,NW,86,392,1
RNN,CPH,SK,DM,30,78,0
DTM,CDG,AF,EW,85,239,0
FRA,VIE,SK,LH,80,335,1
FRA,BAK,UA,LH,265,1821,0
MSP,ORD,CO,NW,89,292,1
BNE,AKL,AN,NZ,185,1246,1
FRA,NUE,JK,LH,45,100,1
FRA,MAN,BD,LH,100,455,1
MEL,ADL,NZ,AN,75,348,1
DTW,ERI,CO,XJ,70,143,0
UTT,JNB,SA,4Z,95,335,1
DRS,FRA,SK,LH,70,207,0
SYD,PER,NZ,AN,285,1776,1
DTW,MSP,CA,NW,119,458,0
PRG,MUC,OK,LH,65,144,1
MSP,GRB,CO,NW,68,216,0
SFO,LAX,NZ,UA,85,292,1
PEK,PVG,NW,CA,120,602,0
FRA,ZRH,UA,LH,55,151,1
SJO,PJM,LR,RZ,55,109,0
EWR,BNA,NW,CO,140,655,1
SYD,AKL,UA,NZ,180,1167,1
FRA,TXL,AC,LH,65,238,0
FRA,HAJ,UA,LH,50,155,1
AGA,CMN,JK,FN,60,200,0
EWR,ORD,AS,AA,145,625,0
FRA,LEJ,SK,LH,55,167,1
MSP,LSE,CO,NW,51,104,0
YVR,SFO,UA,AC,141,705,0
MIA,EYW,NW,3M,45,113,0
PWM,EWR,HP,RU,96,248,0
AAL,CPH,LH,SK,45,134,1
MEL,ADL,NZ,AN,75,348,1
FRA,HAM,AC,LH,65,228,1
SFO,JFK,BR,AA,330,2246,0
RNN,CPH,SK,DM,30,78,1
EWR,ORD,NW,CO,146,625,0
MIA,EYW,NW,3M,45,113,1
BKO,DKR,RK,UY,100,570,1
DTW,CLE,NW,CO,70,80,0
MEL,WLG,QF,PH,210,1398,0
SFO,IAH,CA,CO,218,1423,0
DTW,PHL,CA,NW,101,396,0
VIE,BKK,OS,NG,610,4577,0
FRA,HAJ,TG,LH,50,155,0
EWR,JAX,NW,CO,152,718,1
FRA,PAD,SK,LH,55,100,1
SFO,PHX,NW,HP,120,565,0
SFO,LAX,NZ,UA,75,292,1
DTW,STL,AZ,NW,113,375,0
SJU,MEM,CO,NW,279,1629,0
SYD,CBR,NZ,AN,50,126,0
FRA,NUE,SA,LH,45,100,0
FRA,HAJ,UA,LH,50,155,0
EWR,CMH,NW,CO,120,404,0
EWR,ORD,AC,UA,141,625,0
MIA,EYW,UA,3M,45,113,0
MIA,NAS,NW,3M,65,157,0
SYD,AKL,BA,QF,175,1167,1
SFO,MSY,AC,UA,242,1659,1
MSP,MDW,CO,NW,83,309,0
DTW,MBS,CO,NW,60,93,0
MSP,CID,CO,XJ,76,200,1
DTW,MSP,CA,NW,122,458,1
FRA,LED,AC,LH,175,948,1
MSP,SJC,CO,NW,249,1371,1
SYD,AKL,BA,QF,175,1167,1
FRA,HAM,UA,LH,65,228,0
SFO,EWR,NW,CO,308,2229,0
EWR,MIA,NW,CO,185,952,1
MIA,LGA,TA,AA,195,961,1
CLE,ORD,NW,CO,94,271,1
MIA,MCO,UA,3M,70,171,1
SFO,NRT,TG,UA,655,4445,0
SYD,CBR,BA,QF,45,126,0
MSP,SLC,KL,NW,171,865,1
FLL,ORD,SR,AA,198,1038,1
TLS,SXB,IJ,YS,90,400,1
SFO,IAH,NW,CO,210,1423,1
SYD,SIN,SR,QF,465,3422,1
MIA,CDG,CO,AF,510,3996,1
AUH,DXB,AC,LH,40,61,1
FRA,ATL,UA,LH,615,4017,0
VIE,CGN,OS,CL,100,403,0
DTW,MIA,CA,NW,189,1000,0
VIE,FRA,TG,LH,90,335,1
MSP,MEM,CO,NW,124,616,0
MEL,KUL,KL,MH,470,3434,0
DTW,IAD,AZ,NW,90,340,1
MSP,SAN,CO,NW,235,1333,1
FRA,NUE,UA,LH,45,100,1
VIE,FRA,NZ,LH,100,335,0
CLE,ORD,JL,NA,85,271,1
PRG,TXL,LH,OK,60,158,1
MEL,HBA,NZ,AN,70,330,1
EWR,DEN,AC,UA,264,1394,0
YVR,MSP,CO,NW,210,1245,0
MIA,MAD,AA,IB,495,3842,0
EWR,SJU,NW,CO,234,1415,1
OVD,MAD,LH,JK,60,218,1
DTW,PHL,CO,NW,101,396,0
EWR,PHX,AF,CO,336,1858,0
MEL,SYD,NZ,AN,80,381,1
HMO,MXL,MX,AM,90,303,1
FRA,MUC,RG,LH,55,163,1
DTW,IAH,NW,CO,175,934,0
DTW,PHL,KL,NW,93,396,1
XNA,DFW,YX,MQ,75,245,1
SFO,NRT,UA,NH,675,4445,1
YVR,HNL,UA,AC,360,2363,1
CLE,ALB,NW,CO,112,373,1
FRA,ATH,AC,LH,165,988,1
SJO,XQP,LR,RZ,22,40,1
EWR,PHL,BR,CO,55,74,1
MIA,MCO,UA,3M,70,171,0
VIE,KLU,SK,VO,55,126,1
DTW,CMH,CO,XJ,85,133,1
MSP,HDN,CO,NW,136,674,0
PRG,FRA,TG,LH,70,222,0
MEL,BNE,NZ,AN,125,744,0
MIA,LAX,QF,AA,357,2036,0
CLE,EWR,AF,CO,108,355,1
ANC,SEA,NW,AS,201,1260,0
LCG,MAD,BA,IB,65,273,0
MIA,MSP,KL,NW,235,1315,0
YYC,LAX,MX,AC,188,1059,1
EWR,CLE,BR,CO,110,355,0
CLE,YUL,NW,CO,105,429,0
EWR,CUN,NW,CO,256,1360,1
VIE,DAM,OS,RB,210,1267,0
EWR,GSP,NW,CO,135,522,1
FRA,CGN,AC,LH,40,77,0
MSP,DLH,CO,XJ,60,122,0
SYD,MEL,NZ,AN,80,381,1
MIA,ORD,LA,AA,197,1049,0
MEL,BKK,BA,QF,530,3987,0
YYC,FRA,LH,AC,560,4073,0
MSP,CUN,CO,NW,235,1485,0
FRA,MAD,SK,LH,145,776,0
AGA,CMN,DL,AT,60,200,0
CLE,LAX,NW,CO,302,1781,0
DTW,TYS,KL,NW,92,385,0
EWR,TPA,NW,CO,177,874,1
FRA,LEJ,UA,LH,55,167,0
MSP,SFO,KL,NW,254,1384,1
EWR,SFO,AC,UA,388,2229,0
CLE,MSY,NW,CO,150,802,1
MSP,CMX,CO,XJ,90,238,1
PEK,XIY,NW,CA,95,513,1
DRS,ZRH,SR,LX,85,292,1
FRA,CPH,LH,SK,85,366,0
MSP,BWI,KL,NW,141,815,0
FRA,PRG,AC,LH,65,222,1
HND,KIX,UA,NH,75,233,0
PWM,ORD,AC,UA,157,783,0
RDM,SEA,CO,QX,67,198,1
EWR,MSP,NW,CO,181,876,1
DTW,IND,CO,NW,69,201,0
MSP,MEM,CO,NW,124,616,0
CZM,CUN,MX,QA,20,29,1
DTW,MIA,KL,NW,178,1000,0
SFO,IAD,AC,UA,301,2106,1
CLE,SDF,NW,CO,100,264,1
SFO,IAD,AC,UA,294,2106,1
DTW,CLE,NW,CO,52,80,0
EWR,ORD,AC,UA,147,625,0
MEL,SIN,LH,SQ,445,3282,1
DTW,MCO,KL,NW,159,833,0
DTW,LAF,KL,XJ,91,187,0
FRA,NUE,SK,LH,45,100,0
FRA,ZAG,SK,LH,85,396,1
MIA,GRU,AA,JJ,477,3577,0
FRA,TXL,JK,LH,65,238,0
CLE,LAX,NW,CO,313,1781,0
FRA,BUD,AC,LH,95,451,0
SFO,MSP,KL,NW,220,1384,1
CLE,EWR,AF,CO,110,355,1
MEL,PER,NZ,AN,235,1464,1
FRA,STR,AC,LH,40,85,0
DTM,STN,KL,EW,95,276,0
VIE,CDG,CO,AF,125,556,0
YVR,SEA,NW,QX,50,115,1
EWR,SFO,AC,UA,377,2229,0
FRA,STR,UA,LH,40,85,0
LBB,DFW,YX,MQ,92,245,1
AGA,LPA,JK,FN,100,343,0
PBC,MEX,AM,VW,35,47,1
OOL,MEL,NZ,AN,130,717,0
FRA,MUC,UA,LH,55,163,1
MEL,SYD,NZ,AN,80,381,0
MSP,EWR,CO,NW,160,876,0
MSP,DEN,KL,NW,120,593,1
VIE,INN,SK,VO,75,215,0
MSP,PHX,CA,NW,204,1119,1
VIE,MUC,OS,CL,60,192,0
FRA,VIE,UA,LH,80,335,1
LBB,IAH,NW,CO,96,402,0
DRS,MUC,AC,LH,55,182,1
DTW,CLT,CO,NW,101,439,0
FRA,MUC,UA,LH,55,163,1
FRA,LEJ,AC,LH,55,167,0
MIA,FPO,NW,3M,45,99,0
HMO,MTY,DL,AM,105,620,0
FRA,NUE,AC,LH,45,100,0
VIE,SZG,OS,VO,55,144,1
FRA,OSL,UA,LH,120,622,0
SJO,GLF,LR,RZ,60,104,0
DTW,EVV,KL,XJ,120,314,1
DTW,PHX,CA,NW,257,1453,1
DTW,PDX,AZ,NW,298,1696,0
MEL,LST,NZ,AN,55,262,0
DTW,GRR,KL,NW,48,104,1
DTW,CLE,NW,CO,55,80,1
SFO,JFK,SA,DL,320,2246,0
GFK,MSP,CO,XJ,85,244,1
DTW,GRR,CO,NW,53,104,1
EWR,DTW,NW,CO,115,427,0
MSP,MKE,CO,NW,67,256,1
SFO,EWR,AC,UA,328,2229,1
FRA,DRS,UA,LH,60,207,1
DTW,CLE,CO,XJ,65,80,0
EWR,AUS,NW,CO,255,1310,0
FRA,EMA,LH,BD,100,414,1
EWR,CAE,NW,CO,135,438,1
FRA,HAM,JK,LH,65,228,1
HMO,MEX,AM,MX,145,885,1
MSP,LAX,CA,NW,241,1339,0
VIE,KLU,OS,VO,55,126,1
DTW,SAN,KL,NW,302,1694,1
FRA,STR,AC,LH,40,85,1
MIA,MEX,DL,AM,215,1112,0
SYD,MEL,KL,AN,80,381,1
CLE,TPA,NW,CO,158,815,0
FRA,NCE,SK,LH,95,385,1
EWR,ORD,AS,AA,149,625,0
SFO,LAX,TG,UA,89,292,1
DTW,CLE,KL,NW,56,80,0
FRA,ADD,UA,LH,415,2905,1
DTW,PHL,KL,NW,95,396,0
DTW,BWI,AZ,NW,98,358,0
DTW,BDL,KL,NW,99,483,0
MIA,DTW,CO,NW,191,1000,0
CLE,CLT,NW,CO,105,383,1
SFO,MIA,JL,AA,323,2247,0
MIA,NAS,UA,3M,65,157,1
MIA,DTW,KL,NW,189,1000,0
FRA,BUD,UA,LH,95,451,0
FRA,OSL,SK,LH,120,622,1
DTW,ORD,MX,UA,83,200,1
FRA,HAM,SQ,LH,65,228,1
YVR,LAX,UA,AC,169,947,0
FRA,VIE,SK,LH,80,335,1
EWR,FCO,AZ,CO,495,3732,1
MSP,FNT,KL,XJ,91,424,1
MSP,ATW,CO,XJ,81,206,1
MSP,CID,CO,XJ,58,200,0
CLE,FLL,NW,CO,166,935,0
EWR,SFO,NW,CO,373,2229,0
EWR,ORF,HP,RU,85,248,1
DTW,GSO,KL,NW,107,401,1
EWR,MCO,NW,CO,164,820,0
FRA,STR,TG,LH,40,85,1
BNE,CNS,NZ,AN,135,761,0
DTW,SRQ,KL,NW,163,892,1
DTW,MSP,KL,NW,119,458,0
MSP,STC,CO,XJ,40,54,0
EWR,IAH,NW,CO,222,1220,1
MIA,YYZ,MX,AC,185,1076,1
FRA,HEL,SK,LH,155,836,0
DTW,EWR,CO,NW,111,427,1
DTW,SBN,KL,XJ,70,130,1
YVR,SEA,CO,QX,50,115,0
MSP,LGW,KL,NW,490,3498,0
FRA,EMA,LH,BD,100,414,0
FRA,CDG,UA,LH,70,239,1
DTW,MEM,KL,NW,123,529,1
SJU,DTW,CO,NW,295,1691,0
FRA,HAM,UA,LH,65,228,0
CLE,LAN,NW,CO,65,145,0
FRA,LHR,BD,LH,100,356,0
FRA,BUD,AC,LH,90,451,0
DTW,SYR,KL,NW,82,329,1
MEL,CBR,NZ,AN,55,254,0
DTW,SBN,CO,XJ,54,130,0
BNE,SYD,NZ,AN,90,408,1
FRA,CPH,LH,SK,85,366,0
MSP,LAX,KL,NW,236,1339,1
FRA,HAM,SQ,LH,65,228,0
SFO,IAH,CA,CO,233,1423,0
CLE,CVG,NW,CO,81,188,1
DTW,LGA,CA,NW,108,437,0
MSP,IAH,CO,NW,182,911,0
RDM,SEA,NW,QX,75,198,0
FRA,HAM,UA,LH,65,228,1
DTW,CDG,KL,NW,485,3452,1
DTW,CLE,KL,NW,57,80,1
DTW,IAD,CO,NW,91,340,0
FRA,HAM,UA,LH,65,228,1
EWR,SXM,NW,CO,245,1487,1
RDM,PDX,NW,QX,40,105,1
DTW,ROC,KL,XJ,100,261,1
CLE,EWR,NW,CO,105,355,0
FRA,SVO,AC,LH,190,1094,0
SFO,HNL,NZ,UA,328,2087,0
MOL,OSL,KL,BU,50,188,1
SFO,MSP,CA,NW,218,1384,1
EWR,BWI,BR,CO,80,149,1
DRS,FRA,AC,LH,70,207,0
SFO,SEA,NW,AS,120,593,0
EWR,CLE,NW,CO,110,355,1
VIE,VCE,OS,VO,75,237,0
MSP,YVR,CO,NW,232,1245,1
CLE,BUF,NW,CO,60,166,0
SYD,CBR,NZ,AN,50,126,1
VIE,CDG,AF,OS,125,556,0
VER,MEX,AM,MX,55,165,1
CLE,IND,NW,CO,101,229,0
FRA,IAD,UA,LH,555,3549,0
SYD,CHC,AN,NZ,195,1147,0
MSP,PHL,CO,NW,147,853,0
FRA,DRS,AC,LH,60,207,1
DTW,SAN,CO,NW,296,1694,1
DTW,ORF,CO,NW,103,462,1
DTW,MBS,CO,NW,52,93,0
