record_id,aircraft_type,airport_name,altitude_bin,aircraft_make_model,wildlife_number_struck,wildlife_number_struck_actual,effect_impact_to_flight,flightdate,effect_indicated_damage,aircraft_number_of_engines,aircraft_airline_operator,origin_state,when_phase_of_flight,conditions_precipitation,remains_of_wildlife_collected,remains_of_wildlife_sent_to_smithsonian,remarks,wildlife_size,conditions_sky,wildlife_species,pilot_warned_of_birds_or_wildlife,cost_total,feet_above_ground,number_of_people_injured,is_aircraft_large
224003,Airplane,JUNEAU INTL ARPT,< 1000 ft,B-737-400,1,1,None,2003-01-19T00:00:00,Caused damage,2,ALASKA AIRLINES,Alaska,Approach,"Fog, Rain",TRUE,FALSE,CARCASS FOUND ON RWY SHORTLY AFTER A/C LANDED. LARGE DENT TO L HORIZ STABIL. AIRSPEED IS APPROXIMATE.  A/C HAD TO BE FLOWN EMPTYBACK TO SEATTLE FOR REPAIRS. THAT COST WAS NOT AVAILABLE FROM OPER.,Medium,Overcast,Mallard,TRUE,14817,150,0,TRUE
306189,Airplane,OUTAGAMIE COUNTY REGIONAL,> 1000 ft,B-757-300,1,1,None,2010-09-18T00:00:00,Caused damage,2,CONTINENTAL AIRLINES,Wisconsin,Approach,None,FALSE,FALSE,REPLACED RADOME.,Large,Some Cloud,Canada goose,FALSE,14785,2500,0,TRUE
232297,Airplane,WILEY POST ARPT,> 1000 ft,BE-58  BARON,1,1,Precautionary Landing,2005-08-18T00:00:00,Caused damage,2,BUSINESS,Oklahoma,Approach,None,FALSE,FALSE,"CROW? RT WING LE DAMAGED. COST RANGE $10-15,000.",Medium,No Cloud,Unknown bird - medium,FALSE,14642,2500,0,FALSE
225674,Airplane,CHICAGO MIDWAY INTL ARPT,< 1000 ft,B-737-800,1,1,Other,2004-09-29T00:00:00,Caused damage,2,ATA AIRLINES,Illinois,Approach,None,FALSE,FALSE,PILOT REPTD BIRDSTRIKE WHILE OVER #'S OF RWY 4R. DENTED RADOME SEVERELY. WENT OVER A/C AND HIT VERTICAL PART OF TAIL AT THE BASE CAUSING MINIMAL DMG. A/C WAS SWAPPED OUT CAUSING A 30 MIN DELAY TO CONTINUING FLT.  CARCASS RETRIEVED BY OPS.,Medium,Some Cloud,Red-tailed hawk,TRUE,14432,10,0,TRUE
317411,Airplane,QUINN FIELD ARPT,< 1000 ft,MAULE M-7,1,1,Precautionary Landing,2011-10-01T00:00:00,Caused damage,1,BUSINESS,Nebraska,Climb,None,TRUE,FALSE,2 MEN INJURED WITH CUTS IN FACE. EMERGENCY LANDING.,Medium,No Cloud,Ducks,FALSE,14000,300,2,FALSE
226998,Airplane,PHOENIX GOODYEAR ARPT,< 1000 ft,BE-33,1,1,Precautionary Landing,2004-06-18T00:00:00,Caused damage,1,BUSINESS,Arizona,Climb,None,TRUE,FALSE,BIRD WAS SEEN ABOVE AIRCRAFT IN DIVE POSITION. HIT PROP FIRST THEN HIT COWLING AND CRASHED THRU WINDSHLD. 1/2 OF BIRD REMAINED IMPALED IN WINDHSLD. OTHER HALF WENT BTWN 2 PILOTS IN FRONT. 1 PERSON I BACK SEAT WAS HIT IN HEAD. 4 PEOPLE ON BOARD NOT HURT. W,Large,No Cloud,Turkey vulture,FALSE,13894,1000,0,FALSE
236659,Airplane,SCHOLES INTL ARPT AT GALVESTON,> 1000 ft,BE-58  BARON,1,1,Other,2006-03-14T00:00:00,Caused damage,2,PRIVATELY OWNED,Texas,Descent,None,FALSE,FALSE,"BIRD SUDDENLY APPEARED IN WINDSHLD. PILOT DESCENDED TO AVOID CONTACT BUT BIRD HIT HORIZ STABILIZER WHERE IT ATTACHES TO FUSELAGE. COST ESTIMATED AT $5000 TO 10, 000. BIRD NOT RETRIEVED NOR SAMPLES TAKEN.",Large,No Cloud,Brown pelican,TRUE,13831,1750,0,FALSE
231151,Airplane,SACRAMENTO INTL,> 1000 ft,B-727-200,1,1,None,2005-01-19T00:00:00,Caused damage,3,FEDEX EXPRESS,California,Approach,Fog,FALSE,FALSE,DMG TO #1 AND #2 LEADING EDGE SLAT,Medium,Overcast,Unknown bird - medium,TRUE,13693,2000,0,FALSE
237297,Airplane,KANSAS CITY INTL,< 1000 ft,BE-1900,1,1,Other,2005-04-27T00:00:00,Caused damage,2,MESA AIRLINES,Missouri,Approach,None,FALSE,FALSE,HIT WING ABOUT 5' FROM TIP. MODERATE DMG. WRINKLED LEADING EDGE. FERRIED FOR REPAIR.  REPLACED ALL OF DEICE BOOT & QUITE A BIT OF THE WING. FLT CANCELLED. ID BY SMITHSONIAN FAA 1060.,Medium,Some Cloud,Red-tailed hawk,FALSE,13471,300,0,FALSE
204679,Airplane,MEMPHIS INTL,< 1000 ft,A-300,1,1,Engine Shut Down,2000-05-02T00:00:00,Caused damage,2,FEDEX EXPRESS,Tennessee,Climb,None,FALSE,FALSE,"PROBABLY CANADA GOOSE. PRECAUTIONARY LDG. INGESTION. 1 FAN BLADE DMGD. REPLACED.( ENG MANU REPTS NO FAN BLD DMG. TAKE OFF ABORTED, 0 ALT, 130 KTS. )",Large,Overcast,Canada goose,FALSE,13364,100,0,FALSE
206921,Airplane,SACRAMENTO INTL,> 1000 ft,B-737,1,1,None,2001-02-16T00:00:00,Caused damage,2,AMERICA WEST AIRLINES,California,Climb,None,FALSE,FALSE,RADOME DAMAGED OUT OF LIMITS. REMOVED AND REPLACED.,Medium,No Cloud,Unknown bird - medium,FALSE,13016,3000,0,TRUE
260844,Airplane,NEWARK LIBERTY INTL ARPT,> 1000 ft,C-550,1,1,None,2008-11-24T00:00:00,Caused damage,2,BUSINESS,New Jersey,Climb,None,FALSE,FALSE,"1 GOOSE OUT OF A FLOCK OF ABOUT 10, GRAZED THE RADOME CAUSING SOME DMG. FORTUNATELY IT WAS NOT A DIRECT STRIKE.",Large,No Cloud,Canada goose,TRUE,12987,1800,0,FALSE
215145,Airplane,LOUISA COUNTY ARPT/FREEMAN FLD,< 1000 ft,BE-23 SUNDOWNER,1,1,Other,2002-04-07T00:00:00,Caused damage,1,PRIVATELY OWNED,Virginia,Approach,None,FALSE,FALSE,SAW A DEER ABOUT 50 YARDS AHEAD WHEN 5' FROM T/D AND APPLIED FULL POWER TO DO A GO-AROUND. FELT JOLT IN TAIL. OTHER DEER HAD HIT US.  STABILATOR JAMMED CAUSING A/C TO CLIMB & ALMOST STALL. SAW LRG DENT ON L OTBD LE OF STABILATOR FROM COCKPIT. FLEW THE PAT,Large,No Cloud,White-tailed deer,FALSE,12677,5,0,FALSE
215859,Airplane,ALEXANDRIA INTL,< 1000 ft,B-737-200,1,1,Precautionary Landing,2002-04-21T00:00:00,No damage,2,PACE AIRLINES,Louisiana,Climb,None,FALSE,FALSE,WAS NOT AWARE THAT EVENT WAS A BIRD STRIKE UNTIL POST FLT INSPN COMPLETED. RESIDUE WAS NOT COLLECTIBLE.,Medium,No Cloud,Unknown bird - medium,FALSE,12677,50,0,TRUE
205613,Airplane,AKRON-CANTON MUNICIPAL,< 1000 ft,BE-400 BJET,11 to 100,22,None,2000-10-25T00:00:00,Caused damage,2,BUSINESS,Ohio,Approach,Fog,FALSE,FALSE,"ON SHORT FINAL, IN OVERCAST AND FOG AND JUST AFTER ACQUIRING RWY ENVIRONMENT VISUALLY, A LRG FLOCK OF BIRD APPEARED DIRECTLY IN OUR FLT PATH. WE HIT SEVERAL BUT LANDED UNEVENTFULLY. THERE WERE AT LEAST 14 SEPARATE STRIKES DISTRIBUTED EVENLY AROUND THE PLA",Small,Overcast,European starling,FALSE,12562,200,0,FALSE
234424,Airplane,DENVER INTL AIRPORT,< 1000 ft,BE-1900,1,1,None,2006-03-06T00:00:00,Caused damage,2,GREAT LAKES AIRLINES,Colorado,Approach,None,TRUE,FALSE,HIT SML-MED BIRDS ON FINAL APCH. DMG TO LE CENTER SECTION OF TAIL.,Small,No Cloud,Unknown bird - small,TRUE,12550,800,0,FALSE
318884,Airplane,BLOOMINGTON/NORMAL,> 1000 ft,BE-35,1,1,None,2011-11-24T00:00:00,Caused damage,1,PRIVATELY OWNED,Illinois,Approach,None,FALSE,FALSE,DMG TO LEADING EDGE OF L WING OUTBOARD. A/C OUT OF SERVICE ABOUT 10 WEEKS.,Medium,No Cloud,Unknown bird - medium,FALSE,12490,1300,0,FALSE
302425,Airplane,DILLANT-HOPKINS ARPT,> 1000 ft,HAWKER 800,1,1,None,2010-05-22T00:00:00,Caused damage,2,BUSINESS,New Hampshire,Approach,None,FALSE,FALSE,PILOTS HEARD THUMP SOUND OF BIRDSTRIKE ON RADOME ON APRCH. NIGHT CONDITIONS SO THERE WAS NO VISUAL OF BIRDS. SUBSEQUENT APRCH UNEVENTFUL. POSTFLT REVEALED ENG DMG FROM INGESTED BIRD. ENG REMOVED.,Medium,No Cloud,Unknown bird - medium,FALSE,12320,2000,0,FALSE
235975,Airplane,BAUDETTE INTL ARPT,> 1000 ft,PA-44 SEMINOLE,1,1,None,2005-09-13T00:00:00,Caused damage,2,BUSINESS,Minnesota,Descent,None,FALSE,FALSE,BIRD HIT BTWN WINDOW AND TOP OF FUSELAGE ON PILOT'S SIDE. LEFT A SML OPENING WHERE WINDOW AND FUSELAGE CONNECT. WINDOW HAD TO BE TAKEN OUT AND FUSELAGE STRAIGHTENED. NOT MUCH OF BIRD REMAINED.,Large,Some Cloud,Canada goose,FALSE,12241,8500,0,FALSE
4502,Airplane,BARKSDALE AIR FORCE BASE ARPT,< 1000 ft,B-52H,1,1,Precautionary Landing,2001-04-18T00:00:00,No damage,,MILITARY,Louisiana,Approach,None,TRUE,TRUE,,Medium,No Cloud,American coot,TRUE,12029,800,0,FALSE
230438,Airplane,ADAMS COUNTY- LEGION FIELD,< 1000 ft,C-337,2 to 10,4,None,2004-09-26T00:00:00,Caused damage,2,PRIVATELY OWNED,Wisconsin,Climb,None,FALSE,FALSE,"PILOT REPTD STRIKE IMMED AFTERWARD. JUST AFTER T/O, 20-25 TURKEYS SUDDENLY APPEARED JUST ABOVE THE RWY FROM L TO RT. 3 WERE HIT, MOSTLY BY STRUT & LEADING EDGE OF WING. LDG GEAR WAS NOT RETRACTED AS A PRECAUTION BUT NO DMG TO GEAR. REPORTED COSTS  ARE PIL",Large,No Cloud,Wild turkey,FALSE,12026,15,0,FALSE
227566,Airplane,TAMPA INTL,> 1000 ft,DA-50 FALCON,1,1,None,2004-03-30T00:00:00,Caused damage,3,BUSINESS,Florida,Descent,None,FALSE,FALSE,"GULL POSSIBLY, WHITISH IN COLOR. HIT LWR HALF OF RADOME ON L SIDE ABOUT 1' BACK FROM TIP OF NOSE. SLIGHT STRUCTURAL DMG WITH 1"" DIAMETER CHIP OF PAINT REMOVED AND CRACKED PAINT AROUND PERIMETER OF IMPACT ZONE.",Large,Some Cloud,Unknown bird - large,FALSE,12026,5000,0,FALSE
258831,Airplane,SAN ANTONIO INTL,> 1000 ft,DA-900,1,1,Precautionary Landing,2008-10-02T00:00:00,Caused damage,3,BUSINESS,Texas,Climb,None,FALSE,FALSE,BIRD CRACKED NOSE CONE.  RENTED ONE UNTIL REPAIRS WERE MADE. MAY TAKE A FEW MONTHS.,Large,No Cloud,Unknown bird - large,FALSE,11905,3500,0,FALSE
307191,Airplane,GRAND RAPIDS/ITASCA COUNTY ARPT,< 1000 ft,BE-65 QUEEN,2 to 10,7,None,2010-09-16T00:00:00,Caused damage,2,BUSINESS,Minnesota,Climb,None,FALSE,FALSE,DMG TO A/C. DENT IN BOTH WINGS. L/E AND UNDERSIDE. TOP TAIL ROTATING BEACON DMG. RIP IN DE-ICE BOOT.,Large,Some Cloud,Canada goose,FALSE,11808,500,0,FALSE
316070,Airplane,ONTARIO INTL ARPT,< 1000 ft,CL-RJ700,1,1,Other,2011-09-10T00:00:00,Caused damage,2,SKYWEST AIRLINES,California,Approach,None,TRUE,FALSE,"DAMAGE TO LEADING EDGE OF WING. CONFIRMED ID. OUTBOUND FLT CANCELLED. SLAT WAS TEMPORARILY REPAIRED. PERMANENT REPAIR IS SCHEDULED. COSTS INCLUDE FERRY FLIGHT, LABOR, DOWNTIME, & REPAIRS.",Medium,Overcast,Red-tailed hawk,FALSE,11800,300,0,FALSE
225480,Airplane,MIDDLE BASS-EAST POINT,< 1000 ft,PA-28,1,1,Precautionary Landing,2003-08-04T00:00:00,Caused damage,1,PRIVATELY OWNED,Ohio,Climb,None,FALSE,FALSE,"1 HIT TIP OF PROP BLADE. DMG VERY SLIGHT AND DETECTED WITH A STRAIGHT EDGE HELD AGAINST THE PROP. ENG IS BEING DISASSEMBLED FOR POSSIBLE INTERNAL DMG PER LYCOMING., MECH AND FAA REGS.",Large,No Cloud,Canada goose,FALSE,11730,25,0,FALSE
222129,Airplane,SACRAMENTO INTL,< 1000 ft,B-757-200,2 to 10,5,None,2005-01-11T00:00:00,Caused damage,2,UNITED AIRLINES,California,Approach,Fog,TRUE,TRUE,RAN THRU 2 FLOCKS OF BIRDS ON 2 MILE FINAL. 2 STRIKES. 1 ON L ENG OTHER ON NOSE STRUT. BROKE BOTH LIGHTS (LDG & TAXI). ONLY HEARD I IMPACT. RPL RT NLG LDG LIGHT FRAME & RETAINER. RPL OTH NLG LDG LTS. 4 FAN BLADES DAMGED AT TIPS & MID SPAN. MANY BLADES HAV,Medium,Overcast,Northern pintail,TRUE,11714,1000,0,TRUE
246240,Airplane,SACRAMENTO INTL,< 1000 ft,B-737-700,2 to 10,4,Precautionary Landing,2006-12-05T00:00:00,Caused damage,2,ALOHA AIRLINES,California,Climb,None,FALSE,FALSE,HIT SEVERAL MED SIZED BIRDS ON CLIMBOUT. A/C GAVE NO INDICATION OF ENG OR FLT CONTROL ABNORMALITIES. BUT AS A PRECAUTION WE RETD TO SMF FOR LDG. REPLACED L KRUGER FLAP. OTHER COST UNKN. (ARPT REPTD ALT AT 400 FT AND MIGRATING WATERFOWL AND TIME AS 2100),Medium,No Cloud,Unknown bird - medium,TRUE,11409,800,0,TRUE
217266,Airplane,SALT LAKE CITY INTL,< 1000 ft,CL-RJ100/200,2 to 10,10,None,2003-04-19T00:00:00,Caused damage,2,SKYWEST AIRLINES,Utah,Approach,None,TRUE,TRUE,SPADE DOOR ON NOSE GEAR DAMAGED. STRIKE WAS 1.5 MILES FROM APCH END OF RWY. ID BY SMITHSONIAN. FAA 437.,Medium,Some Cloud,American coot,FALSE,11342,400,0,FALSE
300963,,,,SIKORSKY S-76,,1,,,Caused damage,2,,Ohio,,None,FALSE,FALSE,CRACK IN COMPOSITE TRANSMISSION COWLING.,,No Cloud,Unknown bird - medium,,11294,,0,
209599,Airplane,COLORADO SPRINGS MUNICIPAL,> 1000 ft,MD-83,1,1,None,2000-04-27T00:00:00,Caused damage,2,AMERICAN AIRLINES,Colorado,Approach,None,FALSE,FALSE,"REPLACED RADOME ASSEMBLY, WX RADAR DISH AND DRIVE ASSEMBLY FOR RADAR. PHOTO OF RADOME ATTACHED. BIRD ID BY R HEINEN.",Medium,No Cloud,Ruddy duck,FALSE,11287,5000,0,FALSE
246509,Airplane,PETALUMA MUNICIPAL ARPT,< 1000 ft,C-182 SKYLAN,2 to 10,9,Precautionary Landing,2007-03-18T00:00:00,Caused damage,1,PRIVATELY OWNED,California,Climb,None,FALSE,FALSE,"DMG TO COWLING, EXHAUST SYSTEM AND FUEL INDUCTION SYSTEM.",Medium,No Cloud,Mallard,FALSE,11112,50,0,FALSE
269521,Airplane,BALDWIN COUNTY ARPT,< 1000 ft,C-560,1,1,None,2009-11-04T00:00:00,Caused damage,2,BUSINESS,Georgia,Climb,None,FALSE,FALSE,DENTED @ 2 ENG INLET RING. BIRD WAS MEDIUM SIZE WITH GRAY FEATHERS.,Medium,No Cloud,Unknown bird - medium,FALSE,11097,1000,0,FALSE
318854,Airplane,BALTIMORE WASH INTL,> 1000 ft,B-737-700,2 to 10,10,None,2011-11-17T00:00:00,Caused damage,2,SOUTHWEST AIRLINES,Maryland,Approach,None,TRUE,TRUE,"ID BY SMITHSONIAN. AT ABOUT 8NM FROM BWI AND 4NM TO""GRAFF"", THE FINAL APPROACH FIX, A/C ENCOUNTERED A LRG FLOCK OF BIRDS, POSSIBLY GEESE. HIT MULTIPLE BIRDS. LANDING UNEVENTFUL. IMPACT AREAAS WERE JUST CENTER AND ABOVE FWD WINDSCREEN, SEVERAL AREAS NEAR P",Large,No Cloud,Tundra swan,TRUE,11000,1900,0,TRUE
259184,Airplane,OHIO UNIVERSITY ARPT,< 1000 ft,BE-33,1,1,Precautionary Landing,2008-08-12T00:00:00,Caused damage,1,BUSINESS,Ohio,Approach,None,FALSE,FALSE,COWLING WAS BENT SO THE RT SIDE OF THE INTAKE ON THE NOSE WAS BLOCKED. THERE WAS A BURNING SMELL SO I AM NOT SURE HWAT OR HOW MUCH OF ANYTHING WENT IN THE ENGINE. THEY CAME UP FROM UNDER ME AND THERE WASN'T EVEN ANY TIME TO REACT. THEY MADE NO ATTEMPT TO,Large,No Cloud,Canada goose,FALSE,10823,100,0,FALSE
212228,Airplane,CLEARVIEW AIRPARK,> 1000 ft,C-172,1,1,Precautionary Landing,2002-03-14T00:00:00,Caused damage,1,BUSINESS,Maryland,Descent,None,FALSE,FALSE,SIGNIFICANT DENT IN PORT SIDE WING NEAR CONNECTION WITH WING STRUT. PLANE STILL AIRWORTHY.,Medium,Overcast,Unknown bird - medium,FALSE,10776,1500,0,FALSE
269683,Airplane,SARASOTA-BRADENTON,< 1000 ft,HAWKER 900,1,1,Precautionary Landing,2009-12-06T00:00:00,Caused damage,,BUSINESS,Florida,Climb,None,TRUE,FALSE,"A/C STRUCK BIRD RIGHT AFTER ROTATION DURING INITIAL CLIMB. DAMAGED L WING ON THE 5TH TKS PANEL FROM WINGROOT. 4-5 DENTS ALONG CENTER PART OF PANEL ABOUT 8"" LONG AND 1-2 "" HIGH WITH VARIOUS DEPTH. THIS EXCEEDS THE ALLOWABLE DAMAGE OF DEPTH FOR MULTIPLE DEN",Large,No Cloud,Turkey vulture,FALSE,10578,40,0,FALSE
260554,Airplane,EPPLEY AIRFIELD,< 1000 ft,LEARJET-45,1,1,None,2008-09-22T00:00:00,Caused damage,2,BUSINESS,Nebraska,Climb,None,FALSE,FALSE,"ON T/O  I SAW A BIRD CLOSE BY THE A/C RIGHT AFTER ROTATION. WE DID NOT HEAR OR FEEL AN IMPACT. AFTER LDG AT BIL, NO DMG WAS NOTICED. 2 DAYS LATER, AN A/C CLEANER FOUND EVIDENCE OF A BIRDSTRIKE ON BOTTOM OF L ENG INLET.",Small,Some Cloud,Unknown bird - small,FALSE,10388,40,0,FALSE
308515,Airplane,SACRAMENTO INTL,< 1000 ft,B-737-300,1,1,None,2010-11-11T00:00:00,Caused damage,2,SOUTHWEST AIRLINES,California,Approach,None,TRUE,TRUE,ID BY SMITHSONIAN. HIT BIRD ON 1.5 MILE FINAL. DMG TO ENG COWLING. A/C FERRIED OUT FOR REPAIRS IN PHX.,Medium,Some Cloud,Red-tailed hawk,TRUE,10267,400,0,TRUE
301027,Airplane,INDIANAPOLIS INTL,> 1000 ft,A-319,1,1,None,2010-04-10T00:00:00,Caused damage,2,FRONTIER AIRLINES,Indiana,Approach,None,TRUE,FALSE,BIRD NEVER SEEN ONLY FELT AND HEARD AFTER IMPACT. IMPACT ON UPPER RT SIDE OF RADOME. RADOME SUSTAINED STRUCTURAL DMG (SOFT SPOT) AND WAS OUT OF SERVICE FOR APPROX 12 HRS. LOCATION REPTD AS APPROX 10 MILES TO NW JUST PRIOR TO ENTERING RT TRAFFIC FOR VISUAL,Medium,No Cloud,Unknown bird - medium,FALSE,10267,4000,0,FALSE
225944,Airplane,WESTCHESTER COUNTY ARPT,< 1000 ft,CITATION X,1,1,Other,2004-10-19T00:00:00,Caused damage,2,SWIFT AIR,New York,Climb,"Fog, Rain",FALSE,FALSE,"FOLLOWING ROTATION, A FLOCK OF GULLS (ABOUT 15-20) FLEW DIRECTLY THRU OUT FLT PATH. AS WE WERE FAIRLY SLOW, WE COULD ONLY MANEUVER SLIGHTLY TO AVOID THE BULK OF THE BIRDS AND ONLY TOOK 1 STRIKE. IT HIT THE LWR L PART OF RADOME. AS WE DID NOT HAVE ANY NOTI",Medium,Overcast,Ring-billed gull,TRUE,10223,30,0,FALSE
252603,Airplane,GERALD R FORD INTL,> 1000 ft,C-208,1,1,None,2007-12-03T00:00:00,Caused damage,1,CSA AIR,Michigan,Approach,None,FALSE,FALSE,"PILOT  SAW BIRD IN LDG LIGHT. HEARD A FAIRLY LOUD THUMP AS BIRD HIT EDGE OF WING. LANDED W/O INCIDENT. A/C FEWL FINE AFTER STRIKE. DENT WAS BOUT 8"" LONG AND 1"" DEEP.",Large,Overcast,Canada goose,FALSE,10001,2000,0,FALSE
315634,Airplane,HENDERSON FIELD,< 1000 ft,B-737-500,1,1,None,2011-08-15T00:00:00,Caused damage,2,BUSINESS,Prince Edward Island,Approach,None,FALSE,FALSE,COULD NOT SEE DMG ON INSPN AFTER LANDING. LEARNED OF DMG ON SUBSEQUENT DEPARTURE WHEN VIBES WERE HIGH.,Medium,No Cloud,Unknown bird - medium,FALSE,10000,30,0,TRUE
222610,Airplane,NEWTOK ARPT,< 1000 ft,C-207 SKYWAG,1,1,None,2003-08-27T00:00:00,Caused damage,1,BUSINESS,Alaska,Climb,None,FALSE,FALSE,L WING LE WAS DAMAGED.,Large,Some Cloud,Canada goose,FALSE,9879,75,0,FALSE
219553,Airplane,MARTIN STATE ARPT,> 1000 ft,PA-60 601,1,1,Precautionary Landing,2003-06-10T00:00:00,Caused damage,2,PRIVATELY OWNED,Maryland,Climb,None,TRUE,FALSE,CUTS AND BRUISES TO CO-PILOT'S ARMS AND CHEST PILOT AND 2 PAX HAD BIRD BLOOD ON THEM BUT NO INJURIES. RT FRONT WINDSHLD COLLAPSED INTO THE A/C. SOME DMG TO RT SIDE WINDOW. A LOT OF CLEANUP TO DO IN THE A/C FROM ENTRY THRU WNDSHLD TO REAR CABIN BULKHEAD. B,Large,No Cloud,Black vulture,FALSE,9878,1500,1,FALSE
301750,Airplane,LOS ANGELES INTL,> 1000 ft,B-737-700,1,1,None,2010-05-13T00:00:00,No damage,2,SOUTHWEST AIRLINES,California,Descent,None,FALSE,FALSE,LOCATION REPTD 35 MILES FROM LAX. ABOVE F/O WINDSCREEN. NO DMG REPTD OR SAMPLE COLLECTED BY MX. NO DMG REPTD OR SAMPLE COLLECTED BY MX. WS TOLD BY MX THEY DID NOT KNOW THAT BLOOD OR SNARGE SAMPLES COULD BE COLLECTED FOR ID. A/C OUT OF SERV TIME REPTD AS 4,Small,Some Cloud,Unknown bird - small,FALSE,9754,10000,0,TRUE
248864,Airplane,OSCEOLA MUNICIPAL ARPT,> 1000 ft,BE-200 KING,2 to 10,9,None,2007-12-14T00:00:00,Caused damage,2,BUSINESS,Arkansas,Descent,None,FALSE,FALSE,"7 STRIKES, 2 DENTED RT WINGSLEADING EDGE. 12 MILES EAST OF OSCEOLA.",Small,No Cloud,Unknown bird - small,FALSE,9612,2900,0,FALSE
200939,Airplane,JACKSON EVERS INTL,< 1000 ft,C-340,1,1,None,2000-01-13T00:00:00,Caused damage,2,BUSINESS,Mississippi,Approach,None,FALSE,FALSE,DAMAGED LEFT TIP TANK. TME LOST WAS MOSTLY DUE TO PAINT NOT  MATCHING.,Medium,No Cloud,Unknown bird - medium,FALSE,9488,1000,0,FALSE
238451,Airplane,SPIRIT OF ST LOUIS,< 1000 ft,BE-100 KING,11 to 100,74,None,2005-09-13T00:00:00,Caused damage,2,BUSINESS,Missouri,Approach,None,FALSE,FALSE,FLATTENED LEADING EDGE OF WING ABOUT 2' INBD FROM WINGTIP.,Small,Some Cloud,Unknown bird - small,FALSE,9371,100,0,FALSE
235777,Airplane,ADDISON,> 1000 ft,C-340,1,1,None,2005-10-02T00:00:00,Caused damage,2,PRIVATELY OWNED,Texas,Descent,None,FALSE,FALSE,ABOUT 5 MI E OF KNEAD INTXN HEARD LOUD POP & SAW SML BLK OBJECT FLY BACK FROM NOSE TO THE LEFT. ENG INSTRUMENTS & FLT CHARACTERISTICS OK. CONTD FLT. FOUND MODERATE DMG & FEATHERS ON TOP L SIDE OF RADOME. CRACKS & BREAKING AWAY OF TOP FIBERLASS LAYERS.,Small,No Cloud,Unknown bird - small,FALSE,9371,6100,0,FALSE
252637,Airplane,GNOSS FIELD ARPT,< 1000 ft,C-172,1,1,None,2008-05-07T00:00:00,Caused damage,1,PRIVATELY OWNED,California,Approach,None,FALSE,FALSE,PHOTOS. DENTED LE OF LEFT WING.,Large,No Cloud,Turkey vulture,TRUE,9199,400,0,FALSE
210467,Airplane,COLUMBUS METRO,> 1000 ft,BE-300 KING,1,1,None,2001-11-07T00:00:00,Caused damage,2,BUSINESS,Georgia,Approach,None,FALSE,FALSE,40 IN OUT FROM RT ENG. 6 IN BY 4 IN BY 3/4 IN DEEP DENT ON LE OF WING.,Medium,No Cloud,Unknown bird - medium,FALSE,9111,1500,0,FALSE
208952,Airplane,FINDLAY ARPT,> 1000 ft,PA-28,1,1,None,2001-10-22T00:00:00,Caused damage,1,PRIVATELY OWNED,Ohio,Descent,None,FALSE,FALSE,IMPACT DMG TO L UPPER WING SURFACE.,Large,No Cloud,Unknown bird - large,FALSE,9111,2000,0,FALSE
261101,Airplane,LOS ANGELES INTL,< 1000 ft,B-737-800,11 to 100,97,None,2009-04-14T00:00:00,No damage,2,CONTINENTAL AIRLINES,California,Approach,None,TRUE,TRUE,"ID BY SMITHSONIAN, FAA 3155. #1 ENG AND PITOT SYSTEM WERE CLEANED WITH NO DMG FOUND DURING INSPN. AIR/OIL FILTER WAS REPLACED.",Small,Some Cloud,Western sandpiper,FALSE,9039,50,0,TRUE
311528,Airplane,TRENTON MERCER ARPT,< 1000 ft,EMB-120,1,1,None,2011-04-19T00:00:00,Caused damage,2,BUSINESS,New Jersey,Approach,Rain,FALSE,FALSE,BIRD STRUCK LT WING L/E. NO DMG TO WING BUT PNEUMATIC DE-ICE BOOT CUT AND REQUIRED REPLACEMENT. FINAL APRCH.,Medium,Overcast,Unknown bird - medium,FALSE,9000,200,0,FALSE
316144,Airplane,KENDALL-TAMIAMI EXECUTIVE ARPT,> 1000 ft,C-172,1,1,Precautionary Landing,2011-09-24T00:00:00,Caused damage,1,BUSINESS,Florida,Approach,None,FALSE,FALSE,"ACCORDING TO CAPT, JUST AFTER T/O ON DOWNWIND OF RWY 9L AT 1100'  HE SAW 3 LRG BLACK BIRDS ABOUT 150' ABOVE HIM. A FEW SECONDS LATER HE SAW ONE DIVE AND WAS UNABLE TO AVOID THE STRIKE. THE BIRD WAS LODGED IN THE WING. AS HE TURNED AROUND TO RETURN TO KTMB",Large,Some Cloud,Unknown bird - large,FALSE,9000,1100,0,FALSE
316088,Airplane,JACKSONVILLE INTL,> 1000 ft,CL-RJ700,1,1,None,2011-09-19T00:00:00,Caused damage,2,MESA AIRLINES,Florida,Approach,None,FALSE,FALSE,DENTED RT WING LEADING EDGE 8 TO 11 INCHES WIDE AND 2 INCHES DEEP. PHOTOS. MX WILL REPALCED THE SKIN.,Large,No Cloud,Turkey vulture,TRUE,8900,1500,0,FALSE
259484,Airplane,ROCK HILL (YORK CO) BRYANT FLD,> 1000 ft,C-172,1,1,Precautionary Landing,2008-10-13T00:00:00,Caused damage,1,BUSINESS,South Carolina,Approach,None,FALSE,FALSE,"IN TRAFFIC PATTERN ON DOWNWIND LEG, 2 LARGE BLACK BIRDS APPEARED DIRECTLY IN FRONT OF PLANE. 1 FLEW OVER THE A/C, THE OTHER BARELY CLEARED THE PROP AND HIT THE VERT STABIL. NO REMAINS AVAILABLE FOR SUBMITTAL.",Large,No Cloud,Unknown bird - large,FALSE,8658,1500,0,FALSE
