flight_id,carrier,route_type,origin,destination,cabin_class,booking_channel,customer_segment,aircraft_family,departure_time,distance_miles,base_fare_usd,ancillary_revenue_usd,passenger_count,available_seats,delay_minutes,fuel_gallons,crew_size,baggage_weight_lbs,advance_booking_days,customer_age,loyalty_status,satisfaction_rating,on_time,cancelled,year,month,day_of_week,load_factor,total_revenue_usd,fuel_cost_usd,operating_margin,revenue_per_mile,performance_category
FL002169,American,International,LGA,LAS,Economy,Website,Group,A321,Evening,3807.597939681782,641.5177281184843,36.07970726773958,374,397,40.97876689235168,12793.416863007475,10,15951.74439354868,11,18,Silver,1.5254868761215368,0,0,2023,7,Mon,94.20654911838791,239963.7100235809,39553.87547027621,83.51672614730398,63.022334244575134,Poor
FL002170,Alaska,Domestic,PHX,MCO,Economy,Website,Leisure,B737,Evening,2714.5876238066153,439.0228819555267,21.478707756343592,161,202,0.908165480766425,9398.74073689256,5,5614.553711549293,7,85,Gold,4.334384545429009,1,0,2025,12,Sat,79.70297029702971,70704.16270259614,28688.11320274586,59.42514258542732,26.046004955791044,Excellent
FL002171,American,Regional,JFK,LAX,Economy,Website,Leisure,A320,Evening,316.5399157823749,91.89195208897448,20.10632032000447,64,107,13.023297670901993,969.2237118920478,6,2413.9610963977007,28,73,None,2.770526140628426,1,0,2023,4,Fri,59.813084112149525,5901.191254014371,2878.2360707911703,51.22618558018759,18.64280288136398,Good
FL002172,Southwest,Regional,MCO,LAX,Premium Economy,Mobile App,Business,B787,Morning,471.85424509901435,136.5919376766147,18.322242234547346,86,146,21.578720663832254,1386.5662051411396,7,3400.13716873375,7,20,None,1.9997339382282888,0,0,2024,10,Fri,58.9041095890411,11765.228882423411,4234.960999160936,64.00443169033686,24.934032075847032,Poor
FL002173,Alaska,Regional,LGA,LAS,Economy,Mobile App,Leisure,B787,Afternoon,497.24199001546754,97.60833975567992,30.14503111265862,105,153,40.45627196417259,1609.8419857740473,7,3559.0620819904293,12,43,None,4.704275682774885,0,0,2023,3,Thu,68.62745098039215,10279.02070545905,4823.870796052001,53.07071622601063,20.672068956081734,Good
FL002174,American,Domestic,MCO,MIA,Business,Mobile App,Leisure,A320,Afternoon,1162.3946425494905,252.40154259248928,67.63486191643683,239,274,0.23514967419723495,3849.3445256372056,5,8443.008057052939,9,20,Silver,4.301567357826786,1,0,2024,6,Tue,87.22627737226277,60391.60354152137,11257.510275150184,81.35914661148178,51.95447512478544,Excellent
FL002175,American,Regional,LGA,SFO,Economy,Website,Leisure,A321,Evening,440.1367700358679,150.08458588124947,6.326264078229128,102,131,4.342232968963913,1468.5665940091508,4,4137.346132274876,0,31,Gold,3.512781010762682,1,0,2024,6,Wed,77.86259541984732,15314.954023965674,4266.31432427241,72.14281990271567,34.795897699521035,Good
FL002176,Southwest,Regional,MSP,JFK,Economy,Airport,Leisure,B757,Morning,404.24118438727874,107.66672296398794,23.87426098989202,68,144,6.1016900581559,1403.3955371846691,5,2228.3645007257187,3,21,None,4.749478858498722,1,0,2025,9,Mon,47.22222222222222,7345.211422541071,3974.5199005918057,45.88964602986441,18.17036884471443,Excellent
FL002177,JetBlue,Regional,DEN,ORD,Economy,Mobile App,Business,B777,Afternoon,550.281069001577,97.7303112958448,48.52163995997056,65,120,43.66527502893538,1858.032816354944,7,2436.164130675597,19,18,None,2.68305803518155,0,0,2024,8,Wed,54.166666666666664,6400.991874189883,5398.656342122097,15.659065841177034,11.632222576371312,Poor
FL002178,Spirit,Domestic,BOS,LAS,Economy,Call Center,Leisure,B737,Afternoon,1729.8932543540786,259.045065623093,39.132903856736846,224,244,5.8797077972226095,4914.124471545563,7,9268.391882486494,24,56,None,3.3668675029365964,1,0,2025,2,Mon,91.80327868852459,58065.22760342957,14863.405468932802,74.40222645737997,33.56578647687162,Good
FL002179,American,Domestic,DFW,LGA,Economy,Mobile App,Group,A321,Evening,1683.4484124680614,245.8660834753004,23.649291782306378,184,216,0.6570519229190606,5887.552784868678,5,5768.7142920074175,1,31,Gold,2.5127179235126924,1,0,2023,9,Mon,85.18518518518519,45263.00865123758,17666.662908170932,60.96887185671452,26.88707792647986,Good
FL002180,Hawaiian,International,PHX,DFW,Economy,Website,Leisure,A320,Afternoon,2510.4554983901003,455.323982752399,87.22275094428383,370,415,1.1974723723485126,7191.710160935072,13,16307.515166630814,10,18,None,4.345906913611036,1,0,2023,12,Fri,89.1566265060241,168557.0963693319,21618.567155744557,87.17433580584748,67.14203716314583,Excellent
FL002181,American,Domestic,SFO,DEN,Economy,Mobile App,Group,B757,Afternoon,2091.1875887228143,368.9330888235804,43.77932546884817,176,208,23.964772033874226,6086.972834799887,7,4841.685470974704,5,24,None,3.2853202662364915,0,0,2023,10,Thu,84.61538461538461,64976.002958419005,17109.677138874536,73.66769828882246,31.071341140706977,Poor
FL002182,Delta,International,LAX,DFW,Premium Economy,Website,Leisure,B757,Evening,1995.3230277589166,341.11798791453583,31.95923399674809,273,330,13.248215523831263,6094.534408470503,11,10543.081951633592,19,18,None,1.95144223950376,1,0,2023,2,Fri,82.72727272727273,93157.16993466503,17355.400625701037,81.36976398287636,46.68776365463802,Good
FL002183,American,Regional,BOS,LAX,Economy,Website,Business,A320,Evening,558.1301300539149,147.6760990409683,21.047620818022224,94,166,17.21481503474208,1766.207043252307,5,4067.3774472955147,11,32,None,4.720795782057516,0,0,2025,11,Wed,56.62650602409639,13902.600930669043,5641.222806382397,59.42325587482053,24.90924639622316,Good
FL002184,United,Regional,DEN,LGA,Economy,Website,Leisure,A321,Afternoon,707.554029225658,165.2898417374916,114.11916056671075,101,153,21.73625821772137,2203.089185893374,4,3769.5632022340064,28,50,Silver,2.6777058442682034,0,0,2024,6,Fri,66.01307189542483,16808.393176053363,6196.102021872047,63.13685694418708,23.755632053213443,Poor
FL002185,Spirit,Domestic,LAS,MSP,Economy,Website,Frequent Flyer,A350,Evening,2002.0359234094026,357.4060343041349,17.773147961324263,139,185,23.565808844102314,6097.253488974555,5,5487.51165622503,15,18,Gold,4.040176915699093,0,0,2024,3,Tue,75.13513513513513,49697.21191623607,17157.197900473122,65.47653834305368,24.823336751921673,Good
FL002186,American,Domestic,JFK,DTW,Premium Economy,Call Center,Leisure,A320,Morning,2381.5146231832437,371.3451008938948,10.993003730331038,226,238,2.0221293193259857,6866.159845243503,5,6569.766707626717,8,68,None,,1,1,2023,3,Sun,94.9579831932773,83934.98580575056,21203.926926800992,74.73767735438365,35.244371371341465,Good
FL002187,Alaska,Domestic,LAX,LAX,Economy,Travel Agent,Business,B787,Morning,1788.0306263315986,305.3070575715667,29.100223827469506,210,251,31.20837561245462,5853.16851363629,7,6215.539623024883,15,23,None,4.5428179907116535,0,0,2024,3,Thu,83.66533864541833,64143.582313856474,16642.03349831198,74.05502951662099,35.87387227558637,Good
FL002188,Alaska,Domestic,LAS,BWI,Economy,Website,Leisure,A350,Morning,1762.5406522974133,297.3310266898444,7.027575930199477,145,157,30.15724857306766,5622.521447258833,4,5133.426650236923,4,62,Silver,4.384491664055489,0,0,2024,8,Fri,92.35668789808918,43120.02644595764,17471.871156251058,59.48084313410947,24.464698950206973,Good
FL002189,United,Domestic,FLL,DTW,Economy,Website,Business,A321,Night,1357.8028370535233,261.1282843757194,13.75845702436547,247,272,32.10499357771694,4265.241560740086,6,6510.023496494476,26,18,Silver,3.6019605089369993,0,0,2023,2,Wed,90.80882352941177,64512.44469782705,12231.548500282499,81.04001707333455,47.51238024941911,Good
FL002190,American,Regional,ORD,DTW,Business,Website,Leisure,B757,Evening,870.3892608604228,192.34301751214744,32.996696307833524,94,142,27.537301383730686,2958.2430537107293,5,3542.4082016066945,4,30,None,3.1332666271443217,0,0,2025,6,Tue,66.19718309859155,18113.24034244969,9462.409419652775,47.75970924718018,20.810505318670703,Poor
FL002191,United,Regional,DFW,ATL,Economy,Website,Leisure,A330,Morning,617.3846645423894,140.40637615211443,6.5497632281919955,62,85,15.0529588005965,1792.3210131442374,4,2678.0258515261166,0,37,None,4.396247467647899,0,0,2025,2,Mon,72.94117647058823,8711.745084659286,5650.652178542943,35.137539911569405,14.110724779852612,Good
FL002192,American,Regional,BWI,SEA,Economy,Mobile App,Leisure,A321,Afternoon,200.0,75.0,7.813492009098467,118,180,5.633250807167007,623.0699574641459,4,3366.0333924845368,16,35,Silver,4.372759102022724,1,0,2024,2,Thu,65.55555555555556,8857.813492009098,1941.0365915795414,78.08672994378794,44.28906746004549,Excellent
FL002193,Southwest,Regional,BOS,IAH,Economy,Travel Agent,Frequent Flyer,B777,Night,603.1162132512844,165.09510878962737,21.73474994465435,119,179,24.429617974389654,1766.5305721839693,4,4888.677298754595,15,18,Silver,4.784446586953776,0,0,2023,10,Tue,66.4804469273743,19668.05269591031,5361.597373771998,72.73956168072061,32.61071790772063,Good
FL002194,American,Domestic,PHX,BOS,Premium Economy,Website,Business,B757,Morning,1121.659011150304,195.9632541815934,1.8433043113548306,232,246,56.04047929156303,3850.055673999102,7,8270.01417728291,6,44,Silver,3.989119935541236,0,0,2024,3,Mon,94.3089430894309,45465.31827444103,11146.863759850956,75.48271037592775,40.533992793241694,Good
FL002195,Southwest,Domestic,MSP,ORD,Economy,Mobile App,Group,A330,Afternoon,1421.715015526252,336.9540594362106,21.642476190266567,171,187,8.953841506364803,4188.239061504043,4,6154.561245959523,20,19,Silver,2.335228531805145,1,0,2025,5,Fri,91.44385026737967,57640.78663978229,13317.063252893618,76.8964581692532,40.54313699320843,Good
FL002196,Delta,International,LAX,JFK,Premium Economy,Call Center,Leisure,A320,Evening,2309.2045873425636,450.06775318690524,3.8321033987639614,206,271,72.25578738469949,7127.062122743285,9,6381.986913331282,1,26,Platinum,3.429105083525249,0,0,2023,2,Tue,76.01476014760148,92717.78925990124,21011.45795999691,77.33826687659821,40.15139661860841,Poor
FL002197,Alaska,Domestic,BWI,ATL,Economy,Airport,Leisure,A350,Morning,1369.1751394664054,287.51262906245967,23.91049154275278,193,267,9.66513482289742,4201.992826120213,4,6074.950797410022,3,18,None,2.153590072110919,1,0,2024,6,Tue,72.28464419475655,55513.847900597466,11803.682386973729,78.73740907294108,40.54546880118807,Good
FL002198,Hawaiian,Regional,LAX,SEA,Premium Economy,Call Center,Leisure,B777,Evening,905.443533688767,232.1862144942466,10.166625520268045,74,94,15.964496607185938,2977.5474527278366,7,2393.219361023952,16,26,None,4.492124257178188,0,0,2025,10,Sat,78.72340425531915,17191.946498094516,9380.627071769937,45.43592214639775,18.987320421909374,Good
FL002199,American,International,LAX,MIA,Economy,Travel Agent,Frequent Flyer,A330,Evening,1065.4181159706347,257.3063158162267,36.882317369073306,308,334,0.10842583669625372,3220.868203174171,9,9691.913129718723,1,25,Silver,1.1832974995536998,1,0,2024,11,Sat,92.21556886227546,79287.2275887669,10222.62094258852,87.10685030430196,74.41888437999137,Good
FL002200,Alaska,Regional,SFO,SEA,Economy,Travel Agent,Leisure,A320,Morning,965.9045186057657,276.4827072170789,31.143986145365577,73,118,22.231626982269756,2771.0825347758305,7,1981.8645856624048,2,29,Silver,3.5680904822707475,0,0,2024,6,Sat,61.86440677966102,20214.381612992125,8365.51244469976,58.61603582608185,20.927929441898215,Good
FL002201,Southwest,Regional,MSP,MSP,Economy,Website,Leisure,A320,Morning,399.4182424818935,140.19923259609342,3.2188570040579108,116,192,32.41480517578748,1393.3934525187897,7,3800.2060185829014,20,53,None,3.966630080706942,0,0,2023,4,Thu,60.416666666666664,16266.329838150896,4407.264137231297,72.90560205600563,40.72505486248111,Good
FL002202,JetBlue,Domestic,LAS,PHX,Economy,Website,Frequent Flyer,B737,Afternoon,2473.1221550834903,422.2596897488675,30.575020742544787,223,283,15.821464396363993,8285.224352072923,4,8023.472517286359,98,46,Gold,3.6308458455759633,0,0,2025,8,Sun,78.79858657243817,94194.48583474,24632.801017883867,73.84899890944678,38.08727589178064,Good
FL002203,Southwest,Domestic,MCO,LGA,Economy,Call Center,Business,A320,Afternoon,1277.7203380624328,215.78483549571752,5.087947866790337,228,250,71.5712435973782,3996.870874665097,5,6249.444766400452,35,18,None,3.388195331751054,0,0,2023,11,Tue,91.2,49204.03044089038,11583.500968729562,76.4582273750013,38.50923318282983,Poor
FL002204,Delta,International,DFW,IAH,Economy,Website,Frequent Flyer,B737,Evening,3811.9709330006426,654.0860584606218,9.571425427832228,348,386,5.752643171583099,11766.480263387282,12,14609.19164911558,2,38,None,3.98876786075987,1,0,2024,9,Tue,90.15544041450777,227631.5197697242,37226.25683870726,83.64626442051349,59.71491487489939,Good
FL002205,Alaska,Regional,FLL,LGA,Premium Economy,Website,Frequent Flyer,A321,Evening,266.70724971450005,113.1590684750501,4.087067841348447,100,122,11.844209566290793,836.3646760314009,6,2668.4143057753463,4,18,Silver,4.853219123216817,1,0,2024,5,Fri,81.9672131147541,11319.993915346358,2498.705651320313,77.92661665716221,42.443517855116355,Excellent
FL002206,JetBlue,Regional,LGA,SFO,Economy,Travel Agent,Business,A350,Afternoon,298.6806006411122,149.13987836603357,1.5745501372358752,76,117,67.08346133183372,988.9792786736008,6,2429.920607785102,28,27,None,2.2074851169761494,0,0,2024,1,Wed,64.95726495726495,11336.205305955787,3014.625138243745,73.4071053153922,37.95427383506943,Poor
FL002207,Southwest,Domestic,FLL,FLL,Premium Economy,Website,Leisure,A321,Evening,1347.4144739868632,245.70028304341832,26.327174048245645,241,251,9.272019766107745,4492.964162942272,7,8896.014055852176,30,56,None,4.609500094859947,1,0,2024,5,Tue,96.01593625498009,59240.09538751206,14115.915867419697,76.171686127306,43.96575554975791,Excellent
FL002208,Southwest,International,FLL,MSP,Economy,Travel Agent,Frequent Flyer,A321,Evening,4548.763265377923,708.6857642745327,85.98860365331426,308,365,6.529280250278429,14758.586300499448,9,10786.332480418992,29,33,Platinum,1.9315389395005835,1,0,2023,7,Sun,84.38356164383562,218361.2040002094,45888.00521389173,78.98527560149937,48.004521506367595,Good
FL002209,Alaska,Regional,SEA,SFO,Business,Website,Leisure,B777,Night,471.7309787920462,84.08182726164446,10.96168106528653,107,148,0.4244533259848083,1500.0778113986735,4,3640.787496339318,27,23,Gold,3.5215893594228396,1,0,2024,1,Mon,72.2972972972973,9007.717198061244,4438.837847179048,50.72183385004103,19.095030012926347,Good
FL002210,Hawaiian,Regional,BWI,DTW,Business,Website,Business,A350,Morning,411.5167906485499,75.0,84.26517366760844,60,82,12.720993128849669,1367.5854423351611,7,2080.4659225596606,7,41,None,3.4475069461554235,1,0,2023,8,Sun,73.17073170731707,4584.265173667608,4214.962459322006,8.055875922424969,11.139922544698146,Good
FL002211,Alaska,Domestic,SFO,BOS,Premium Economy,Website,Group,A321,Evening,2624.331510123098,420.734360849083,17.900519193824323,135,170,24.663347256642016,7772.1882094263065,5,5955.277401714974,42,27,None,3.7763693372139215,0,0,2025,9,Thu,79.41176470588235,56817.039233820025,22437.907288279996,60.508489018688685,21.650099850058556,Good
FL002212,American,Domestic,LAS,LGA,Economy,Mobile App,Leisure,A330,Evening,1144.7370387434687,226.39189025264605,1.022937930534886,155,175,1.8262085955785277,3960.485191936605,4,5041.427986235234,5,40,None,3.2858592103464836,1,0,2024,12,Tue,88.57142857142857,35091.76592709067,11360.023553826853,67.62766633794006,30.654870716517987,Good
FL002213,Alaska,Regional,JFK,SEA,Economy,Mobile App,Frequent Flyer,A320,Afternoon,752.6919728489578,151.22975583501162,13.965026124291871,110,131,18.898491259420833,2508.0116225848997,5,3168.449264154701,98,39,None,4.817348165868611,0,0,2025,8,Sun,83.96946564885496,16649.23816797557,7586.477993376788,54.43348268049162,22.119590441436213,Good
FL002214,Southwest,Domestic,BWI,MSP,Economy,Mobile App,Group,B757,Afternoon,1950.9830732979294,350.46428256872525,36.62640129178595,121,131,7.7321788050247156,5669.196501249685,5,4245.982849034659,9,21,Silver,4.5778685609846255,1,0,2023,1,Mon,92.36641221374046,42442.804592107546,17061.447718699084,59.80131878025858,21.754573462476277,Excellent
FL002215,Hawaiian,Domestic,ATL,BOS,Economy,Website,Business,A350,Afternoon,3793.589028714984,644.9047800818394,5.463429419583287,236,259,2.942574092912497,12669.531515894649,5,8399.022863147766,11,29,Silver,4.117793118531434,1,0,2023,8,Sat,91.11969111969111,152202.99152873366,36678.89012901206,75.90133429007693,40.12110705104235,Excellent
FL002216,Hawaiian,Domestic,LAS,DFW,Economy,Website,Business,A350,Night,1420.2677226284206,271.10902776728665,41.70544636524503,150,169,,4926.443565376385,4,5423.479848288948,4,44,Gold,3.134027184430014,1,0,2024,9,Sun,88.75739644970415,40708.059611458244,14610.323205004317,64.10950719721386,28.662243718474297,Good
FL002217,Hawaiian,International,MIA,FLL,Economy,Mobile App,Leisure,A320,Afternoon,1733.2469331943014,286.40297295749565,44.011836310388226,324,399,19.01071207273678,5286.571548288145,9,8603.791347232103,2,41,None,1.3214157405935232,0,0,2023,1,Tue,81.203007518797,92838.57507453897,15625.536512254523,83.16913362822623,53.5633863222486,Poor
FL002218,Frontier,Domestic,LAS,ATL,Economy,Website,Leisure,B757,Evening,1731.8402407767894,345.49019244139316,37.31209704536663,140,164,1.4599408007616117,5165.50238912653,7,3592.421378890105,17,27,None,4.67249602410019,1,0,2024,6,Tue,85.36585365853658,48405.93903884041,14564.776416425966,69.91117886435518,27.95057990864602,Excellent
FL002219,American,International,FLL,MIA,Economy,Mobile App,Leisure,B737,Evening,1475.8206253830872,274.28129633209636,15.479438561665196,340,406,3.567588064516209,4709.251682223599,10,14444.488115493576,63,32,None,2.64342511088983,1,1,2025,6,Thu,83.74384236453201,93271.12019147443,14003.112636924843,84.98665759757348,63.1994963258245,Good
FL002220,Alaska,Regional,IAH,DEN,Economy,Travel Agent,Leisure,B737,Afternoon,200.0,75.0,49.10432690230877,104,180,8.834931304370862,659.8515684874842,6,4233.97165383103,58,38,Silver,4.703728888954797,1,0,2025,1,Sun,57.77777777777777,7849.1043269023085,2032.6719262666984,74.10313531825734,39.24552163451154,Excellent
FL002221,Southwest,Regional,MIA,SFO,Business,Website,Business,B787,Afternoon,837.9272428645397,155.72594781855645,27.418407954247698,50,90,3.3004285140642398,2786.895026173314,5,1990.7823833061336,17,23,None,1.8897453251219027,1,0,2024,8,Fri,55.55555555555556,7813.71579888207,8248.471733893863,-5.5640100843441775,9.325052819824888,Good
