,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,TAIL_NUM,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DEL15,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DEL15,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,DISTANCE
5205,2016,2,6,28,2,DL,N722TW,462,12478.0,JFK,14747.0,SEA,1045,1056.0,11.0,0.0,1353,1333.0,-20.0,0.0,0.0,,,,
5839,2016,3,7,18,1,DL,N942AT,213,12478.0,JFK,13487.0,MSP,1825,1912.0,47.0,1.0,2051,2106.0,15.0,1.0,0.0,,,,
7635,2016,3,9,5,1,DL,N802DN,970,10397.0,ATL,14747.0,SEA,1826,1824.0,-2.0,0.0,2044,2027.0,-17.0,0.0,0.0,,,,
6977,2016,3,8,15,1,DL,N718TW,451,12478.0,JFK,14747.0,SEA,1045,1045.0,0.0,0.0,1348,1316.0,-32.0,0.0,0.0,,,,
8819,2016,4,10,15,6,DL,N6704Z,1402,11433.0,DTW,10397.0,ATL,2025,2025.0,0.0,0.0,2230,2226.0,-4.0,0.0,0.0,,,,
5645,2016,3,7,11,1,DL,N818DA,1991,13487.0,MSP,10397.0,ATL,515,517.0,2.0,0.0,839,833.0,-6.0,0.0,0.0,,,,
6909,2016,3,8,14,7,DL,N952AT,2032,13487.0,MSP,12478.0,JFK,700,655.0,-5.0,0.0,1051,1024.0,-27.0,0.0,0.0,,,,
5783,2016,3,7,15,5,DL,N711ZX,438,12478.0,JFK,14747.0,SEA,700,659.0,-1.0,0.0,1013,942.0,-31.0,0.0,0.0,,,,
7372,2016,3,8,26,5,DL,N589NW,2283,11433.0,DTW,10397.0,ATL,600,557.0,-3.0,0.0,755,754.0,-1.0,0.0,0.0,,,,
5834,2016,3,7,17,7,DL,N584NW,1453,14747.0,SEA,13487.0,MSP,645,642.0,-3.0,0.0,1207,1145.0,-22.0,0.0,0.0,,,,
7569,2016,3,9,2,5,DL,N852DN,1107,10397.0,ATL,14747.0,SEA,1954,2003.0,9.0,0.0,2220,2211.0,-9.0,0.0,0.0,,,,
9708,2016,4,11,11,5,DL,N805DN,95,10397.0,ATL,11433.0,DTW,1235,1242.0,7.0,0.0,1438,1427.0,-11.0,0.0,0.0,,,,
7228,2016,3,8,21,7,DL,N588NW,2827,10397.0,ATL,13487.0,MSP,1949,2007.0,18.0,1.0,2130,2130.0,0.0,0.0,0.0,,,,
7338,2016,3,8,26,5,DL,N582NW,588,14747.0,SEA,13487.0,MSP,1133,1129.0,-4.0,0.0,1653,1643.0,-10.0,0.0,0.0,,,,
9327,2016,4,10,20,4,DL,N713TW,462,12478.0,JFK,14747.0,SEA,1105,1103.0,-2.0,0.0,1411,1409.0,-2.0,0.0,0.0,,,,
7070,2016,3,8,18,4,DL,N302NB,2816,12478.0,JFK,13487.0,MSP,1555,1553.0,-2.0,0.0,1815,1757.0,-18.0,0.0,0.0,,,,
9525,2016,4,11,7,1,DL,N854DN,1865,11433.0,DTW,13487.0,MSP,845,841.0,-4.0,0.0,949,936.0,-13.0,0.0,0.0,,,,
7120,2016,3,8,21,7,DL,N809DN,464,12478.0,JFK,10397.0,ATL,1350,1349.0,-1.0,0.0,1626,1647.0,21.0,1.0,0.0,,,,
6256,2016,3,7,30,6,DL,N857DZ,970,10397.0,ATL,14747.0,SEA,1755,1754.0,-1.0,0.0,2019,2009.0,-10.0,0.0,0.0,,,,
6477,2016,3,8,3,3,DL,N823DN,1770,14747.0,SEA,13487.0,MSP,1530,1537.0,7.0,0.0,2046,2035.0,-11.0,0.0,0.0,,,,
8570,2016,4,10,8,6,DL,N858DZ,2646,13487.0,MSP,14747.0,SEA,2203,2201.0,-2.0,0.0,2344,2342.0,-2.0,0.0,0.0,,,,
8469,2016,3,9,23,5,DL,N539US,2807,12478.0,JFK,14747.0,SEA,1659,1715.0,16.0,1.0,2011,1955.0,-16.0,0.0,0.0,,,,
5044,2016,2,6,24,5,DL,N706TW,462,12478.0,JFK,14747.0,SEA,1045,1043.0,-2.0,0.0,1353,1338.0,-15.0,0.0,0.0,,,,
7533,2016,3,9,1,4,DL,N6711M,1640,11433.0,DTW,10397.0,ATL,720,716.0,-4.0,0.0,921,909.0,-12.0,0.0,0.0,,,,
5196,2016,2,6,27,1,DL,N542US,1397,13487.0,MSP,14747.0,SEA,1500,1458.0,-2.0,0.0,1638,1633.0,-5.0,0.0,0.0,,,,
9436,2016,4,10,5,3,DL,N389DA,1121,11433.0,DTW,10397.0,ATL,1925,1922.0,-3.0,0.0,2130,2122.0,-8.0,0.0,0.0,,,,
7289,2016,3,8,24,3,DL,N584NW,2283,11433.0,DTW,10397.0,ATL,600,557.0,-3.0,0.0,755,752.0,-3.0,0.0,0.0,,,,
5102,2016,2,6,26,7,DL,N903DA,678,11433.0,DTW,10397.0,ATL,2030,2221.0,111.0,1.0,2231,6.0,95.0,1.0,0.0,,,,
7860,2016,3,9,13,2,DL,N546US,968,14747.0,SEA,10397.0,ATL,738,742.0,4.0,0.0,1524,1539.0,15.0,1.0,0.0,,,,
5218,2016,2,6,29,3,DL,N583NW,86,13487.0,MSP,11433.0,DTW,1530,1530.0,0.0,0.0,1812,1806.0,-6.0,0.0,0.0,,,,
6928,2016,3,8,15,1,DL,N542US,2424,14747.0,SEA,11433.0,DTW,1400,1504.0,64.0,1.0,2124,2211.0,47.0,1.0,0.0,,,,
6299,2016,3,7,31,7,DL,N984DL,748,10397.0,ATL,11433.0,DTW,1055,1054.0,-1.0,0.0,1257,1245.0,-12.0,0.0,0.0,,,,
6666,2016,3,8,8,1,DL,N947DL,315,11433.0,DTW,10397.0,ATL,1915,,,,2116,,,,1.0,,,,
9656,2016,4,11,13,7,DL,N854DN,588,14747.0,SEA,13487.0,MSP,1133,1133.0,0.0,0.0,1659,1640.0,-19.0,0.0,0.0,,,,
7262,2016,3,8,22,1,DL,N6702,1760,13487.0,MSP,14747.0,SEA,2244,2234.0,-10.0,0.0,25,2359.0,-26.0,0.0,0.0,,,,
8972,2016,4,10,20,4,DL,N1608,2039,10397.0,ATL,14747.0,SEA,945,941.0,-4.0,0.0,1213,1220.0,7.0,0.0,0.0,,,,
5136,2016,2,6,25,6,DL,N841DN,1417,10397.0,ATL,11433.0,DTW,1945,1939.0,-6.0,0.0,2148,2121.0,-27.0,0.0,0.0,,,,
7941,2016,3,9,13,2,DL,N362NW,677,13487.0,MSP,11433.0,DTW,1014,1014.0,0.0,0.0,1303,1246.0,-17.0,0.0,0.0,,,,
7480,2016,3,8,31,3,DL,N669DN,744,13487.0,MSP,10397.0,ATL,1010,1010.0,0.0,0.0,1340,1324.0,-16.0,0.0,0.0,,,,
5133,2016,2,6,25,6,DL,N812DN,1108,13487.0,MSP,10397.0,ATL,1500,1455.0,-5.0,0.0,1829,1810.0,-19.0,0.0,0.0,,,,
8821,2016,4,10,16,7,DL,N169DZ,439,12478.0,JFK,10397.0,ATL,1125,1127.0,2.0,0.0,1352,1335.0,-17.0,0.0,0.0,,,,
7645,2016,3,9,30,5,DL,N828DN,1513,11433.0,DTW,10397.0,ATL,1641,1639.0,-2.0,0.0,1848,1833.0,-15.0,0.0,0.0,,,,
9904,2016,4,11,20,7,DL,N841DN,1528,10397.0,ATL,13487.0,MSP,1654,1653.0,-1.0,0.0,1840,1846.0,6.0,0.0,0.0,,,,
6125,2016,3,7,24,7,DL,N3762Y,1943,11433.0,DTW,10397.0,ATL,1200,1156.0,-4.0,0.0,1404,1341.0,-23.0,0.0,0.0,,,,
7078,2016,3,8,19,5,DL,N713TW,438,12478.0,JFK,14747.0,SEA,700,659.0,-1.0,0.0,1013,1010.0,-3.0,0.0,0.0,,,,
8732,2016,4,10,13,4,DL,N368NW,1352,13487.0,MSP,11433.0,DTW,1140,1136.0,-4.0,0.0,1426,1409.0,-17.0,0.0,0.0,,,,
9279,2016,4,10,1,6,DL,N345NW,1476,11433.0,DTW,13487.0,MSP,1340,1338.0,-2.0,0.0,1434,1417.0,-17.0,0.0,0.0,,,,
8806,2016,4,10,12,3,DL,N554NW,2283,11433.0,DTW,10397.0,ATL,615,616.0,1.0,0.0,818,806.0,-12.0,0.0,0.0,,,,
9532,2016,4,11,7,1,DL,N693DL,2459,10397.0,ATL,11433.0,DTW,2112,2116.0,4.0,0.0,2312,2306.0,-6.0,0.0,0.0,,,,
8928,2016,4,10,20,4,DL,N857DZ,52,11433.0,DTW,13487.0,MSP,852,849.0,-3.0,0.0,955,932.0,-23.0,0.0,0.0,,,,
7472,2016,3,8,31,3,DL,N633DL,325,11433.0,DTW,10397.0,ATL,1345,1342.0,-3.0,0.0,1549,1534.0,-15.0,0.0,0.0,,,,
5082,2016,2,6,24,5,DL,N535US,589,13487.0,MSP,14747.0,SEA,1116,1219.0,63.0,1.0,1300,1358.0,58.0,1.0,0.0,,,,
8259,2016,3,9,26,1,DL,N954DL,1734,13487.0,MSP,11433.0,DTW,1112,1104.0,-8.0,0.0,1400,1327.0,-33.0,0.0,0.0,,,,
9135,2016,4,10,21,5,DL,N713TW,421,14747.0,SEA,12478.0,JFK,1235,1328.0,53.0,1.0,2100,2119.0,19.0,1.0,0.0,,,,
6414,2016,3,8,2,2,DL,N555NW,1542,14747.0,SEA,12478.0,JFK,1320,1323.0,3.0,0.0,2154,2140.0,-14.0,0.0,0.0,,,,
6565,2016,3,8,5,5,DL,N548US,2830,13487.0,MSP,11433.0,DTW,844,844.0,0.0,0.0,1122,1116.0,-6.0,0.0,0.0,,,,
9002,2016,4,10,22,6,DL,N692DL,1549,13487.0,MSP,10397.0,ATL,1800,1756.0,-4.0,0.0,2137,2059.0,-38.0,0.0,0.0,,,,
7030,2016,3,8,18,4,DL,N6712B,1107,10397.0,ATL,14747.0,SEA,1905,1900.0,-5.0,0.0,2127,2138.0,11.0,0.0,0.0,,,,
9763,2016,4,11,15,2,DL,N994AT,438,12478.0,JFK,13487.0,MSP,1610,1557.0,-13.0,0.0,1834,1756.0,-38.0,0.0,0.0,,,,
5190,2016,2,6,27,1,DL,N936DL,888,10397.0,ATL,13487.0,MSP,1415,1411.0,-4.0,0.0,1601,1531.0,-30.0,0.0,0.0,,,,
9575,2016,4,11,9,3,DL,N830DN,952,14747.0,SEA,10397.0,ATL,1215,1209.0,-6.0,0.0,2010,2011.0,1.0,0.0,0.0,,,,
9112,2016,4,10,26,3,DL,N6706Q,464,12478.0,JFK,14747.0,SEA,805,803.0,-2.0,0.0,1125,1124.0,-1.0,0.0,0.0,,,,
7769,2016,3,9,8,4,DL,N862DN,2221,11433.0,DTW,14747.0,SEA,1755,1754.0,-1.0,0.0,1952,1948.0,-4.0,0.0,0.0,,,,
7276,2016,3,8,25,4,DL,N717TW,438,12478.0,JFK,14747.0,SEA,700,654.0,-6.0,0.0,1013,943.0,-30.0,0.0,0.0,,,,
8076,2016,3,9,20,2,DL,N858DZ,281,11433.0,DTW,14747.0,SEA,836,833.0,-3.0,0.0,1035,1028.0,-7.0,0.0,0.0,,,,
5587,2016,3,7,8,5,DL,N688DL,2039,10397.0,ATL,14747.0,SEA,744,828.0,44.0,1.0,1000,1053.0,53.0,1.0,0.0,,,,
5100,2016,2,6,26,7,DL,N820DN,526,10397.0,ATL,13487.0,MSP,2054,2254.0,120.0,1.0,2234,14.0,100.0,1.0,0.0,,,,
6958,2016,3,8,16,2,DL,N336NB,859,13487.0,MSP,11433.0,DTW,1947,2118.0,91.0,1.0,2229,21.0,112.0,1.0,0.0,,,,
5366,2016,3,7,2,6,DL,N6709,2547,14747.0,SEA,13487.0,MSP,1858,1856.0,-2.0,0.0,10,2352.0,-18.0,0.0,0.0,,,,
8942,2016,4,10,17,1,DL,N853DN,2348,10397.0,ATL,14747.0,SEA,2115,2115.0,0.0,0.0,2350,2334.0,-16.0,0.0,0.0,,,,
5486,2016,3,7,6,3,DL,N912DE,1357,13487.0,MSP,11433.0,DTW,1745,1742.0,-3.0,0.0,2031,2017.0,-14.0,0.0,0.0,,,,
6745,2016,3,8,10,3,DL,N582NW,17,11433.0,DTW,14747.0,SEA,1155,1206.0,11.0,0.0,1347,1344.0,-3.0,0.0,0.0,,,,
7017,2016,3,8,17,3,DL,N804DN,2580,10397.0,ATL,14747.0,SEA,1205,1212.0,7.0,0.0,1420,1359.0,-21.0,0.0,0.0,,,,
6432,2016,3,8,2,2,DL,N990AT,2032,13487.0,MSP,12478.0,JFK,700,700.0,0.0,0.0,1051,1032.0,-19.0,0.0,0.0,,,,
5599,2016,3,7,8,5,DL,N831DN,1290,10397.0,ATL,11433.0,DTW,2235,2246.0,11.0,0.0,33,44.0,11.0,0.0,0.0,,,,
8755,2016,4,10,13,4,DL,N855DN,2348,10397.0,ATL,14747.0,SEA,2115,2115.0,0.0,0.0,2350,2347.0,-3.0,0.0,0.0,,,,
8745,2016,4,10,12,3,DL,N713TW,454,12478.0,JFK,14747.0,SEA,1600,1555.0,-5.0,0.0,1918,1842.0,-36.0,0.0,0.0,,,,
7025,2016,3,8,18,4,DL,N377NW,783,13487.0,MSP,10397.0,ATL,620,617.0,-3.0,0.0,940,940.0,0.0,0.0,0.0,,,,
5358,2016,3,7,1,5,DL,N6710E,2039,10397.0,ATL,14747.0,SEA,744,741.0,-3.0,0.0,1000,959.0,-1.0,0.0,0.0,,,,
6328,2016,3,7,27,3,DL,N6715C,1322,13487.0,MSP,14747.0,SEA,1935,1950.0,15.0,1.0,2119,2139.0,20.0,1.0,0.0,,,,
7045,2016,3,8,19,5,DL,N998DL,902,10397.0,ATL,11433.0,DTW,1511,1617.0,66.0,1.0,1723,1822.0,59.0,1.0,0.0,,,,
9499,2016,4,11,7,1,DL,N539US,39,11433.0,DTW,14747.0,SEA,841,841.0,0.0,0.0,1053,1032.0,-21.0,0.0,0.0,,,,
9834,2016,4,11,18,5,DL,N854DN,38,14747.0,SEA,11433.0,DTW,940,939.0,-1.0,0.0,1700,1636.0,-24.0,0.0,0.0,,,,
9229,2016,4,10,29,6,DL,N933DL,2350,10397.0,ATL,12478.0,JFK,810,857.0,47.0,1.0,1024,1118.0,54.0,1.0,0.0,,,,
6160,2016,3,7,27,3,DL,N3749D,491,12478.0,JFK,10397.0,ATL,820,821.0,1.0,0.0,1051,1044.0,-7.0,0.0,0.0,,,,
5808,2016,3,7,14,4,DL,N596NW,2536,14747.0,SEA,13487.0,MSP,1320,1325.0,5.0,0.0,1840,1841.0,1.0,0.0,0.0,,,,
7209,2016,3,8,23,2,DL,N926DH,930,13487.0,MSP,10397.0,ATL,1940,1936.0,-4.0,0.0,2314,2252.0,-22.0,0.0,0.0,,,,
6448,2016,3,8,1,1,DL,N595NW,2536,14747.0,SEA,13487.0,MSP,1320,1326.0,6.0,0.0,1840,1847.0,7.0,0.0,0.0,,,,
9242,2016,4,10,30,7,DL,N938AT,677,13487.0,MSP,11433.0,DTW,1016,1012.0,-4.0,0.0,1304,1252.0,-12.0,0.0,0.0,,,,
6004,2016,3,7,22,5,DL,N953DN,87,11433.0,DTW,13487.0,MSP,1745,2030.0,165.0,1.0,1854,2130.0,156.0,1.0,0.0,,,,
8465,2016,3,9,18,7,DL,N931DL,785,11433.0,DTW,13487.0,MSP,1202,1157.0,-5.0,0.0,1259,1236.0,-23.0,0.0,0.0,,,,
8035,2016,3,9,17,6,DL,N855DN,458,12478.0,JFK,14747.0,SEA,1659,1700.0,1.0,0.0,2009,1943.0,-26.0,0.0,0.0,,,,
5191,2016,2,6,27,1,DL,N914DL,946,13487.0,MSP,11433.0,DTW,1110,1104.0,-6.0,0.0,1357,1329.0,-28.0,0.0,0.0,,,,
6102,2016,3,7,25,1,DL,N339NW,783,13487.0,MSP,10397.0,ATL,620,616.0,-4.0,0.0,940,930.0,-10.0,0.0,0.0,,,,
7733,2016,3,9,8,4,DL,N1605,446,10397.0,ATL,12478.0,JFK,1705,1708.0,3.0,0.0,1933,1924.0,-9.0,0.0,0.0,,,,
9898,2016,4,11,21,1,DL,N985DL,1734,13487.0,MSP,11433.0,DTW,1145,1228.0,43.0,1.0,1426,1450.0,24.0,1.0,0.0,,,,
7608,2016,3,9,3,6,DL,N1612T,1237,14747.0,SEA,10397.0,ATL,1045,1044.0,-1.0,0.0,1835,1818.0,-17.0,0.0,0.0,,,,
9571,2016,4,11,10,4,DL,N917DL,1420,11433.0,DTW,10397.0,ATL,1550,1544.0,-6.0,0.0,1802,1733.0,-29.0,0.0,0.0,,,,
8694,2016,4,10,12,3,DL,N6705Y,2221,11433.0,DTW,14747.0,SEA,1740,1753.0,13.0,0.0,1940,1937.0,-3.0,0.0,0.0,,,,
7704,2016,3,9,7,3,DL,N554NW,1991,13487.0,MSP,10397.0,ATL,520,546.0,26.0,1.0,845,911.0,26.0,1.0,0.0,,,,
7007,2016,3,8,17,3,DL,N863DN,42,10397.0,ATL,12478.0,JFK,1524,1522.0,-2.0,0.0,1804,1749.0,-15.0,0.0,0.0,,,,
5256,2016,2,6,30,4,DL,N172DN,446,10397.0,ATL,12478.0,JFK,1720,1718.0,-2.0,0.0,1956,1941.0,-15.0,0.0,0.0,,,,
6271,2016,3,7,30,6,DL,N608AT,841,11433.0,DTW,13487.0,MSP,1200,1235.0,35.0,1.0,1254,1400.0,66.0,1.0,0.0,,,,
7046,2016,3,8,19,5,DL,N585NW,967,10397.0,ATL,14747.0,SEA,934,934.0,0.0,0.0,1155,1142.0,-13.0,0.0,0.0,,,,
6559,2016,3,8,5,5,DL,N583NW,2253,13487.0,MSP,14747.0,SEA,1758,1753.0,-5.0,0.0,1942,2005.0,23.0,1.0,0.0,,,,
7098,2016,3,8,20,6,DL,N543US,589,13487.0,MSP,14747.0,SEA,1124,1324.0,120.0,1.0,1303,1457.0,114.0,1.0,0.0,,,,
5119,2016,2,6,25,6,DL,N930AT,2784,12478.0,JFK,11433.0,DTW,910,957.0,47.0,1.0,1130,1140.0,10.0,0.0,0.0,,,,
7448,2016,3,8,31,3,DL,N551NW,1108,13487.0,MSP,10397.0,ATL,1520,1516.0,-4.0,0.0,1854,1839.0,-15.0,0.0,0.0,,,,
5246,2016,2,6,29,3,DL,N591NW,1588,14747.0,SEA,10397.0,ATL,2240,4.0,84.0,1.0,621,736.0,75.0,1.0,0.0,,,,
7456,2016,3,8,30,2,DL,N682DA,325,11433.0,DTW,10397.0,ATL,1345,1343.0,-2.0,0.0,1549,1534.0,-15.0,0.0,0.0,,,,
8791,2016,4,10,15,6,DL,N933DN,325,11433.0,DTW,10397.0,ATL,1205,1203.0,-2.0,0.0,1410,1354.0,-16.0,0.0,0.0,,,,
8917,2016,4,10,19,3,DL,N177DZ,42,10397.0,ATL,12478.0,JFK,1510,1508.0,-2.0,0.0,1735,1730.0,-5.0,0.0,0.0,,,,
5013,2016,2,6,22,3,DL,N907DL,220,12478.0,JFK,10397.0,ATL,1925,1926.0,1.0,0.0,2217,2148.0,-29.0,0.0,0.0,,,,
8620,2016,4,10,11,2,DL,N549US,1397,13487.0,MSP,14747.0,SEA,900,855.0,-5.0,0.0,1045,1034.0,-11.0,0.0,0.0,,,,
8446,2016,3,9,30,5,DL,N998DL,2792,12478.0,JFK,10397.0,ATL,830,830.0,0.0,0.0,1110,1058.0,-12.0,0.0,0.0,,,,
8085,2016,3,9,19,1,DL,N346NB,2214,13487.0,MSP,12478.0,JFK,1940,1944.0,4.0,0.0,2333,2311.0,-22.0,0.0,0.0,,,,
5343,2016,3,7,1,5,DL,N3740C,2440,14747.0,SEA,13487.0,MSP,50,49.0,-1.0,0.0,602,553.0,-9.0,0.0,0.0,,,,
5646,2016,3,7,11,1,DL,N553NW,2193,13487.0,MSP,14747.0,SEA,657,725.0,28.0,1.0,839,854.0,15.0,1.0,0.0,,,,
6236,2016,3,7,29,5,DL,N925DN,2812,10397.0,ATL,13487.0,MSP,1800,1800.0,0.0,0.0,1945,1945.0,0.0,0.0,0.0,,,,
9673,2016,4,11,11,5,DL,N848DN,1768,14747.0,SEA,13487.0,MSP,845,844.0,-1.0,0.0,1410,1359.0,-11.0,0.0,0.0,,,,
8993,2016,4,10,22,6,DL,N678DL,630,11433.0,DTW,10397.0,ATL,1815,1816.0,1.0,0.0,2022,2013.0,-9.0,0.0,0.0,,,,
6528,2016,3,8,5,5,DL,N994DL,852,11433.0,DTW,10397.0,ATL,2219,2216.0,-3.0,0.0,14,2350.0,-24.0,0.0,0.0,,,,
8858,2016,4,10,17,1,DL,N865DN,17,11433.0,DTW,14747.0,SEA,1215,1216.0,1.0,0.0,1415,1412.0,-3.0,0.0,0.0,,,,
5273,2016,2,6,29,3,DL,N541US,2329,10397.0,ATL,14747.0,SEA,1405,1406.0,1.0,0.0,1625,1621.0,-4.0,0.0,0.0,,,,
5045,2016,2,6,24,5,DL,N818DA,483,12478.0,JFK,14747.0,SEA,1659,1658.0,-1.0,0.0,2031,2027.0,-4.0,0.0,0.0,,,,
7567,2016,3,9,2,5,DL,N587NW,902,10397.0,ATL,11433.0,DTW,1449,1505.0,16.0,1.0,1655,1647.0,-8.0,0.0,0.0,,,,
9594,2016,4,11,10,4,DL,N841DN,86,13487.0,MSP,11433.0,DTW,1335,1332.0,-3.0,0.0,1619,1600.0,-19.0,0.0,0.0,,,,
6051,2016,3,7,24,7,DL,N582NW,967,10397.0,ATL,14747.0,SEA,934,927.0,-7.0,0.0,1155,1137.0,-18.0,0.0,0.0,,,,
8789,2016,4,10,15,6,DL,N3735D,43,12478.0,JFK,10397.0,ATL,1525,1525.0,0.0,0.0,1759,1743.0,-16.0,0.0,0.0,,,,
9126,2016,4,10,27,4,DL,N692DL,2283,11433.0,DTW,10397.0,ATL,615,614.0,-1.0,0.0,818,806.0,-12.0,0.0,0.0,,,,
6702,2016,3,8,8,1,DL,N905DL,1107,10397.0,ATL,14747.0,SEA,1905,,,,2127,,,,1.0,,,,
5099,2016,2,6,26,7,DL,N892AT,490,12478.0,JFK,13487.0,MSP,1105,1059.0,-6.0,0.0,1312,1241.0,-31.0,0.0,0.0,,,,
9966,2016,4,11,23,3,DL,N3739P,1640,11433.0,DTW,10397.0,ATL,710,709.0,-1.0,0.0,920,930.0,10.0,0.0,0.0,,,,
6494,2016,3,8,27,6,DL,N539US,1107,10397.0,ATL,14747.0,SEA,1944,1943.0,-1.0,0.0,2206,2200.0,-6.0,0.0,0.0,,,,
5335,2016,3,7,1,5,DL,N919DE,42,10397.0,ATL,12478.0,JFK,1524,1936.0,252.0,1.0,1805,144.0,,,0.0,,,,
5854,2016,3,7,16,6,DL,N549US,2218,14747.0,SEA,11433.0,DTW,735,732.0,-3.0,0.0,1455,1435.0,-20.0,0.0,0.0,,,,
8020,2016,3,9,18,7,DL,N916DL,1715,11433.0,DTW,10397.0,ATL,1000,959.0,-1.0,0.0,1159,1157.0,-2.0,0.0,0.0,,,,
6523,2016,3,8,5,5,DL,N540US,542,11433.0,DTW,14747.0,SEA,1400,1400.0,0.0,0.0,1554,1543.0,-11.0,0.0,0.0,,,,
5040,2016,2,6,23,4,DL,N6708D,2839,12478.0,JFK,14747.0,SEA,1855,1934.0,39.0,1.0,2226,2259.0,33.0,1.0,0.0,,,,
7185,2016,3,8,4,4,DL,N727TW,421,14747.0,SEA,12478.0,JFK,1115,1114.0,-1.0,0.0,1952,1930.0,-22.0,0.0,0.0,,,,
5901,2016,3,7,19,2,DL,N958DL,1549,13487.0,MSP,10397.0,ATL,1745,1743.0,-2.0,0.0,2124,2143.0,19.0,1.0,0.0,,,,
7854,2016,3,9,12,1,DL,N586NW,902,10397.0,ATL,11433.0,DTW,1449,1449.0,0.0,0.0,1655,1627.0,-28.0,0.0,0.0,,,,
6147,2016,3,7,26,2,DL,N859DN,744,13487.0,MSP,10397.0,ATL,950,944.0,-6.0,0.0,1320,1258.0,-22.0,0.0,0.0,,,,
8730,2016,4,10,13,4,DL,N929AT,1096,11433.0,DTW,13487.0,MSP,1205,1201.0,-4.0,0.0,1301,1246.0,-15.0,0.0,0.0,,,,
7577,2016,3,9,4,7,DL,N962DL,325,11433.0,DTW,10397.0,ATL,1345,1344.0,-1.0,0.0,1549,1521.0,-28.0,0.0,0.0,,,,
5758,2016,3,7,14,4,DL,N987AT,2032,13487.0,MSP,12478.0,JFK,700,657.0,-3.0,0.0,1051,1032.0,-19.0,0.0,0.0,,,,
8772,2016,4,10,14,5,DL,N953DN,535,10397.0,ATL,11433.0,DTW,1905,1904.0,-1.0,0.0,2108,2052.0,-16.0,0.0,0.0,,,,
8437,2016,3,9,12,1,DL,N624AG,421,14747.0,SEA,12478.0,JFK,1210,1209.0,-1.0,0.0,2039,2033.0,-6.0,0.0,0.0,,,,
6913,2016,3,8,14,7,DL,N690DL,1542,14747.0,SEA,12478.0,JFK,1320,1326.0,6.0,0.0,2154,310.0,,,0.0,,,,
5306,2016,2,6,9,4,DL,N595NW,1375,10397.0,ATL,14747.0,SEA,2100,2059.0,-1.0,0.0,2327,2257.0,-30.0,0.0,0.0,,,,
9004,2016,4,10,22,6,DL,N839DN,1893,11433.0,DTW,10397.0,ATL,840,836.0,-4.0,0.0,1042,1028.0,-14.0,0.0,0.0,,,,
9424,2016,4,10,5,3,DL,N904DL,43,12478.0,JFK,10397.0,ATL,1525,1522.0,-3.0,0.0,1802,1740.0,-22.0,0.0,0.0,,,,
8929,2016,4,10,16,7,DL,N864DN,968,14747.0,SEA,10397.0,ATL,738,748.0,10.0,0.0,1526,1524.0,-2.0,0.0,0.0,,,,
6045,2016,3,7,23,6,DL,N857DZ,970,10397.0,ATL,14747.0,SEA,1755,1752.0,-3.0,0.0,2019,2000.0,-19.0,0.0,0.0,,,,
7726,2016,3,9,8,4,DL,N397DA,22,13487.0,MSP,11433.0,DTW,1330,1321.0,-9.0,0.0,1617,1552.0,-25.0,0.0,0.0,,,,
6742,2016,3,8,9,2,DL,N623DL,2802,10397.0,ATL,11433.0,DTW,2105,2121.0,16.0,1.0,2308,2306.0,-2.0,0.0,0.0,,,,
8419,2016,3,9,30,5,DL,N861DN,2547,14747.0,SEA,13487.0,MSP,1810,1759.0,-11.0,0.0,2322,2303.0,-19.0,0.0,0.0,,,,
7263,2016,3,8,22,1,DL,N592NW,1823,11433.0,DTW,14747.0,SEA,2019,2018.0,-1.0,0.0,2215,2154.0,-21.0,0.0,0.0,,,,
5553,2016,3,7,8,5,DL,N960DN,356,10397.0,ATL,13487.0,MSP,2105,2114.0,9.0,0.0,2245,2243.0,-2.0,0.0,0.0,,,,
7527,2016,3,9,1,4,DL,N670DN,744,13487.0,MSP,10397.0,ATL,1010,1007.0,-3.0,0.0,1340,1324.0,-16.0,0.0,0.0,,,,
9183,2016,4,10,28,5,DL,N939DN,535,10397.0,ATL,11433.0,DTW,1905,1904.0,-1.0,0.0,2108,2109.0,1.0,0.0,0.0,,,,
7706,2016,3,9,7,3,DL,N543US,356,10397.0,ATL,13487.0,MSP,2221,2214.0,-7.0,0.0,2359,2330.0,-29.0,0.0,0.0,,,,
5017,2016,2,6,22,3,DL,N394DA,491,12478.0,JFK,10397.0,ATL,835,831.0,-4.0,0.0,1117,1053.0,-24.0,0.0,0.0,,,,
6126,2016,3,7,24,7,DL,N6714Q,2039,10397.0,ATL,14747.0,SEA,744,740.0,-4.0,0.0,1000,936.0,-24.0,0.0,0.0,,,,
5188,2016,2,6,26,7,DL,N858DZ,1444,14747.0,SEA,11433.0,DTW,545,543.0,-2.0,0.0,1304,1235.0,-29.0,0.0,0.0,,,,
8031,2016,3,9,17,6,DL,N354NB,213,12478.0,JFK,13487.0,MSP,1840,1833.0,-7.0,0.0,2055,2034.0,-21.0,0.0,0.0,,,,
