,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
6598,98917,Male,disloyal Customer,34,Business travel,Business,543,3,3,3,1,1,3,1,1,5,5,5,5,5,1,36,26,neutral or dissatisfied
6599,56768,Female,disloyal Customer,23,Business travel,Eco,1065,4,4,4,3,5,4,5,5,4,2,3,3,4,5,7,0,neutral or dissatisfied
6600,2401,Female,disloyal Customer,26,Business travel,Business,767,1,5,1,4,1,1,1,1,5,2,5,5,5,1,8,15,neutral or dissatisfied
6601,128719,Male,disloyal Customer,24,Business travel,Eco,1064,2,1,1,4,3,1,3,3,3,2,4,3,4,3,0,14,neutral or dissatisfied
6602,116099,Male,Loyal Customer,12,Personal Travel,Eco,373,2,3,2,2,3,2,3,3,4,4,4,2,3,3,1,0,neutral or dissatisfied
6603,102032,Male,Loyal Customer,59,Business travel,Business,3262,4,4,4,4,4,5,4,4,4,4,4,5,4,3,2,11,satisfied
6604,6576,Male,Loyal Customer,52,Business travel,Business,473,5,5,5,5,4,4,5,4,4,4,4,3,4,5,0,0,satisfied
6605,50293,Male,disloyal Customer,34,Business travel,Eco,447,2,0,2,4,1,2,1,1,2,2,2,4,3,1,0,0,neutral or dissatisfied
6606,10701,Male,disloyal Customer,22,Business travel,Eco,667,1,4,1,4,1,1,1,1,3,4,4,3,4,1,0,0,neutral or dissatisfied
6607,47440,Male,Loyal Customer,30,Business travel,Business,2391,3,3,3,3,3,3,3,3,4,3,3,2,3,3,0,0,neutral or dissatisfied
6608,113766,Male,Loyal Customer,28,Personal Travel,Eco,197,4,5,0,2,5,0,5,5,4,5,4,5,5,5,19,11,neutral or dissatisfied
6609,14684,Female,Loyal Customer,51,Personal Travel,Business,424,4,3,4,3,4,4,3,4,4,4,4,4,4,2,21,34,neutral or dissatisfied
6610,78094,Male,disloyal Customer,23,Business travel,Eco,655,3,5,3,1,2,3,2,2,4,2,4,4,4,2,5,10,neutral or dissatisfied
6611,64641,Male,Loyal Customer,44,Business travel,Business,2023,5,5,5,5,2,4,5,4,4,4,4,3,4,4,0,0,satisfied
6612,4128,Male,Loyal Customer,58,Business travel,Business,431,1,1,1,1,3,4,4,4,4,4,4,3,4,3,2,12,satisfied
6613,94240,Female,Loyal Customer,41,Business travel,Business,3496,3,3,3,3,2,4,4,5,5,5,5,3,5,5,35,20,satisfied
6614,86764,Male,Loyal Customer,24,Business travel,Business,2753,1,1,3,1,4,4,4,4,5,2,5,5,5,4,0,0,satisfied
6615,72622,Male,Loyal Customer,52,Personal Travel,Eco,1102,2,3,2,4,2,4,4,1,2,4,3,4,3,4,103,137,neutral or dissatisfied
6616,45810,Male,disloyal Customer,36,Business travel,Eco,391,2,3,2,3,2,2,2,2,5,5,4,4,3,2,0,0,neutral or dissatisfied
6617,9824,Female,Loyal Customer,42,Business travel,Business,3996,2,3,3,3,2,4,3,2,2,2,2,1,2,2,0,0,neutral or dissatisfied
6618,33973,Male,Loyal Customer,50,Business travel,Business,1576,5,5,5,5,4,3,3,3,3,3,3,4,3,3,0,0,satisfied
6619,44797,Female,Loyal Customer,52,Personal Travel,Eco Plus,1250,4,5,3,1,2,5,5,2,2,3,2,5,2,5,22,34,neutral or dissatisfied
6620,87218,Female,Loyal Customer,35,Personal Travel,Eco,946,1,5,0,2,5,0,5,5,2,4,4,1,1,5,0,0,neutral or dissatisfied
6621,110865,Male,Loyal Customer,51,Business travel,Business,3276,1,1,1,1,2,5,5,3,3,4,3,5,3,5,0,0,satisfied
6622,108587,Male,Loyal Customer,53,Business travel,Business,2149,4,3,4,4,3,4,5,4,4,4,4,4,4,3,0,0,satisfied
6623,6928,Female,Loyal Customer,31,Personal Travel,Eco Plus,265,3,4,0,3,1,0,1,1,1,1,3,1,4,1,76,129,neutral or dissatisfied
6624,111078,Female,Loyal Customer,56,Personal Travel,Eco,197,2,4,0,5,2,4,5,3,3,0,3,3,3,4,0,0,neutral or dissatisfied
6625,18058,Male,disloyal Customer,28,Business travel,Eco,605,3,3,4,3,1,4,1,1,2,3,3,2,3,1,0,0,neutral or dissatisfied
6626,31730,Male,Loyal Customer,46,Personal Travel,Eco,862,3,5,3,3,4,3,4,4,2,4,1,2,2,4,1,0,neutral or dissatisfied
6627,47427,Female,disloyal Customer,34,Business travel,Eco,590,1,4,1,2,3,1,3,3,3,3,2,3,1,3,0,6,neutral or dissatisfied
6628,29639,Male,Loyal Customer,38,Personal Travel,Eco,909,3,4,3,1,3,3,3,3,2,5,2,2,1,3,0,0,neutral or dissatisfied
6629,105961,Male,Loyal Customer,36,Business travel,Business,2329,4,1,2,1,4,4,4,4,1,4,4,4,4,4,0,13,neutral or dissatisfied
6630,100177,Female,Loyal Customer,58,Personal Travel,Eco,725,1,4,1,3,4,4,4,5,5,1,5,4,5,3,0,0,neutral or dissatisfied
6631,107539,Female,disloyal Customer,23,Business travel,Eco,1360,5,4,4,3,5,5,5,5,3,3,5,3,5,5,35,15,satisfied
6632,58345,Female,Loyal Customer,56,Personal Travel,Eco,296,4,4,4,3,2,4,5,5,5,4,5,4,5,3,23,13,neutral or dissatisfied
6633,33361,Male,Loyal Customer,35,Business travel,Eco,2556,5,5,5,5,5,5,5,5,4,2,4,1,1,5,0,0,satisfied
6634,71200,Female,Loyal Customer,23,Business travel,Business,3679,2,2,2,2,4,4,4,4,5,4,4,3,4,4,23,10,satisfied
6635,40983,Female,Loyal Customer,42,Business travel,Eco,984,4,3,3,3,4,5,5,4,4,4,4,5,4,1,56,53,satisfied
6636,14563,Male,disloyal Customer,11,Business travel,Business,986,1,4,1,4,4,1,2,4,1,5,3,3,4,4,0,9,neutral or dissatisfied
6637,8607,Female,Loyal Customer,54,Personal Travel,Eco Plus,109,3,5,3,3,2,4,4,1,1,3,1,1,1,5,0,0,neutral or dissatisfied
6638,7860,Male,Loyal Customer,18,Personal Travel,Business,948,3,3,3,3,4,3,4,4,4,3,1,3,2,4,0,11,neutral or dissatisfied
6639,84756,Male,Loyal Customer,30,Business travel,Business,547,3,3,3,3,4,4,4,4,5,3,5,4,5,4,0,0,satisfied
6640,120931,Male,disloyal Customer,25,Business travel,Business,993,1,0,1,1,3,1,3,3,3,4,5,5,5,3,0,0,neutral or dissatisfied
6641,48340,Female,Loyal Customer,52,Business travel,Eco,674,4,2,2,2,1,5,1,4,4,4,4,4,4,1,33,25,satisfied
6642,27138,Female,Loyal Customer,41,Business travel,Business,2677,1,5,1,1,5,4,4,1,4,3,5,4,4,4,4,0,satisfied
6643,62992,Male,Loyal Customer,39,Business travel,Business,2503,2,2,2,2,5,5,4,3,3,3,3,5,3,3,10,0,satisfied
6644,94239,Female,Loyal Customer,37,Business travel,Business,3484,2,4,4,4,4,3,4,2,2,2,2,3,2,3,0,4,neutral or dissatisfied
6645,121872,Female,disloyal Customer,21,Business travel,Eco,366,1,1,1,4,5,1,1,5,3,1,4,2,4,5,0,0,neutral or dissatisfied
6646,15678,Female,disloyal Customer,27,Business travel,Eco,217,2,3,2,4,2,2,3,2,1,3,4,1,3,2,0,0,neutral or dissatisfied
6647,57228,Female,Loyal Customer,38,Personal Travel,Eco,1514,2,3,2,4,5,2,5,5,4,5,3,4,3,5,2,23,neutral or dissatisfied
6648,38778,Female,Loyal Customer,36,Business travel,Business,387,3,3,3,3,1,1,4,5,5,5,5,4,5,5,0,0,satisfied
6649,71060,Male,Loyal Customer,62,Personal Travel,Eco,802,1,4,1,3,2,1,3,2,2,4,5,4,3,2,0,17,neutral or dissatisfied
6650,50382,Male,Loyal Customer,32,Business travel,Business,1552,2,4,4,4,2,2,2,3,2,2,1,2,4,2,108,176,neutral or dissatisfied
6651,69313,Male,Loyal Customer,16,Personal Travel,Business,944,3,4,3,4,1,3,1,1,4,5,4,3,3,1,0,6,neutral or dissatisfied
6652,67434,Male,Loyal Customer,48,Business travel,Business,592,2,5,5,5,4,4,4,2,2,2,2,1,2,4,0,0,neutral or dissatisfied
6653,109042,Female,Loyal Customer,35,Business travel,Business,2897,3,3,4,3,5,5,5,5,5,5,5,3,5,3,1,0,satisfied
6654,109375,Female,Loyal Customer,40,Business travel,Business,1237,3,3,3,3,2,4,5,3,3,4,3,4,3,4,0,0,satisfied
6655,94099,Male,Loyal Customer,56,Personal Travel,Business,189,1,5,1,2,5,4,4,2,2,1,4,5,2,5,26,15,neutral or dissatisfied
6656,1899,Male,Loyal Customer,32,Business travel,Business,2916,4,4,4,4,4,4,4,4,3,5,4,4,4,4,0,0,satisfied
6657,28369,Female,Loyal Customer,31,Business travel,Business,1754,1,3,3,3,1,1,1,1,4,3,2,2,2,1,0,0,neutral or dissatisfied
6658,51897,Male,Loyal Customer,54,Business travel,Business,507,1,1,1,1,5,5,4,4,4,5,4,2,4,2,0,0,satisfied
6659,40354,Female,Loyal Customer,32,Personal Travel,Eco,1428,1,5,1,1,5,1,5,5,4,2,3,4,5,5,11,5,neutral or dissatisfied
6660,19250,Female,Loyal Customer,52,Business travel,Eco Plus,782,5,1,1,1,1,2,4,4,4,5,4,2,4,3,24,17,satisfied
6661,68807,Female,Loyal Customer,19,Personal Travel,Eco,926,2,1,2,3,2,2,2,2,4,3,3,1,2,2,0,0,neutral or dissatisfied
6662,13009,Male,disloyal Customer,34,Business travel,Eco,438,1,2,1,4,4,1,4,4,1,5,4,4,4,4,91,77,neutral or dissatisfied
6663,80162,Male,Loyal Customer,22,Business travel,Business,2446,5,5,2,5,5,4,4,4,2,4,5,4,5,4,0,0,satisfied
6664,121548,Female,Loyal Customer,69,Business travel,Business,2221,3,4,4,4,2,4,4,3,3,3,3,4,3,4,14,17,neutral or dissatisfied
6665,94191,Female,Loyal Customer,40,Business travel,Business,3052,1,1,1,1,3,4,4,5,5,5,5,5,5,3,9,8,satisfied
6666,18579,Male,Loyal Customer,42,Business travel,Business,3311,1,1,1,1,2,1,1,1,1,1,1,1,1,3,0,7,neutral or dissatisfied
6667,77453,Male,disloyal Customer,16,Business travel,Eco,507,4,0,4,1,3,4,3,3,4,4,5,4,5,3,0,0,neutral or dissatisfied
6668,45822,Female,Loyal Customer,61,Personal Travel,Eco,391,2,4,2,5,5,5,5,4,4,2,4,3,4,4,0,27,neutral or dissatisfied
6669,1197,Female,Loyal Customer,7,Personal Travel,Eco,309,2,5,2,3,3,2,3,3,3,2,4,1,3,3,58,71,neutral or dissatisfied
6670,106299,Male,Loyal Customer,46,Business travel,Business,2500,3,3,3,3,4,5,5,5,5,5,5,5,5,5,0,0,satisfied
6671,97612,Male,Loyal Customer,41,Business travel,Business,442,1,1,1,1,2,4,4,3,3,3,3,5,3,3,8,7,satisfied
6672,1649,Male,Loyal Customer,77,Business travel,Business,1621,4,1,1,1,5,3,3,4,4,4,4,3,4,2,0,0,neutral or dissatisfied
6673,3430,Female,Loyal Customer,50,Personal Travel,Eco,315,3,4,3,3,4,5,5,5,5,3,5,5,5,4,54,87,neutral or dissatisfied
6674,49752,Female,Loyal Customer,38,Business travel,Business,109,1,1,1,1,1,3,3,5,5,5,5,5,5,2,0,0,satisfied
6675,29305,Male,Loyal Customer,41,Personal Travel,Eco,834,5,1,5,1,5,5,5,5,4,4,1,3,1,5,0,0,satisfied
6676,80583,Female,Loyal Customer,13,Personal Travel,Eco,1747,2,2,1,2,2,1,2,2,1,4,1,2,1,2,23,3,neutral or dissatisfied
6677,94754,Female,Loyal Customer,38,Business travel,Eco,248,3,3,3,3,3,3,3,3,1,1,4,1,3,3,9,9,neutral or dissatisfied
6678,58116,Male,Loyal Customer,43,Personal Travel,Eco,612,3,2,3,4,4,3,4,4,2,5,4,3,4,4,16,2,neutral or dissatisfied
6679,50378,Female,disloyal Customer,24,Business travel,Eco,373,4,0,4,4,3,4,1,3,2,1,1,4,5,3,0,0,satisfied
6680,108762,Female,Loyal Customer,50,Business travel,Business,406,4,4,4,4,3,4,4,4,4,4,4,4,4,4,15,0,satisfied
6681,120835,Male,Loyal Customer,59,Business travel,Business,2988,4,4,4,4,3,4,5,4,4,4,4,5,4,4,0,0,satisfied
6682,84435,Female,Loyal Customer,46,Business travel,Business,1646,1,1,1,1,5,5,4,3,3,3,3,4,3,5,0,0,satisfied
6683,44088,Female,Loyal Customer,53,Business travel,Business,473,3,3,3,3,4,5,5,4,4,4,4,3,4,3,0,0,satisfied
6684,40867,Male,Loyal Customer,37,Personal Travel,Eco,541,2,4,2,3,2,2,2,2,4,3,4,3,4,2,0,9,neutral or dissatisfied
6685,91286,Male,Loyal Customer,40,Business travel,Business,2246,4,4,4,4,3,4,5,5,5,5,5,5,5,5,0,15,satisfied
6686,113149,Female,disloyal Customer,21,Business travel,Business,889,3,3,3,4,5,3,4,5,4,4,4,2,3,5,29,20,neutral or dissatisfied
6687,60524,Female,Loyal Customer,36,Personal Travel,Eco,862,2,3,2,3,2,2,3,2,2,2,3,1,2,2,65,49,neutral or dissatisfied
6688,127914,Female,disloyal Customer,25,Business travel,Business,1671,3,0,3,2,2,3,2,2,3,2,5,4,4,2,61,52,neutral or dissatisfied
6689,46764,Female,Loyal Customer,43,Business travel,Eco Plus,73,2,3,3,3,2,3,4,3,3,2,3,2,3,4,0,0,neutral or dissatisfied
6690,75977,Male,disloyal Customer,36,Business travel,Eco,297,1,4,1,3,1,4,4,3,2,4,3,4,4,4,447,433,neutral or dissatisfied
6691,85795,Female,disloyal Customer,27,Business travel,Eco,266,1,0,1,4,1,1,4,1,2,3,3,2,4,1,1,20,neutral or dissatisfied
6692,57049,Female,Loyal Customer,53,Business travel,Business,2133,3,5,3,3,3,5,4,4,4,4,4,5,4,3,2,0,satisfied
6693,39871,Male,Loyal Customer,45,Personal Travel,Eco,221,4,1,4,2,2,4,2,2,2,5,2,2,2,2,0,7,satisfied
6694,5666,Male,disloyal Customer,24,Business travel,Eco,436,5,0,5,2,5,5,5,5,5,4,5,4,5,5,0,0,satisfied
6695,95384,Male,Loyal Customer,50,Personal Travel,Eco,248,4,4,4,2,3,4,3,3,4,4,4,3,4,3,11,0,neutral or dissatisfied
6696,93077,Female,Loyal Customer,17,Business travel,Business,860,1,1,1,1,5,5,5,5,3,3,5,5,4,5,37,30,satisfied
6697,127765,Female,Loyal Customer,68,Personal Travel,Eco,255,3,0,3,1,5,5,4,4,4,3,4,4,4,5,40,33,neutral or dissatisfied
6698,60256,Male,Loyal Customer,60,Personal Travel,Eco,1546,3,1,3,3,2,3,2,2,2,5,2,1,4,2,2,16,neutral or dissatisfied
6699,53311,Female,Loyal Customer,52,Personal Travel,Eco,758,4,2,4,3,2,3,3,3,3,4,3,4,3,3,0,0,neutral or dissatisfied
6700,30556,Female,Loyal Customer,49,Business travel,Business,628,5,5,5,5,3,4,4,2,2,2,2,3,2,3,0,15,satisfied
6701,64996,Male,disloyal Customer,24,Business travel,Eco,190,4,0,4,3,2,4,2,2,3,1,2,3,1,2,27,20,neutral or dissatisfied
6702,47799,Female,Loyal Customer,51,Business travel,Business,2100,4,4,4,4,5,3,2,2,2,2,2,5,2,2,0,3,satisfied
6703,28085,Male,disloyal Customer,29,Business travel,Eco,1385,2,2,2,3,2,2,1,2,1,2,3,1,4,2,0,0,neutral or dissatisfied
6704,7915,Female,disloyal Customer,26,Business travel,Eco,620,4,2,4,2,5,4,5,5,2,4,1,1,2,5,0,0,neutral or dissatisfied
6705,18532,Female,Loyal Customer,36,Business travel,Eco,253,5,4,3,4,5,4,5,5,1,2,4,3,5,5,0,0,satisfied
6706,87211,Female,Loyal Customer,56,Personal Travel,Eco,946,4,2,4,4,1,3,4,5,5,4,5,3,5,2,0,0,neutral or dissatisfied
6707,40277,Male,Loyal Customer,60,Personal Travel,Eco,387,2,4,2,3,4,2,4,4,3,4,4,3,5,4,0,0,neutral or dissatisfied
6708,98386,Female,disloyal Customer,21,Business travel,Eco,1131,1,1,1,3,3,1,4,3,2,2,4,1,4,3,20,8,neutral or dissatisfied
6709,74857,Female,Loyal Customer,54,Business travel,Business,1995,2,2,2,2,3,5,4,4,4,4,4,4,4,3,0,0,satisfied
6710,66016,Male,Loyal Customer,41,Business travel,Business,1055,2,2,5,2,5,4,5,4,4,5,4,5,4,4,0,0,satisfied
6711,37741,Female,Loyal Customer,32,Personal Travel,Eco,1005,3,4,3,3,2,3,2,2,4,3,5,5,4,2,12,16,neutral or dissatisfied
6712,14974,Female,disloyal Customer,32,Business travel,Eco,927,2,2,2,4,1,2,1,1,4,1,3,2,4,1,8,19,neutral or dissatisfied
6713,23837,Female,Loyal Customer,43,Business travel,Business,2798,5,5,5,5,2,5,5,5,5,5,5,5,5,2,38,24,satisfied
6714,34428,Female,Loyal Customer,28,Business travel,Business,680,2,2,2,2,5,5,5,5,1,5,5,3,5,5,0,0,satisfied
6715,118860,Male,Loyal Customer,12,Personal Travel,Eco Plus,646,2,2,3,1,5,3,5,5,2,2,1,4,2,5,67,46,neutral or dissatisfied
6716,70587,Female,Loyal Customer,40,Business travel,Eco Plus,1258,2,1,1,1,2,2,2,2,1,5,4,2,3,2,0,0,neutral or dissatisfied
6717,79644,Male,Loyal Customer,52,Business travel,Eco,360,5,1,1,1,4,5,4,4,4,3,1,5,5,4,0,0,satisfied
6718,126457,Male,Loyal Customer,23,Business travel,Business,1788,5,5,5,5,4,4,4,4,5,3,3,4,4,4,0,0,satisfied
6719,26558,Male,Loyal Customer,47,Business travel,Business,404,5,5,5,5,3,5,5,5,5,5,5,4,5,3,21,19,satisfied
6720,79797,Female,Loyal Customer,47,Business travel,Business,1080,3,3,3,3,5,5,4,4,4,4,4,4,4,5,0,0,satisfied
6721,121380,Male,Loyal Customer,54,Business travel,Business,779,4,2,2,2,4,4,3,4,4,3,4,1,4,2,27,30,neutral or dissatisfied
6722,1248,Female,Loyal Customer,29,Personal Travel,Eco,89,4,4,4,1,2,4,2,2,5,2,4,3,5,2,29,24,neutral or dissatisfied
6723,34685,Female,Loyal Customer,38,Business travel,Business,209,0,4,0,4,5,4,4,4,4,4,3,1,4,3,0,0,satisfied
6724,115389,Male,Loyal Customer,43,Business travel,Business,337,3,5,3,5,3,3,4,3,3,3,3,3,3,3,0,0,neutral or dissatisfied
6725,13864,Female,Loyal Customer,54,Business travel,Eco,760,4,4,4,4,1,4,2,4,4,4,4,4,4,4,29,38,satisfied
6726,43690,Female,Loyal Customer,54,Business travel,Eco,489,4,1,1,1,2,4,5,4,4,4,4,1,4,1,0,0,satisfied
6727,7931,Female,Loyal Customer,54,Personal Travel,Eco Plus,864,1,4,1,4,5,4,3,5,5,1,5,4,5,3,29,34,neutral or dissatisfied
6728,129496,Male,Loyal Customer,7,Personal Travel,Business,1744,2,5,1,2,2,1,2,2,4,2,5,3,5,2,0,0,neutral or dissatisfied
6729,60142,Male,Loyal Customer,38,Business travel,Eco,744,2,3,5,5,2,3,2,2,2,1,5,2,1,2,13,21,satisfied
6730,77927,Male,Loyal Customer,21,Personal Travel,Business,332,2,4,2,2,3,2,3,3,5,5,5,5,5,3,5,8,neutral or dissatisfied
6731,64933,Male,Loyal Customer,37,Business travel,Business,354,2,5,5,5,4,3,3,2,2,2,2,1,2,4,1,4,neutral or dissatisfied
6732,105235,Male,Loyal Customer,33,Personal Travel,Eco,377,3,4,3,1,5,3,5,5,5,5,4,4,4,5,10,0,neutral or dissatisfied
6733,116113,Male,Loyal Customer,12,Personal Travel,Eco,362,5,5,2,3,4,2,4,4,5,2,4,3,4,4,0,0,satisfied
6734,94222,Female,Loyal Customer,46,Business travel,Business,2894,3,3,3,3,4,4,5,4,4,4,4,5,4,5,36,31,satisfied
6735,2782,Male,Loyal Customer,49,Business travel,Business,764,3,3,3,3,4,5,4,4,4,4,4,4,4,4,0,10,satisfied
6736,65988,Male,Loyal Customer,58,Business travel,Eco Plus,1372,1,0,0,2,4,1,2,4,1,1,2,2,3,4,0,0,neutral or dissatisfied
6737,78410,Female,Loyal Customer,20,Business travel,Business,3391,3,1,1,1,3,3,3,3,4,1,4,1,4,3,2,7,neutral or dissatisfied
6738,89994,Male,Loyal Customer,40,Business travel,Business,957,4,4,4,4,5,4,4,4,4,4,4,5,4,5,0,0,satisfied
6739,94533,Male,Loyal Customer,59,Business travel,Business,239,5,5,5,5,3,4,5,5,5,5,5,4,5,3,4,7,satisfied
6740,91297,Male,Loyal Customer,57,Business travel,Business,271,5,5,5,5,3,4,4,5,5,5,5,4,5,3,6,3,satisfied
6741,101895,Male,Loyal Customer,40,Business travel,Business,1984,3,3,3,3,3,4,5,5,5,5,5,4,5,4,12,0,satisfied
6742,83452,Male,Loyal Customer,59,Business travel,Business,946,3,3,3,3,5,5,4,4,4,4,4,4,4,4,12,7,satisfied
6743,73651,Male,Loyal Customer,31,Business travel,Business,2084,2,1,5,5,3,3,2,3,3,1,4,1,4,3,0,0,neutral or dissatisfied
6744,69661,Male,Loyal Customer,32,Business travel,Business,2916,2,2,2,2,5,5,5,3,4,5,4,5,3,5,1305,1280,satisfied
6745,51866,Female,Loyal Customer,50,Personal Travel,Eco,552,2,4,2,2,4,4,4,3,3,2,3,4,3,5,1,0,neutral or dissatisfied
6746,110398,Male,disloyal Customer,19,Business travel,Eco,883,2,2,2,1,1,2,3,1,5,5,4,3,4,1,0,0,neutral or dissatisfied
6747,94809,Female,disloyal Customer,23,Business travel,Eco,189,4,4,4,3,3,4,3,3,2,3,4,2,4,3,14,17,neutral or dissatisfied
6748,63154,Female,Loyal Customer,48,Business travel,Business,2938,4,4,4,4,3,5,5,5,5,5,5,5,5,3,0,0,satisfied
6749,77002,Female,Loyal Customer,55,Business travel,Business,3608,5,5,5,5,2,4,5,4,4,4,4,3,4,3,0,0,satisfied
6750,127426,Male,Loyal Customer,21,Personal Travel,Eco,868,1,3,1,3,1,1,1,1,5,4,2,2,4,1,0,0,neutral or dissatisfied
6751,127973,Male,Loyal Customer,48,Business travel,Business,1569,2,2,2,2,2,4,5,4,4,5,4,5,4,4,0,0,satisfied
6752,47723,Male,Loyal Customer,46,Business travel,Business,2144,2,2,1,2,4,4,4,4,4,4,4,5,4,3,1,0,satisfied
6753,109480,Male,Loyal Customer,46,Business travel,Business,3792,1,1,1,1,3,4,5,4,4,4,4,3,4,3,0,0,satisfied
6754,110145,Female,Loyal Customer,29,Business travel,Business,2264,1,1,1,1,3,3,3,3,3,5,5,3,4,3,0,0,satisfied
6755,94613,Female,Loyal Customer,39,Business travel,Business,3327,1,1,1,1,4,4,5,4,4,4,4,3,4,4,75,69,satisfied
6756,104877,Female,Loyal Customer,14,Personal Travel,Eco,327,1,1,1,2,1,1,1,1,5,5,5,3,4,1,28,29,neutral or dissatisfied
6757,82157,Male,disloyal Customer,30,Business travel,Eco,311,2,1,2,3,2,2,2,2,4,1,2,1,2,2,0,0,neutral or dissatisfied
6758,7950,Female,Loyal Customer,40,Business travel,Business,3557,1,1,1,1,3,5,4,5,5,5,5,4,5,5,0,0,satisfied
6759,113269,Male,Loyal Customer,59,Business travel,Business,397,4,4,3,4,4,5,5,4,4,4,4,3,4,4,6,10,satisfied
6760,44337,Male,Loyal Customer,39,Business travel,Eco,230,1,4,4,4,1,1,1,1,1,2,2,4,3,1,0,0,neutral or dissatisfied
6761,24677,Female,Loyal Customer,24,Business travel,Business,3010,5,5,2,5,4,4,4,4,1,5,4,2,2,4,0,4,satisfied
6762,88525,Female,Loyal Customer,31,Personal Travel,Eco,404,2,5,2,4,5,2,5,5,4,5,5,4,5,5,10,1,neutral or dissatisfied
6763,80068,Female,Loyal Customer,24,Business travel,Business,2298,1,1,1,1,4,4,4,4,3,3,5,4,5,4,23,0,satisfied
6764,21463,Male,Loyal Customer,59,Business travel,Business,3473,1,1,1,1,1,2,4,4,4,5,4,5,4,3,0,0,satisfied
6765,19611,Male,Loyal Customer,43,Business travel,Eco,416,2,4,4,4,2,2,2,2,2,4,3,4,2,2,21,24,neutral or dissatisfied
6766,8396,Male,Loyal Customer,36,Business travel,Business,488,2,5,5,5,5,3,3,2,2,2,2,4,2,3,73,62,neutral or dissatisfied
6767,57806,Male,disloyal Customer,38,Business travel,Eco,835,2,2,2,4,1,2,5,1,4,3,4,1,3,1,10,8,neutral or dissatisfied
6768,89633,Male,Loyal Customer,57,Business travel,Business,1966,1,1,1,1,2,5,5,5,5,5,5,4,5,5,71,47,satisfied
6769,117158,Male,Loyal Customer,61,Personal Travel,Eco,646,4,3,4,3,3,4,3,3,1,4,4,4,3,3,11,3,neutral or dissatisfied
6770,51179,Female,Loyal Customer,38,Business travel,Eco Plus,86,5,2,3,2,5,5,5,5,3,5,3,2,2,5,2,0,satisfied
6771,121592,Male,Loyal Customer,25,Personal Travel,Eco,912,0,3,1,2,3,1,2,3,3,1,2,5,1,3,0,0,satisfied
6772,26846,Male,Loyal Customer,54,Business travel,Business,224,5,5,5,5,3,3,3,4,4,4,4,2,4,3,0,0,satisfied
6773,78645,Male,Loyal Customer,7,Business travel,Eco,2172,4,5,5,5,4,4,1,4,3,1,2,1,3,4,27,7,neutral or dissatisfied
6774,49578,Male,Loyal Customer,55,Business travel,Business,278,4,4,4,4,4,4,4,5,5,5,5,3,5,4,0,16,satisfied
6775,114752,Male,Loyal Customer,55,Business travel,Business,296,3,4,3,3,5,5,4,4,4,4,4,4,4,5,27,19,satisfied
6776,97661,Female,Loyal Customer,25,Business travel,Business,3939,1,1,3,1,5,4,5,5,5,4,5,4,4,5,22,11,satisfied
6777,17003,Male,Loyal Customer,68,Personal Travel,Eco,952,1,3,1,4,3,1,4,3,5,1,5,1,2,3,0,7,neutral or dissatisfied
6778,96000,Male,Loyal Customer,57,Business travel,Business,3868,1,1,1,1,5,5,5,5,5,5,5,4,5,4,0,0,satisfied
6779,81671,Male,disloyal Customer,27,Business travel,Business,907,4,3,3,3,5,3,5,5,5,4,5,5,4,5,2,0,neutral or dissatisfied
6780,16733,Male,Loyal Customer,69,Business travel,Business,767,2,2,2,2,3,2,4,4,4,4,4,4,4,4,0,0,satisfied
6781,96859,Male,Loyal Customer,31,Business travel,Eco,781,1,5,5,5,1,1,1,1,1,4,4,3,3,1,50,42,neutral or dissatisfied
6782,15522,Female,Loyal Customer,54,Business travel,Eco Plus,306,5,3,3,3,5,1,1,4,4,5,4,2,4,5,9,4,satisfied
6783,15707,Male,Loyal Customer,28,Business travel,Business,3066,5,5,5,5,2,2,2,2,5,3,4,4,3,2,29,0,satisfied
6784,26169,Male,disloyal Customer,27,Business travel,Eco,581,2,2,2,2,4,2,4,4,4,5,3,4,2,4,12,0,neutral or dissatisfied
6785,117399,Female,Loyal Customer,59,Personal Travel,Eco,544,0,5,0,3,4,4,2,1,1,0,1,2,1,2,0,16,satisfied
6786,121112,Male,Loyal Customer,47,Business travel,Business,2521,3,3,3,3,4,4,4,4,2,4,4,4,3,4,0,14,satisfied
6787,86708,Female,Loyal Customer,45,Business travel,Business,1747,2,5,4,5,1,3,4,2,2,2,2,2,2,2,0,0,neutral or dissatisfied
6788,90862,Female,disloyal Customer,29,Business travel,Eco,545,3,1,3,4,3,3,3,3,3,3,3,1,4,3,20,20,neutral or dissatisfied
6789,56038,Female,Loyal Customer,29,Business travel,Eco,2586,2,4,4,4,2,2,2,1,2,4,4,2,1,2,71,47,neutral or dissatisfied
6790,1795,Male,Loyal Customer,60,Business travel,Business,1613,4,4,5,4,4,4,4,4,4,4,4,4,4,4,0,0,satisfied
6791,113760,Male,Loyal Customer,8,Personal Travel,Eco,391,2,2,2,4,4,2,4,4,3,4,3,4,4,4,17,13,neutral or dissatisfied
6792,68915,Male,Loyal Customer,47,Personal Travel,Eco,936,4,4,5,1,5,5,5,5,1,1,3,3,2,5,0,2,neutral or dissatisfied
