flight_id,airline,aircraft_model,manufacture_year,flight_hours,cycles,passengers_capacity,actual_passengers,crew_count,fuel_capacity_gallons,fuel_used_gallons,distance_miles,incident_type,maintenance_score,delay_minutes,revenue_usd
FL01300,Delta,Embraer E175,2003,21006,11835,150,70,7,20000,16470.4,3474.6,None,79.9,4,242662.14
FL01301,Spirit,Airbus A320,2016,19672,1018,300,268,8,20000,6905.0,2315.4,None,75.9,-10,163858.75
FL01302,Allegiant,Airbus A330,2007,4236,418,350,130,6,15000,9356.9,4023.6,None,85.7,-10,323216.37
FL01303,JetBlue,Boeing 757,2019,16827,8474,350,338,5,20000,13206.9,4334.9,None,89.4,-2,281320.37
FL01304,Alaska,Boeing 737,2010,32267,2292,300,80,8,6000,5700.0,4260.7,None,82.4,18,158703.3
FL01305,Allegiant,Boeing 737,2012,45521,21436,350,283,6,20000,5226.6,1702.4,None,88.5,37,37978.65
FL01306,Spirit,Embraer E175,2013,15579,3133,150,85,7,6000,5700.0,2626.6,None,98.8,13,305882.03
FL01307,JetBlue,Airbus A320,2006,31476,24507,300,181,9,8000,3930.1,3320.7,None,82.8,16,271288.38
FL01308,Spirit,Boeing 787,2002,4923,13372,300,181,11,10000,9500.0,1745.5,Ground Incident,82.7,7,279896.17
FL01309,Hawaiian,Airbus A330,2011,5020,1519,180,58,7,15000,4499.9,397.3,None,87.1,22,264527.68
FL01310,American,Boeing 777,2009,19685,4775,200,79,11,6000,5700.0,2579.2,None,87.9,9,107377.75
FL01311,Frontier,Airbus A320,2004,38339,4309,180,164,6,25000,6683.6,261.5,None,75.0,12,302713.32
FL01312,United,Boeing 777,2009,17372,3672,200,53,7,8000,5963.1,4763.1,None,90.4,-10,15747.91
FL01313,Spirit,Airbus A320,2009,26719,10342,300,286,6,10000,5643.9,4024.1,None,99.9,10,94487.55
FL01314,United,Boeing 787,2017,9633,17257,350,72,6,10000,9500.0,1121.6,None,82.3,5,30597.47
FL01315,Southwest,Boeing 787,2001,39995,3481,200,65,11,10000,9500.0,1580.3,None,90.8,-3,52049.81
FL01316,Spirit,Embraer E175,2007,3820,22962,300,71,7,6000,5700.0,4917.6,None,75.1,-2,193347.01
FL01317,American,Embraer E175,2011,19367,4201,300,121,4,8000,7600.0,1993.0,None,90.1,-10,27480.82
FL01318,United,Boeing 787,2003,15796,4263,180,180,5,20000,8413.1,3961.9,None,86.2,16,75762.65
FL01319,Allegiant,Airbus A350,2002,30068,15285,180,156,8,25000,12635.7,2344.7,None,88.3,10,92967.95
FL01320,Spirit,Boeing 787,2014,23445,23854,350,257,9,8000,7541.7,4347.7,None,88.6,6,234538.5
FL01321,Delta,Boeing 737,2020,25793,9039,250,250,5,8000,7600.0,3578.0,None,79.4,10,172054.88
FL01322,Frontier,Boeing 737,2021,19485,829,150,150,8,8000,7600.0,310.0,None,94.2,-10,168568.2
FL01323,American,Airbus A350,2015,18222,15401,250,100,8,6000,5700.0,1613.1,Weather,88.9,40,272424.91
FL01324,United,Boeing 757,2012,1464,11092,250,114,9,25000,8998.6,2878.4,None,81.8,24,168001.67
FL01325,American,Airbus A330,2007,2808,19326,350,314,5,6000,5700.0,4645.6,None,98.4,17,131743.73
FL01326,JetBlue,Boeing 757,2010,13082,5584,200,200,9,25000,18937.6,689.7,Bird Strike,75.3,35,337421.1
FL01327,Frontier,Boeing 777,2003,17408,3356,350,201,6,25000,5483.0,3085.6,None,93.1,9,17778.26
FL01328,Allegiant,Boeing 757,2006,33019,2952,350,315,9,6000,5700.0,1650.4,None,84.5,-1,117306.66
FL01329,Spirit,Airbus A320,2006,25261,13441,300,212,11,25000,6181.1,4468.8,None,88.1,10,219146.56
FL01330,Spirit,Boeing 757,2000,35189,3768,300,287,11,8000,7600.0,3872.8,Weather,82.3,36,277241.09
FL01331,Spirit,Airbus A320,2013,13965,71,300,248,7,6000,5700.0,1974.6,None,83.0,-10,288498.34
FL01332,Frontier,Airbus A350,2022,595,1550,150,65,4,25000,21622.2,1002.1,None,75.4,35,30434.5
FL01333,Delta,Boeing 737,2001,44855,9084,200,200,4,10000,9500.0,255.2,None,93.2,-10,252559.24
FL01334,Southwest,Embraer E175,2019,2248,15849,200,200,4,6000,5700.0,3181.4,None,92.8,16,256284.97
FL01335,Alaska,Airbus A320,1997,33424,3691,300,288,5,15000,7712.9,2149.4,None,91.4,25,86716.61
FL01336,Hawaiian,Boeing 737,2010,13493,21646,250,118,11,6000,5700.0,1710.8,None,96.9,18,52779.63
FL01337,United,Airbus A330,2012,1652,241,150,55,5,6000,5700.0,4930.4,None,97.5,26,266144.86
FL01338,Delta,Boeing 777,2010,35953,13356,250,250,6,6000,5700.0,2437.5,Bird Strike,88.9,2,98582.5
FL01339,Allegiant,Airbus A330,2017,33024,13464,180,180,10,25000,4261.8,3799.2,None,92.1,-10,15560.72
FL01340,United,Airbus A350,2001,9026,8637,200,200,4,6000,5700.0,1051.6,None,75.3,26,89896.82
FL01341,Spirit,Boeing 757,1998,30951,23608,200,156,6,15000,12774.2,264.6,None,96.2,42,25407.78
FL01342,American,Boeing 757,2021,23989,21548,250,250,11,20000,19000.0,2204.3,None,95.4,2,98477.54
FL01343,Allegiant,Boeing 787,2019,40030,4712,150,150,10,6000,3206.0,3395.2,None,75.5,19,127231.56
FL01344,United,Boeing 787,2002,8155,4376,200,200,4,10000,8198.7,2631.7,None,88.6,-10,105919.05
FL01345,Spirit,Boeing 787,2007,4754,9115,250,250,5,15000,5183.9,4474.2,None,97.7,-10,323178.92
FL01346,United,Airbus A330,2007,22734,20769,350,131,10,20000,19000.0,2283.1,None,79.5,7,92898.54
FL01347,American,Airbus A320,2011,32463,24715,350,103,7,25000,9722.6,1692.8,None,83.8,-10,171624.17
FL01348,Spirit,Boeing 777,2011,11568,10521,150,150,7,6000,5700.0,4597.0,None,83.3,7,335738.24
FL01349,Southwest,Boeing 787,1999,33022,12691,250,61,7,20000,19000.0,2152.7,None,83.9,66,309531.83
FL01350,Delta,Airbus A350,2000,40818,9246,350,258,9,10000,9500.0,1494.3,Technical,76.0,-9,118601.59
FL01351,JetBlue,Airbus A350,2013,48191,12776,150,150,7,15000,14250.0,668.8,None,82.0,12,124374.25
FL01352,Hawaiian,Boeing 787,2007,17480,21928,300,300,8,15000,14250.0,4007.9,None,82.4,-10,213765.35
FL01353,Frontier,Boeing 757,2019,26970,15701,150,56,4,25000,17149.0,4160.4,None,96.6,15,322484.06
FL01354,Hawaiian,Boeing 787,2022,37494,8586,180,127,7,25000,11125.1,359.8,None,83.8,-9,18349.93
FL01355,Allegiant,Boeing 777,2020,14359,19145,300,114,10,25000,17339.4,1921.5,None,86.2,11,146695.13
FL01356,Hawaiian,Boeing 787,2008,14973,24029,250,151,11,20000,19000.0,3799.4,None,84.5,10,299674.79
FL01357,Spirit,Boeing 777,2016,13116,12994,300,300,8,6000,5700.0,4742.6,None,78.0,8,152507.44
FL01358,Southwest,Airbus A350,1998,42237,6323,300,300,8,8000,7600.0,2013.5,None,99.8,-10,256218.38
FL01359,JetBlue,Boeing 787,2022,253,6334,250,220,8,15000,3285.2,4385.9,None,95.6,-1,246794.84
FL01360,Delta,Airbus A330,2001,7953,8867,250,126,6,8000,7600.0,2089.9,None,88.5,10,83828.67
FL01361,Delta,Embraer E175,2002,12479,20428,350,97,10,15000,5774.1,1061.6,None,86.9,0,165614.16
FL01362,American,Airbus A330,2019,15892,18112,180,180,6,25000,5659.0,216.5,None,91.2,33,204672.55
FL01363,Frontier,Airbus A350,2007,38467,8464,250,131,8,6000,5700.0,1784.9,None,83.2,6,254680.08
FL01364,United,Boeing 777,2021,18200,17177,200,200,9,6000,5700.0,2016.7,None,76.3,-10,290500.53
FL01365,Southwest,Airbus A330,2000,47653,16896,200,200,7,15000,14250.0,4736.6,None,85.1,14,269577.63
FL01366,United,Boeing 777,2000,11149,18002,180,133,11,20000,19000.0,1189.1,None,99.6,-10,24484.34
FL01367,JetBlue,Airbus A330,2018,886,11589,150,59,4,25000,7542.9,2034.7,None,79.6,44,239663.68
FL01368,Hawaiian,Airbus A330,2022,4468,14043,150,78,10,6000,5700.0,320.7,None,88.2,-10,181600.68
FL01369,Delta,Boeing 777,2015,30799,13501,200,165,9,6000,5700.0,3865.0,None,75.2,23,207243.68
FL01370,JetBlue,Airbus A320,1997,47791,14742,250,250,5,10000,9500.0,4592.7,None,78.1,20,139943.68
FL01371,Hawaiian,Airbus A330,2022,37140,18170,180,96,6,6000,3836.6,1341.5,None,89.7,-10,254198.78
FL01372,Delta,Boeing 787,1997,27554,13384,150,140,7,10000,9500.0,2259.2,None,82.4,16,240752.65
FL01373,Hawaiian,Embraer E175,2007,38862,7953,150,102,7,6000,5700.0,786.1,None,97.6,-9,209127.97
FL01374,Frontier,Airbus A350,2016,23700,15679,300,267,5,6000,5700.0,2392.8,None,85.2,2,303637.85
FL01375,Southwest,Airbus A320,1996,29338,23436,200,126,5,20000,10666.7,840.0,None,80.2,14,49136.51
FL01376,Allegiant,Boeing 777,2010,25341,17790,250,250,10,20000,12618.5,2712.1,None,88.6,4,115842.8
FL01377,JetBlue,Airbus A320,2016,19910,1064,180,93,7,25000,18799.6,3726.2,None,94.9,-10,180868.69
FL01378,JetBlue,Boeing 737,2023,20267,10910,150,150,5,6000,5700.0,2856.0,None,75.5,13,336132.61
FL01379,Alaska,Boeing 737,2000,21911,17488,300,51,7,25000,7893.7,1377.1,None,87.6,1,39107.73
FL01380,Spirit,Airbus A330,2002,39879,1814,200,106,9,25000,22525.8,1898.2,None,94.3,3,127920.96
FL01381,Frontier,Airbus A330,2017,20185,6059,200,200,10,25000,21215.9,3265.1,None,77.6,4,325173.34
FL01382,Frontier,Boeing 787,2002,46954,20892,180,107,11,25000,3382.3,3030.8,None,97.6,-10,315812.44
FL01383,United,Embraer E175,2019,9361,9654,150,150,5,15000,5699.9,856.5,Ground Incident,81.6,-10,304857.27
FL01384,Hawaiian,Airbus A350,2000,18833,16062,180,180,9,15000,13418.0,4255.8,None,79.3,-7,118310.8
FL01385,Spirit,Airbus A320,2008,39879,717,180,180,9,6000,5700.0,2480.9,None,89.7,13,298689.99
FL01386,Southwest,Boeing 737,1997,29179,3420,350,84,5,15000,14250.0,979.4,None,79.4,-10,184288.7
FL01387,Southwest,Airbus A330,2004,34080,6026,300,124,10,6000,4883.9,789.6,None,92.0,29,222625.91
FL01388,Frontier,Boeing 757,1997,14241,17828,200,200,7,20000,16542.0,4834.6,None,87.3,9,95006.34
FL01389,Southwest,Boeing 757,2021,9444,24724,350,124,11,8000,7600.0,1551.4,None,77.7,12,251735.75
FL01390,Alaska,Airbus A350,2006,39572,20504,250,127,8,10000,7906.0,4561.2,None,97.8,-2,124778.53
FL01391,JetBlue,Airbus A320,2011,15996,23416,200,200,7,15000,14250.0,2170.8,None,91.8,-10,130199.94
FL01392,American,Airbus A330,2021,23917,8663,200,200,4,15000,7666.4,2052.4,None,88.6,16,228333.75
FL01393,Allegiant,Airbus A330,2023,29913,5649,300,116,5,20000,6085.4,3564.5,None,84.4,-9,95343.69
FL01394,United,Boeing 737,1999,18995,3700,250,250,6,15000,14250.0,247.4,None,78.4,-10,90186.97
FL01395,Hawaiian,Boeing 737,2014,243,12399,150,150,10,6000,5700.0,1822.8,None,92.7,-10,138669.59
FL01396,Allegiant,Airbus A330,2019,10781,9944,250,250,5,6000,5700.0,1652.7,None,95.3,3,275651.31
FL01397,Hawaiian,Boeing 777,2003,7467,20054,150,150,4,8000,7600.0,4366.9,None,78.1,-10,90268.49
FL01398,Delta,Airbus A330,2015,3328,3240,250,250,9,8000,7600.0,2739.8,None,87.4,-2,278751.66
FL01399,Allegiant,Airbus A350,2020,4682,15395,180,180,6,8000,7600.0,1949.9,None,87.1,25,248027.77
FL01400,American,Airbus A330,2014,13247,8839,250,237,6,6000,5700.0,1477.2,None,83.7,6,242491.76
FL01401,Frontier,Boeing 787,2001,11497,441,350,240,7,25000,17739.0,3034.4,None,94.7,29,174043.15
FL01402,Alaska,Embraer E175,2016,38899,17509,350,264,8,25000,3814.9,928.0,None,77.5,-3,264872.42
FL01403,JetBlue,Boeing 787,1998,37111,2700,300,135,7,8000,7600.0,1381.8,None,80.1,28,19529.04
FL01404,JetBlue,Boeing 787,2007,13747,13650,150,150,10,8000,3971.9,1609.3,None,75.0,-10,117378.43
FL01405,Alaska,Boeing 777,2007,27818,14367,200,200,6,6000,5700.0,3118.0,None,84.3,17,242511.05
FL01406,Spirit,Boeing 777,2004,44364,18818,300,68,11,20000,19000.0,1991.6,None,82.3,3,345743.97
FL01407,Delta,Boeing 757,2012,42417,17243,350,96,11,15000,14014.3,2627.8,None,96.7,32,15842.3
FL01408,Hawaiian,Airbus A330,2011,48014,15613,350,114,6,10000,5876.9,3322.1,None,93.6,-3,185840.71
FL01409,American,Boeing 787,2014,19197,24481,150,150,11,25000,14868.1,4790.1,None,77.1,-10,324485.2
FL01410,Southwest,Boeing 777,2014,37053,21935,350,335,11,25000,16201.3,3871.2,Bird Strike,93.5,15,304285.69
FL01411,Allegiant,Boeing 737,2007,45354,6945,350,115,8,6000,5700.0,2145.2,None,91.9,38,22750.63
FL01412,Delta,Airbus A330,2011,40196,17593,150,54,10,6000,5700.0,3791.7,None,82.0,10,192401.97
FL01413,Allegiant,Airbus A350,2016,49552,24008,350,142,5,10000,9500.0,4758.5,None,75.4,4,16436.18
FL01414,American,Embraer E175,1998,17207,1581,200,143,8,10000,9500.0,2597.0,None,77.9,-10,279507.61
FL01415,United,Airbus A320,1995,3110,5531,180,155,9,8000,7600.0,2170.4,None,81.2,24,118473.07
FL01416,United,Airbus A330,1995,5655,23982,300,182,7,10000,9500.0,574.5,None,95.4,4,271472.87
FL01417,Delta,Airbus A320,2009,167,21410,200,128,11,15000,14250.0,4483.4,None,86.6,19,331505.77
FL01418,Frontier,Boeing 787,2007,28512,22129,200,200,5,15000,14250.0,1382.9,None,98.0,9,341988.49
FL01419,American,Embraer E175,2011,45053,10924,180,57,7,25000,17485.5,507.0,None,94.7,46,314527.25
FL01420,American,Airbus A320,2018,34405,24879,300,208,11,15000,14250.0,2778.6,None,82.2,-6,83388.06
FL01421,Alaska,Boeing 787,2020,49649,19982,200,200,8,15000,14250.0,4260.3,None,96.1,-5,80191.06
FL01422,Frontier,Boeing 737,2002,11649,6213,350,198,5,15000,9741.3,2151.8,None,77.9,25,224636.45
FL01423,Hawaiian,Airbus A320,2012,5780,23105,180,140,8,8000,7600.0,3958.7,None,75.9,26,197257.98
FL01424,Hawaiian,Embraer E175,2021,25839,5314,300,285,9,25000,15476.8,4214.7,None,90.2,26,18194.09
FL01425,Southwest,Boeing 757,2007,21309,17665,250,250,4,6000,5700.0,2381.1,None,83.5,5,146228.66
FL01426,JetBlue,Airbus A330,2017,41615,15940,150,150,6,25000,10346.9,3036.6,None,83.2,9,318741.49
FL01427,United,Boeing 787,2008,22532,18857,350,242,10,25000,19007.2,2762.8,None,92.2,-10,315950.27
FL01428,Hawaiian,Airbus A330,2002,15216,11817,180,180,5,25000,15237.2,4708.1,None,96.3,2,83308.81
FL01429,Frontier,Embraer E175,2002,20145,8121,150,150,6,10000,6133.4,3682.4,None,83.1,11,142957.63
FL01430,American,Boeing 777,2021,26427,20695,250,163,4,6000,5700.0,4641.6,None,83.1,11,202722.61
FL01431,Hawaiian,Boeing 787,2020,35809,15590,200,60,5,10000,9500.0,1256.0,None,88.3,-10,300682.73
FL01432,American,Airbus A320,2009,43717,2958,200,104,6,8000,7600.0,1689.1,None,91.3,-10,193218.14
FL01433,Hawaiian,Boeing 787,2021,27005,4762,300,300,6,8000,7387.1,540.4,None,80.1,26,339346.94
FL01434,United,Airbus A330,2007,7167,23189,180,114,5,20000,19000.0,2599.6,None,97.8,23,282682.47
FL01435,Allegiant,Boeing 737,2001,32659,12240,180,180,6,20000,19000.0,4394.8,None,91.4,0,334285.78
FL01436,Hawaiian,Boeing 787,1999,43019,20317,300,300,6,8000,7600.0,1768.9,None,90.6,26,260049.89
FL01437,Frontier,Airbus A320,2011,18085,19949,150,150,5,8000,5007.5,815.8,None,97.6,24,309004.09
FL01438,Hawaiian,Boeing 777,2022,27469,19837,200,195,10,10000,9500.0,528.5,None,97.7,-10,293386.27
FL01439,JetBlue,Boeing 757,2019,17964,21032,200,200,6,8000,7600.0,2348.0,None,78.4,3,100035.89
FL01440,United,Airbus A350,2023,22714,21442,180,180,6,6000,5700.0,987.3,None,78.6,32,91894.7
FL01441,Frontier,Boeing 737,2010,47994,22656,180,59,10,10000,9500.0,1861.3,None,94.0,-10,304568.45
FL01442,Alaska,Boeing 757,2017,15713,10200,300,276,7,8000,7600.0,4135.9,None,98.9,-10,43367.04
FL01443,Frontier,Boeing 777,1996,6547,20443,250,235,9,10000,9500.0,2043.4,None,91.7,18,151868.81
FL01444,JetBlue,Boeing 787,2016,5599,19169,150,111,7,10000,9500.0,3127.4,None,85.3,31,289920.35
FL01445,Allegiant,Airbus A330,2012,39141,4541,350,134,11,15000,14209.3,2610.4,None,92.1,-1,287435.18
FL01446,United,Embraer E175,2011,31415,13969,250,183,4,20000,19000.0,3649.0,None,80.7,-4,61492.24
FL01447,Alaska,Airbus A330,2001,1399,14218,250,250,7,10000,9293.5,949.6,None,99.9,-10,178382.78
FL01448,JetBlue,Boeing 757,2007,39569,8643,180,180,7,25000,9068.8,4618.1,None,85.8,-1,175743.85
FL01449,JetBlue,Airbus A320,2012,5094,17408,180,180,4,10000,9500.0,3289.4,None,98.3,-10,123446.69
FL01450,Delta,Airbus A330,2023,29978,16657,180,67,6,25000,8828.3,1500.6,None,85.8,-2,322255.68
FL01451,United,Boeing 737,2008,15727,4663,250,109,6,15000,14250.0,791.6,None,98.2,31,233794.4
FL01452,Frontier,Airbus A330,2012,7589,23211,150,137,7,8000,5006.2,918.7,None,83.4,-10,343362.81
FL01453,American,Airbus A320,2007,26211,24861,180,76,4,10000,5336.5,3956.8,None,94.0,0,37366.68
FL01454,Allegiant,Airbus A350,2005,32455,20645,200,117,6,15000,14250.0,3022.9,None,98.8,22,147107.31
FL01455,American,Boeing 787,2015,8369,11476,150,150,8,6000,5700.0,2027.6,None,91.1,-10,294771.08
FL01456,Frontier,Embraer E175,2015,2931,16659,200,89,5,15000,14250.0,1797.9,None,91.9,13,156599.7
FL01457,Frontier,Boeing 757,2010,44470,8233,150,150,5,20000,7731.1,4307.6,None,77.6,21,102729.14
FL01458,United,Boeing 787,2017,11919,20711,180,123,9,20000,6491.8,4398.9,None,86.9,7,349265.53
FL01459,Frontier,Airbus A330,2011,24913,17775,350,115,5,8000,7600.0,2990.1,None,97.2,7,307496.84
FL01460,Delta,Boeing 777,2002,21737,20470,300,217,7,25000,10531.1,2717.8,None,81.0,-10,198068.68
FL01461,Alaska,Boeing 787,2013,2096,8451,180,180,5,8000,7600.0,4119.0,None,94.7,-3,203172.59
FL01462,Frontier,Airbus A350,2014,44487,3777,250,250,5,25000,3587.4,3796.8,None,91.9,8,17299.09
FL01463,American,Airbus A330,2009,49529,13753,350,286,8,25000,11103.5,2121.6,None,80.6,-10,343633.18
FL01464,Frontier,Embraer E175,2003,3189,20362,250,250,6,25000,19179.2,597.1,None,82.1,-10,285108.88
FL01465,Delta,Airbus A320,2014,33391,19237,150,150,8,25000,20246.8,3888.8,None,85.7,2,27304.34
FL01466,Hawaiian,Airbus A350,2004,20759,22992,250,198,7,20000,17673.9,1009.8,None,78.1,13,74070.61
FL01467,Hawaiian,Airbus A330,2006,45278,10268,350,156,5,20000,17535.8,278.6,None,97.8,7,290045.46
FL01468,JetBlue,Airbus A350,2015,30529,443,350,190,10,10000,9500.0,4247.9,None,93.5,-10,44099.96
FL01469,Allegiant,Boeing 787,2017,15832,23273,180,125,6,20000,14304.9,2975.6,None,84.1,27,330498.22
FL01470,Southwest,Embraer E175,2014,19606,16042,200,58,9,8000,7600.0,4480.0,None,82.5,7,349963.51
FL01471,Alaska,Airbus A320,1995,41035,9085,180,180,9,20000,8193.3,2526.0,None,92.2,24,311954.99
FL01472,Spirit,Airbus A330,2019,5290,9766,150,150,11,8000,7600.0,4647.1,None,85.6,-8,262532.84
FL01473,JetBlue,Boeing 737,2014,4675,8845,250,250,11,6000,5700.0,1899.1,None,80.7,10,178239.59
FL01474,Allegiant,Boeing 757,2003,40595,631,200,167,5,20000,3581.5,3677.7,None,85.8,15,42613.91
FL01475,Hawaiian,Airbus A320,2016,48246,14380,300,300,5,8000,5928.8,1644.7,None,96.8,25,259699.49
FL01476,American,Boeing 737,2009,34665,10181,350,110,9,25000,14977.0,205.6,Technical,76.7,23,147949.83
FL01477,Spirit,Airbus A350,1995,34999,182,200,100,9,15000,14250.0,2022.8,None,84.2,-10,206026.59
FL01478,Allegiant,Boeing 777,2006,23806,19272,200,101,10,25000,14295.7,3741.3,Ground Incident,99.1,3,113285.81
FL01479,Allegiant,Airbus A320,1997,47768,15034,180,171,7,10000,9500.0,920.1,None,75.4,-5,96122.26
FL01480,JetBlue,Airbus A350,2005,22984,3435,300,216,5,8000,7600.0,2623.0,None,97.3,8,123639.48
FL01481,Spirit,Boeing 737,1996,17299,3820,350,57,9,25000,17780.9,1219.1,None,84.4,-10,287632.39
FL01482,United,Boeing 787,2010,44200,2318,150,94,10,20000,19000.0,558.2,Bird Strike,79.7,-10,157874.67
FL01483,Southwest,Boeing 787,2003,39534,1025,150,150,4,20000,3845.2,3163.8,None,75.4,53,119422.15
FL01484,United,Boeing 777,2009,49394,7655,200,200,9,6000,5700.0,4769.4,None,76.8,44,160045.08
FL01485,Spirit,Boeing 757,2006,12579,7263,200,156,6,15000,10857.6,1691.4,None,79.3,28,25816.27
FL01486,United,Airbus A320,1995,34278,11505,250,76,6,8000,6834.6,2987.1,None,75.6,15,313352.43
FL01487,Delta,Airbus A320,2007,12765,2885,300,242,4,25000,4530.9,4777.3,None,83.4,21,199840.12
FL01488,Hawaiian,Airbus A320,2008,634,2788,350,111,11,15000,7726.9,3322.3,None,76.1,21,50116.79
FL01489,Delta,Boeing 757,2019,26392,9599,200,111,7,6000,5700.0,3430.9,None,92.3,38,111616.32
FL01490,Frontier,Airbus A350,2019,36232,4184,250,250,11,10000,9500.0,1058.9,None,95.5,-5,344490.17
FL01491,United,Embraer E175,2002,36210,6883,300,170,5,15000,14250.0,2564.5,None,97.2,-10,213674.24
FL01492,Frontier,Embraer E175,2002,22569,8403,350,329,11,6000,3901.7,1962.0,None,88.7,5,112620.64
FL01493,American,Boeing 777,2021,46333,15740,150,88,5,8000,7600.0,2460.6,None,98.7,17,157825.8
FL01494,Alaska,Airbus A320,2006,37368,1959,250,250,9,10000,5566.4,4044.0,None,75.1,0,101589.05
FL01495,American,Airbus A350,1995,1272,14546,300,143,6,20000,12055.2,2411.4,None,78.4,-6,25654.43
FL01496,Spirit,Boeing 787,2005,28014,12112,250,164,7,6000,5700.0,501.7,None,82.3,34,297080.06
FL01497,Allegiant,Boeing 737,2002,21001,9900,200,200,7,20000,13462.4,4546.6,None,94.7,-10,112980.34
FL01498,Hawaiian,Airbus A350,2004,40875,2013,180,170,7,10000,9500.0,2815.1,None,97.1,34,295867.6
FL01499,United,Boeing 757,2013,34509,5203,150,62,9,6000,5700.0,4637.6,None,90.5,24,175316.62
FL01500,JetBlue,Embraer E175,2005,49723,10531,200,200,5,6000,5700.0,2947.3,None,84.6,43,76269.7
FL01501,Alaska,Embraer E175,2001,19424,1016,200,200,7,10000,9500.0,534.3,None,91.6,49,283626.01
FL01502,Southwest,Boeing 787,2005,8838,939,300,225,9,8000,7600.0,2853.8,None,79.5,12,141332.35
FL01503,Southwest,Boeing 787,2011,37594,19495,250,222,9,6000,5700.0,2963.5,None,86.4,47,252089.28
FL01504,Southwest,Boeing 757,1995,44657,6511,150,150,4,10000,9500.0,1228.8,None,87.7,15,295471.94
FL01505,United,Boeing 737,2020,24154,6216,200,113,8,15000,14029.6,2460.9,None,77.6,13,337600.19
FL01506,Southwest,Boeing 787,2023,29809,23401,300,150,11,20000,18206.0,2405.3,Technical,75.8,9,43747.87
FL01507,Delta,Boeing 777,2015,43885,16056,150,115,7,6000,3413.5,3189.8,Weather,93.8,-4,17809.47
FL01508,Alaska,Boeing 737,2015,20207,11431,250,94,8,15000,14250.0,1446.1,None,88.4,20,198722.37
FL01509,Delta,Boeing 787,2002,463,16394,200,136,5,6000,5700.0,2992.4,None,83.3,28,103520.72
FL01510,Allegiant,Airbus A330,2017,10458,10990,350,116,9,8000,7600.0,1356.6,None,85.9,-10,172149.1
FL01511,Alaska,Airbus A350,2018,36177,11308,200,200,10,10000,3772.7,2342.9,None,98.9,56,39340.66
FL01512,Delta,Boeing 787,2000,49797,24535,200,200,11,6000,5700.0,789.0,None,84.6,37,183032.33
FL01513,Alaska,Boeing 777,2016,3340,23813,150,150,11,10000,9500.0,379.0,None,77.6,-7,56826.64
FL01514,Allegiant,Airbus A320,2012,6765,7330,150,150,7,25000,23130.8,1738.8,None,86.6,16,295926.9
FL01515,Frontier,Boeing 787,2000,45789,1117,150,66,10,6000,5700.0,1517.9,None,91.2,4,269428.08
FL01516,United,Embraer E175,1999,2036,20657,150,150,6,8000,7600.0,2153.3,None,75.3,12,39814.65
FL01517,United,Embraer E175,2007,46836,11165,300,251,5,8000,7600.0,4817.5,None,83.3,2,295177.37
FL01518,Southwest,Embraer E175,2013,25638,9068,180,180,4,15000,5589.0,2706.7,None,84.8,15,123861.09
FL01519,American,Airbus A320,2016,44065,15803,300,300,4,8000,7600.0,2855.2,None,86.6,-10,133208.01
FL01520,Southwest,Embraer E175,2002,12098,14228,200,200,8,10000,9500.0,4719.7,None,82.5,49,75234.2
