Origin,Destination,Marketing_Airline,Operating_Airline,Flight_Duration,Distance
NEG,MBJ,JM,JM,20,19.0
MEL,ASP,QF,QF,165,1015.0
EWR,ORF,CO,CO,71,248.0
DTW,IAH,CO,CO,180,934.0
EYW,TPA,US,ZV,65,212.0
CNM,ABQ,YV,ZV,70,202.0
EWR,CLE,CO,CO,100,355.0
BNE,HVB,YC,YC,45,131.0
MEL,CBR,QF,QF,60,254.0
CAK,YYZ,AC,GG,64,181.0
IGM,PRC,HP,YV,36,85.0
BNE,TWB,DK,DK,40,57.0
CLE,DTW,CO,CO,65,80.0
EWR,DAB,CO,CO,163,772.0
MDT,CLE,CO,CO,99,244.0
HMO,CEN,AM,5D,40,125.0
CLE,BOS,CO,CO,101,491.0
EWR,RDU,CO,CO,89,368.0
EWR,AUS,CO,CO,245,1310.0
CLE,FWA,CO,CO,74,153.0
MSP,IWD,UA,ZK,54,159.0
MZL,CLO,VX,VX,55,107.0
EWR,BNA,CO,CO,150,655.0
MEL,ADL,QF,QF,75,348.0
SAV,EWR,CO,CO,115,620.0
EWR,JAX,CO,CO,156,718.0
MIA,TPA,CO,3M,70,175.0
CLE,RSW,CO,CO,161,907.0
CLE,IND,US,13,85,229.0
CLE,TOL,CO,CO,54,86.0
FLL,MCO,CO,3M,65,161.0
EWR,YUL,CO,CO,97,284.0
EWR,PVD,CO,CO,73,134.0
EGE,DEN,UA,ZK,53,107.0
SYD,MYA,ZL,ZL,50,129.0
SYD,MEL,QF,QF,80,381.0
EWR,ATL,CO,CO,153,656.0
EYW,TPA,US,ZV,65,212.0
SYD,ADL,QF,QF,120,633.0
EWR,ORF,CO,CO,88,248.0
CLE,FWA,CO,CO,76,153.0
BNE,SYD,QF,QF,90,408.0
PNC,DFW,GQ,GQ,70,230.0
NAN,VLI,IE,IE,100,529.0
CLE,CRW,CO,CO,74,187.0
YUM,PHX,OQ,OQ,50,137.0
SYD,ADL,QF,QF,120,633.0
CLE,ERI,CO,CO,50,86.0
CLE,CRW,CO,CO,73,187.0
MSP,EWR,CO,CO,158,876.0
SYD,BNE,QF,QF,85,408.0
CLE,FWA,CO,CO,72,153.0
BNE,MEL,QF,QF,135,744.0
MDT,CLE,CO,CO,90,244.0
XNA,MCI,US,ZV,65,180.0
EWR,MSP,CO,CO,196,876.0
CLE,MDT,CO,CO,84,244.0
SYD,NOU,QF,QF,170,1075.0
AKS,HIR,IE,IE,30,56.0
DTW,CLE,CO,CO,55,80.0
MEL,SYD,QF,QF,80,381.0
MSP,IAH,CO,CO,178,911.0
SYD,MEL,QF,QF,80,381.0
YUM,PHX,OQ,OQ,50,137.0
EWR,CMH,CO,CO,103,404.0
BNE,MEL,QF,QF,135,744.0
EWR,IAH,CO,CO,238,1220.0
FLL,NAS,CO,3M,60,153.0
YSB,YOW,JV,JV,65,234.0
BNE,HIR,IE,IE,180,1160.0
CLE,CVG,CO,CO,85,188.0
YSB,YTS,JV,JV,40,117.0
BNE,THG,YC,YC,75,228.0
CLE,AZO,CO,CO,70,168.0
EWR,BOS,CO,CO,82,174.0
EWR,RDU,CO,CO,107,368.0
SPB,SSB,BB,BB,30,38.0
BKX,HON,UA,ZK,25,61.0
MSP,IWD,UA,ZK,54,159.0
MEL,BNE,QF,QF,125,744.0
VVI,PSZ,LB,LB,60,315.0
BNE,BDB,AN,YC,60,159.0
MEL,SYD,QF,QF,80,381.0
CLE,CVG,CO,CO,81,188.0
EWR,BDL,CO,CO,64,99.0
MEL,SYD,QF,QF,80,381.0
BKX,MSP,UA,ZK,54,162.0
EWR,YYZ,CO,CO,105,297.0
NEG,MBJ,JM,JM,20,19.0
MSP,JMS,UA,ZK,80,261.0
MZL,EOH,VX,VX,35,65.0
BNE,TSV,QF,QF,110,604.0
CLE,IAD,CO,CO,90,260.0
MSP,EWR,CO,CO,159,876.0
BNE,NTL,VQ,VQ,95,333.0
MEL,ADL,QF,QF,75,348.0
CLE,IAD,CO,CO,98,260.0
EWR,MSP,CO,CO,182,876.0
CLE,IND,US,13,85,229.0
CLE,AZO,CO,CO,70,168.0
EWR,DFW,CO,CO,234,1193.0
CGI,STL,TW,3C,42,104.0
BNE,CNS,QF,QF,135,761.0
BNE,SYD,QF,QF,90,408.0
OOL,NTL,VQ,VQ,80,292.0
MEL,BNE,QF,QF,125,744.0
MSP,CLE,CO,CO,115,538.0
CLE,FNT,CO,CO,69,127.0
MEL,MGB,UQ,UQ,70,197.0
BNE,THG,YC,YC,75,228.0
CLE,CMH,CO,CO,60,99.0
EWR,CLT,CO,CO,120,464.0
TLL,HEL,S8,S8,35,53.0
CLE,PBI,CO,CO,170,893.0
ALS,DEN,UA,ZK,59,160.0
CLE,CVG,CO,CO,80,188.0
CLE,CRW,CO,CO,74,187.0
CLE,MKE,YX,AL,95,285.0
MEL,ADL,QF,QF,75,348.0
ELY,EKO,OQ,OQ,45,104.0
CLE,FWA,CO,CO,73,153.0
YSB,YQT,JV,JV,105,358.0
EWR,ORD,CO,CO,150,625.0
BNE,HVB,AN,YC,45,131.0
EWR,DFW,CO,CO,235,1193.0
BNE,OOL,VQ,VQ,25,54.0
CLE,EWR,CO,CO,92,355.0
CLE,MBS,CO,CO,73,163.0
CLE,IAD,CO,CO,95,260.0
DTW,CLE,CO,CO,60,80.0
OOL,SYD,QF,QF,80,368.0
SYD,MEL,QF,QF,80,381.0
MYC,PMV,3B,3B,60,258.0
EWR,ATL,CO,CO,145,656.0
YSB,YAM,JV,JV,50,158.0
MIA,EWR,CO,CO,189,952.0
PNC,WDG,GQ,GQ,20,40.0
BNE,BDB,YC,YC,60,159.0
DTW,EWR,CO,CO,102,427.0
MEL,ADL,QF,QF,75,348.0
EWR,SAV,CO,CO,130,620.0
EWR,ATL,CO,CO,152,656.0
MDT,CLE,CO,CO,90,244.0
DTW,EWR,CO,CO,102,427.0
DTW,IAH,CO,CO,182,934.0
YSB,YAM,JV,JV,50,158.0
BNE,SYD,QF,QF,90,408.0
EWR,SLC,CO,CO,320,1712.0
YSB,YAM,JV,JV,55,158.0
CLE,LEX,CO,CO,95,240.0
CLE,SBN,CO,CO,83,196.0
CLE,BWI,CO,CO,76,278.0
OOL,MEL,QF,QF,130,717.0
CLE,ABE,CO,CO,99,299.0
EWR,BOS,CO,CO,85,174.0
SYD,MCY,QF,QF,90,460.0
CLE,SBN,CO,CO,87,196.0
CNM,ABQ,YV,ZV,65,202.0
BNE,MEL,QF,QF,135,744.0
EWR,BWI,CO,CO,99,149.0
CLE,DAY,CO,CO,65,141.0
BNE,THG,AN,YC,75,228.0
EWR,BUF,CO,CO,77,246.0
MEL,CHC,QF,QF,200,1303.0
CGI,STL,TW,3C,48,104.0
CLE,LEX,CO,CO,90,240.0
CNM,ABQ,YV,ZV,65,202.0
CLE,TOL,CO,CO,50,86.0
CLE,MSY,CO,CO,151,802.0
YUM,PHX,HP,YV,56,137.0
EWR,ABQ,CO,CO,325,1569.0
SYD,ADL,QF,QF,120,633.0
CLE,MDT,CO,CO,85,244.0
MDT,CLE,CO,CO,95,244.0
MEL,ADL,QF,QF,75,348.0
BNE,TWB,DK,DK,40,57.0
HMO,CJS,AM,5D,90,282.0
MSP,BKX,UA,ZK,58,162.0
CLE,IAH,CO,CO,185,951.0
MEL,SYD,QF,QF,80,381.0
BNE,THG,AN,YC,75,228.0
DTW,CLE,CO,CO,62,80.0
OOL,BNE,VQ,VQ,25,54.0
EKO,ELY,OQ,OQ,45,104.0
XNA,LIT,US,ZV,45,141.0
HMO,CEN,AM,5D,40,125.0
EWR,MHT,CO,CO,80,185.0
CLE,MBS,CO,CO,75,163.0
CLE,DTW,CO,CO,61,80.0
BNE,HIR,IE,IE,180,1160.0
EWR,ORD,CO,CO,150,625.0
YSB,YTS,JV,JV,40,117.0
SYD,HIR,IE,IE,245,1565.0
MSP,IAH,CO,CO,175,911.0
CLE,TPA,CO,CO,155,815.0
MEL,PTJ,AN,KD,55,158.0
BNE,ADL,QF,QF,155,877.0
BNE,HIR,IE,IE,180,1160.0
CLE,IAD,CO,CO,90,260.0
SYD,MEL,QF,QF,80,381.0
SYD,OOL,QF,QF,75,368.0
CLE,TPA,CO,CO,155,815.0
SYD,MEL,QF,QF,80,381.0
MEL,BNE,QF,QF,125,744.0
SYD,MEL,QF,QF,80,381.0
EWR,DTW,CO,CO,109,427.0
MEL,BNE,QF,QF,125,744.0
DTW,CLE,CO,CO,62,80.0
CLE,ORD,CO,CO,87,271.0
EWR,CUN,CO,CO,248,1360.0
EWR,GSO,CO,CO,94,392.0
SYD,MYA,AN,ZL,50,129.0
SYD,ADL,QF,QF,120,633.0
EWR,GSO,CO,CO,108,392.0
EWR,CLT,CO,CO,111,464.0
ALS,DEN,UA,ZK,59,160.0
BNE,CHC,QF,QF,210,1353.0
EWR,RDU,CO,CO,107,368.0
EWR,DTW,CO,CO,109,427.0
SYD,BNE,QF,QF,85,408.0
CLE,ABE,CO,CO,100,299.0
EWR,JAX,CO,CO,158,718.0
CLE,TOL,CO,CO,50,86.0
HMO,TUS,AM,5D,60,185.0
AUA,IAH,CO,CO,292,1760.0
CMH,EWR,CO,CO,100,404.0
ALO,SPW,UA,ZK,43,
RTB,LCE,P4,P4,15,37.0
FMN,ABQ,YV,ZV,42,131.0
CAP,PLS,RU,RU,35,116.0
YQT,YAM,JV,JV,65,218.0
DUJ,PIT,US,ZV,40,75.0
BNA,LIT,US,ZV,80,279.0
OFK,EAR,UA,ZK,35,104.0
ALM,LRU,YV,ZV,40,61.0
RSW,CLE,CO,CO,161,907.0
VLV,CCS,3B,3B,60,223.0
BNA,IAH,CO,CO,122,570.0
ACK,LGA,US,9L,70,175.0
KPS,PQQ,VQ,VQ,15,22.0
FMN,PHX,HP,YV,88,275.0
DUJ,PIT,US,ZV,40,75.0
CWA,MKE,YX,AL,50,135.0
HOT,DFW,GQ,GQ,78,215.0
HYA,LGA,US,9L,69,170.0
PER,ADL,QF,QF,165,1144.0
ERI,CLE,CO,CO,45,86.0
LAN,MKE,YX,AL,60,150.0
HYA,ACK,US,9L,20,32.0
MXX,ARN,JZ,HS,50,125.0
PEI,EOH,VX,VX,42,78.0
BNA,EWR,CO,CO,150,655.0
LSP,CCS,3B,3B,60,199.0
FMN,PHX,HP,YV,90,275.0
LAN,CLE,CO,CO,65,145.0
SOP,CLT,US,ED,45,75.0
MHT,YYZ,AC,GG,120,360.0
BLA,CCS,3B,3B,40,140.0
CBE,LBE,US,ZV,35,
BDB,BNE,AN,YC,55,159.0
JAX,EWR,CO,CO,139,718.0
LIS,CMN,FN,FN,90,344.0
OGS,MSS,US,ZV,15,29.0
FWA,CLE,CO,CO,60,153.0
GRR,CMH,US,13,70,214.0
ONT,IAH,CO,CO,191,1162.0
PSZ,VVI,LB,LB,60,315.0
CVG,CLE,CO,CO,85,188.0
GRR,DAY,YX,AL,65,196.0
FKL,PIT,US,ZV,35,59.0
LBF,DEN,UA,ZK,66,195.0
MKG,MKE,YX,AL,40,78.0
SDF,IAH,CO,CO,146,688.0
CID,MCI,US,ZV,65,207.0
RIC,IAH,CO,CO,195,1007.0
SDF,MKE,YX,AL,100,310.0
NOU,SYD,QF,QF,190,1075.0
OUD,CMN,FN,FN,80,296.0
MHK,MCI,US,ZV,35,89.0
GRR,MKE,YX,AL,45,107.0
CID,MLI,YX,AL,25,57.0
FWA,CLE,CO,CO,60,153.0
PVD,EWR,CO,CO,67,134.0
JFK,IAH,CO,CO,230,1231.0
YXL,YQT,JV,JV,50,144.0
GSP,RDU,JI,3C,65,177.0
MKG,MKE,YX,AL,36,78.0
OGS,MSS,US,ZV,15,29.0
HYS,MCI,US,ZV,60,213.0
FKL,PIT,US,ZV,38,59.0
OGS,ART,US,ZV,20,50.0
GOT,HAM,6N,6N,80,256.0
HYS,SLN,UA,ZK,32,78.0
JAX,IAH,CO,CO,141,709.0
MKG,MKE,YX,AL,35,78.0
CLT,RWI,US,ED,65,
IAH,SNA,CO,CO,208,1170.0
MCI,ICT,US,ZV,55,164.0
CLT,HKY,US,ED,35,41.0
YYT,YJT,WJ,WJ,75,239.0
TPA,PBI,CO,3M,60,146.0
YYZ,SDF,AC,GG,140,431.0
HON,BKX,UA,ZK,27,61.0
CLT,AHN,US,ED,60,141.0
MCO,PBI,US,ZV,50,124.0
ELP,CUU,AM,5D,60,188.0
MCO,FLL,CO,3M,65,161.0
IAH,OAK,CO,CO,235,1417.0
THG,BNE,YC,YC,65,228.0
IAH,MEM,CO,CO,95,408.0
MCI,CID,US,ZV,65,207.0
VEL,SLC,OQ,OQ,50,115.0
IAH,PNS,CO,CO,87,425.0
MCI,XNA,US,ZV,65,180.0
PGV,CLT,US,ED,75,176.0
YTS,YSB,JV,JV,40,117.0
HON,BKX,UA,ZK,27,61.0
CMH,IAH,CO,CO,161,858.0
YNG,PIT,US,ZV,35,52.0
CMH,IND,US,13,65,159.0
CLT,SOP,US,ED,40,75.0
YBC,YYY,AC,QK,20,41.0
CLT,SOP,US,ED,35,75.0
IAH,COS,CO,CO,139,710.0
CLT,HTS,US,ED,90,207.0
IAH,MID,CO,CO,116,633.0
CLT,HKY,US,ED,30,41.0
YNG,PIT,US,ZV,35,52.0
CLT,LYH,US,ED,73,156.0
MCI,FOE,US,ZV,30,51.0
YYZ,YGK,AC,GG,55,132.0
ART,OGS,US,ZV,25,50.0
IAH,COS,CO,CO,138,710.0
IAH,RNO,CO,CO,236,1333.0
PGA,PHX,OQ,OQ,75,217.0
CLT,IAH,CO,CO,166,794.0
TPA,PFN,US,ZV,80,211.0
MCI,GBD,US,ZV,63,203.0
VRY,BOO,L5,L5,25,46.0
YYZ,YZR,AC,GG,51,125.0
LIT,MCI,YX,AL,90,301.0
MRD,MAR,3B,3B,40,124.0
IAH,PIT,CO,CO,160,971.0
ART,PIT,US,ZV,95,286.0
MCI,FOE,US,ZV,30,51.0
IAH,ORF,CO,CO,165,1047.0
IAH,DCA,CO,CO,179,1050.0
ART,PIT,US,ZV,90,286.0
CLT,HTS,US,ED,90,207.0
EAR,OFK,UA,ZK,35,
SNA,IAH,CO,CO,188,1170.0
ORD,SPI,UA,ZK,57,153.0
ORD,EWR,CO,CO,119,625.0
LGA,LEB,US,9L,75,186.0
MNG,DRW,TL,TL,60,196.0
MGB,ADL,UQ,UQ,60,200.0
CHS,EWR,CO,CO,108,549.0
LGA,CLE,CO,CO,106,365.0
PHX,YUM,HP,YV,61,137.0
MNG,DRW,TL,TL,60,196.0
SLP,MTY,AM,5D,70,224.0
CCS,MRD,3B,3B,80,277.0
CCS,MRD,3B,3B,80,277.0
OMA,MCI,US,ZV,50,130.0
EAR,OFK,UA,ZK,35,
ORD,LAF,UA,ZK,45,105.0
WRL,RIW,UA,ZK,26,53.0
BRL,ORD,UA,ZK,58,164.0
MAR,MRD,3B,3B,40,124.0
CCS,BLA,3B,3B,40,140.0
PHX,FHU,HP,YV,55,139.0
ORD,EWR,CO,CO,119,625.0
ROW,ABQ,YV,ZV,50,148.0
SAP,LCE,P4,P4,25,65.0
GSO,IAD,UA,DH,76,208.0
YGK,YYZ,AC,GG,60,132.0
PHX,FMN,HP,YV,90,275.0
MGB,PTJ,AN,KD,20,53.0
BRL,OTM,UA,ZK,27,
MNG,ELC,TL,TL,30,78.0
PHX,PGA,OQ,OQ,75,217.0
BLF,IAD,US,9L,70,204.0
EAR,DEN,UA,ZK,83,262.0
ORD,OSH,UA,ZK,48,119.0
FDF,DCF,TX,TX,30,54.0
AUS,EWR,CO,CO,220,1310.0
SFG,SBH,TX,TX,15,23.0
PHX,HII,HP,YV,64,135.0
ELE,PAC,WL,WL,55,
GSO,EWR,CO,CO,90,392.0
CCS,MRD,3B,3B,80,277.0
SLP,MTY,AM,5D,70,224.0
ROW,ABQ,YV,ZV,50,148.0
LGA,LEB,US,9L,75,186.0
MGB,MEL,UQ,UQ,60,197.0
COS,ABQ,YV,ZV,75,245.0
BRL,STL,TW,3C,60,122.0
MGB,ADL,UQ,UQ,60,200.0
LEX,CLE,CO,CO,85,240.0
CHS,RDU,US,ED,75,186.0
ORD,BRL,UA,ZK,60,164.0
COS,IAH,CO,CO,140,710.0
PHX,FMN,HP,YV,90,275.0
COS,ABQ,YV,ZV,75,245.0
RDG,PHL,US,ZV,40,49.0
GRI,YKN,UA,ZK,40,
CHC,BNE,QF,QF,235,1353.0
CSG,CLT,US,ED,95,255.0
FCA,HLN,GQ,GQ,50,138.0
ORF,EWR,CO,CO,86,248.0
DCA,MGW,US,ZV,63,149.0
MGW,DCA,US,ZV,63,149.0
ORF,RDU,JI,3C,55,146.0
MLI,CID,YX,AL,25,57.0
CSG,CLT,US,ED,95,255.0
HOB,CVN,YV,ZV,45,
TPA,PFN,US,ZV,70,211.0
MCI,LNK,US,ZV,45,134.0
IAH,SJC,CO,CO,246,1401.0
MCI,MHK,US,ZV,35,89.0
YYT,YJT,WJ,WJ,75,239.0
CLT,LWB,US,ED,65,164.0
MCI,DDC,US,ZV,75,265.0
CRW,CLE,CO,CO,74,187.0
LRU,ABQ,YV,ZV,55,168.0
SHD,IAD,UA,DH,40,81.0
YYT,YJT,PB,PB,75,239.0
MCI,GBD,US,ZV,73,203.0
YYT,YAY,WJ,WJ,75,266.0
IAH,OKC,CO,CO,77,347.0
IAH,SMF,CO,CO,250,1406.0
MCI,MLI,YX,AL,80,236.0
CLT,AGS,US,ED,60,116.0
BKW,BLF,US,9L,20,31.0
CLT,PGV,US,ED,65,176.0
MCI,CID,US,ZV,65,207.0
CLT,AGS,US,ED,60,116.0
ELP,IAH,CO,CO,109,586.0
MCI,LNK,US,ZV,45,134.0
CLT,LEX,US,ED,105,247.0
MCI,DDC,US,ZV,75,265.0
IAH,OKC,CO,CO,77,347.0
CMH,CLE,CO,CO,60,99.0
IAH,BNA,CO,CO,107,570.0
YBC,YUL,AC,QK,100,323.0
CBR,SYD,QF,QF,45,126.0
BWI,ACY,US,ZV,50,100.0
YYB,YSB,JV,JV,30,62.0
IAH,RDU,CO,CO,153,902.0
PGA,PHX,OQ,OQ,75,217.0
IAH,DFW,CO,CO,66,200.0
LNK,MCI,US,ZV,45,134.0
IAH,ATL,CO,CO,115,595.0
MCI,SLN,US,ZV,49,137.0
BWI,IAH,CO,CO,199,1076.0
TPA,EYW,US,ZV,65,212.0
IAH,TUL,CO,CO,81,381.0
YCL,YQB,AC,WJ,70,221.0
MCI,DSM,US,ZV,50,140.0
HRO,WMH,GQ,GQ,20,
ADL,WYA,AN,KD,45,126.0
REX,MTY,AM,5D,45,100.0
SLC,VEL,OQ,OQ,50,115.0
HRO,HOT,GQ,GQ,35,108.0
ROS,AEP,AR,AR,52,152.0
IWD,MSP,UA,ZK,57,159.0
ADL,MGB,UQ,UQ,60,200.0
MSY,PNS,US,ZV,60,165.0
EOH,CAQ,MM,MM,55,86.0
MSY,PNS,US,ZV,60,165.0
SOM,CCS,3B,3B,60,190.0
MSY,CLE,CO,CO,142,802.0
ADL,BHQ,AN,KD,70,236.0
IND,EVV,US,13,50,114.0
LBE,CBE,US,ZV,25,
BOS,BHB,US,9L,70,170.0
IAD,CLE,CO,CO,95,260.0
YUY,YVO,AC,QK,23,39.0
ABQ,COS,YV,ZV,80,245.0
IAD,CLE,CO,CO,95,260.0
PBE,EOH,VX,VX,36,68.0
VPS,PFN,US,ZV,30,51.0
ABQ,ROW,YV,ZV,50,148.0
JHW,PIT,US,ZV,50,107.0
ABQ,CNM,YV,ZV,65,202.0
ABQ,EWR,CO,CO,251,1569.0
IAD,GSO,UA,DH,81,208.0
MQT,MKE,YX,AL,75,202.0
YUY,YQB,AC,QK,85,311.0
VPS,TPA,US,ZV,80,260.0
ABQ,ROW,YV,ZV,50,148.0
AUG,BOS,US,9L,55,122.0
IAD,MDT,UA,DH,50,85.0
BOS,BHB,US,9L,65,170.0
LAF,MTO,UA,ZK,30,
HEL,TLL,S8,S8,35,53.0
ASP,MEL,QF,QF,150,1015.0
IAD,CLE,CO,CO,105,260.0
LAF,ORD,UA,ZK,49,105.0
ESC,MKE,YX,AL,60,167.0
SBN,CLE,CO,CO,75,196.0
LBE,PIT,US,ZV,35,45.0
IHU,KMA,CG,CG,15,
ABQ,FMN,YV,ZV,42,131.0
TUS,HMO,AM,5D,60,185.0
MCK,DEN,UA,ZK,61,189.0
SVC,ABQ,YV,ZV,55,168.0
VPS,TPA,US,ZV,75,260.0
IAD,GSO,UA,DH,79,208.0
PTJ,MEL,AN,KD,55,158.0
IAD,BUF,UA,DH,90,253.0
NSN,WLG,QO,QO,35,70.0
AUG,BOS,US,9L,50,122.0
VAW,KKN,8A,8A,25,45.0
MDQ,AEP,AR,AR,65,205.0
ABQ,CVN,YV,ZV,60,175.0
JHW,PIT,US,ZV,50,107.0
ABQ,COS,YV,ZV,80,245.0
CZE,CCS,3B,3B,50,173.0
SBN,CLE,CO,CO,75,196.0
LBE,PIT,US,ZV,30,45.0
MDQ,AEP,AR,AR,65,205.0
KKN,VAW,8A,8A,25,45.0
IAD,BUF,UA,DH,90,253.0
ABQ,FMN,YV,ZV,42,131.0
ABQ,SVC,YV,ZV,55,168.0
IAD,IAH,CO,CO,199,1037.0
IAD,ABE,UA,DH,69,139.0
SBN,CLE,CO,CO,73,196.0
BOS,CLE,CO,CO,114,491.0
BOS,CLE,CO,CO,128,491.0
BIS,SDY,GQ,GQ,52,151.0
LBE,PIT,US,ZV,35,45.0
VPS,MCO,US,ZV,85,297.0
ABQ,FMN,YV,ZV,42,131.0
VPS,MCO,US,ZV,95,297.0
CZE,CCS,3B,3B,50,173.0
ABQ,LRU,YV,ZV,55,168.0
ABQ,CNM,YV,ZV,70,202.0
RUT,BOS,US,9L,55,112.0
IAD,CLE,CO,CO,97,260.0
GBJ,PTP,TX,TX,20,32.0
MCK,GRI,UA,ZK,38,113.0
ESC,TVC,YX,AL,35,86.0
BOS,EWR,CO,CO,83,174.0
BOS,RUT,US,9L,55,112.0
MCK,DEN,UA,ZK,61,189.0
BLQ,LYS,AF,YS,85,272.0
VPS,PFN,US,ZV,30,51.0
BOS,RKD,US,9L,60,128.0
IAD,ABE,UA,DH,68,139.0
MTO,LAF,UA,ZK,30,
CLT,LYH,US,ED,70,156.0
YYZ,SYR,AC,GG,55,154.0
CLT,IAH,CO,CO,170,794.0
LIT,MSY,US,ZV,90,304.0
IAH,OAK,CO,CO,235,1417.0
IAH,ONT,CO,CO,206,1162.0
CLT,EWR,CO,CO,99,464.0
MCI,LIT,YX,AL,90,301.0
TPA,EWR,CO,CO,163,874.0
CMH,MKE,YX,AL,95,291.0
IAH,TUS,CO,CO,144,816.0
IAH,BOS,CO,CO,228,1391.0
MRD,MYC,3B,3B,60,215.0
CMH,IAH,CO,CO,169,858.0
MCO,APF,US,ZV,60,147.0
MCI,ICT,US,ZV,55,164.0
IAH,ELP,CO,CO,114,586.0
CMN,LIS,FN,FN,90,344.0
IAH,JAX,CO,CO,125,709.0
IAH,IAD,CO,CO,177,1037.0
YBC,YYY,AC,QK,20,41.0
IAH,PIT,CO,CO,167,971.0
IAH,OKC,CO,CO,76,347.0
TPA,APF,US,ZV,50,119.0
SHD,PIT,US,ZV,55,146.0
OTM,BRL,UA,ZK,28,
HII,IFP,HP,YV,20,
TEX,DEN,UA,ZK,63,191.0
IAH,BJX,CO,CO,128,642.0
TPA,VPS,US,ZV,80,260.0
IAH,MFE,CO,CO,73,277.0
BJX,IAH,CO,CO,125,642.0
IAH,BNA,CO,CO,113,570.0
LRU,ABQ,YV,ZV,55,168.0
RKD,BOS,US,9L,60,128.0
IAH,CRP,CO,CO,62,176.0
YYZ,ROC,AC,GG,40,90.0
CLT,LYH,US,ED,70,156.0
IAH,MTY,CO,CO,90,359.0
ELP,CUU,AM,5D,60,188.0
MCI,OMA,US,ZV,50,130.0
CLT,LEX,US,ED,105,247.0
MCI,ICT,US,ZV,54,164.0
IAH,AUS,CO,CO,51,120.0
TPA,EYW,CO,3M,75,212.0
YNG,PIT,US,ZV,35,52.0
MCI,EWR,CO,CO,160,951.0
MCI,SGF,US,ZV,50,139.0
HOB,CVN,YV,ZV,45,
IAH,CLT,CO,CO,146,794.0
YYZ,MHT,AC,GG,105,360.0
PLP,ELE,WL,WL,25,
YZR,YYZ,AC,GG,45,125.0
PLP,ELE,WL,WL,25,
YZR,YYZ,AC,GG,47,125.0
CBE,PIT,US,ZV,45,
LIS,CMN,FN,FN,90,344.0
MHK,MCI,US,ZV,35,89.0
FNT,CLE,CO,CO,65,127.0
JAX,IAH,CO,CO,145,709.0
MHK,SLN,US,ZV,20,50.0
MHK,MCI,US,ZV,35,89.0
JAX,EWR,CO,CO,133,718.0
CUL,CUU,AM,5D,80,245.0
LBF,DEN,UA,ZK,66,195.0
GDV,MLS,GQ,GQ,29,60.0
LYS,TRN,AF,YS,60,115.0
LBF,GRI,UA,ZK,37,112.0
LYS,LRT,AF,YS,110,379.0
SDF,YYZ,AC,GG,125,431.0
CID,MCI,US,ZV,65,207.0
DVL,JMS,UA,ZK,30,72.0
GRR,IND,US,13,70,202.0
AZO,CLE,CO,CO,65,168.0
JAX,TLH,US,ZV,60,136.0
SLN,MCI,US,ZV,50,137.0
PVD,IAH,CO,CO,247,1354.0
FNT,MKE,YX,AL,65,184.0
LRT,LYS,AF,YS,100,379.0
CVG,CLE,CO,CO,75,188.0
BDB,BNE,YC,YC,55,159.0
LYS,ZRH,AF,YS,70,180.0
CID,MCI,US,ZV,65,207.0
HYS,GBD,US,ZV,22,34.0
CID,MLI,YX,AL,25,57.0
YXL,YQT,JV,JV,45,144.0
CBE,PIT,US,ZV,43,
LYS,ZRH,AF,YS,70,180.0
TAM,MTY,AM,5D,70,241.0
SLN,MHK,US,ZV,20,50.0
GSP,AVL,US,ED,25,35.0
FPO,FLL,TW,3M,40,84.0
RWI,CLT,US,ED,75,
MSS,OGS,US,ZV,15,29.0
IND,MKE,US,13,80,215.0
YCH,YQM,AC,WJ,25,63.0
YAY,YYT,WJ,WJ,70,266.0
SGF,MCI,US,ZV,50,139.0
MSY,LIT,US,ZV,90,304.0
MSY,LIT,US,ZV,90,304.0
MSS,ART,US,ZV,25,73.0
MBS,CLE,CO,CO,68,163.0
SHR,DEN,UA,ZK,91,313.0
GDL,PVR,AM,5D,40,107.0
MSY,LIT,US,ZV,90,304.0
ADL,SYD,QF,QF,110,633.0
SPI,ORD,UA,ZK,58,153.0
ADL,MEL,QF,QF,70,348.0
ACY,PHL,US,ZV,50,44.0
PLS,XSC,RU,RU,20,36.0
SDY,BIS,GQ,GQ,50,151.0
MBS,CLE,CO,CO,67,163.0
NAS,FLL,CO,3M,65,153.0
ACY,BWI,US,ZV,50,100.0
NAS,FLL,CO,3M,65,153.0
GON,PHL,US,ZV,80,172.0
LYH,CLT,US,ED,68,156.0
MSS,OGS,US,ZV,20,29.0
ADL,MEL,QF,QF,70,348.0
HRO,HOT,GQ,GQ,35,108.0
ICT,MCI,US,ZV,55,164.0
ITH,PHL,US,ZV,70,169.0
EOH,PEI,VX,VX,49,78.0
NAS,FLL,TW,3M,65,153.0
SBH,SFG,TX,TX,15,23.0
ADL,DRW,QF,QF,215,1433.0
AEP,MDQ,AR,AR,70,205.0
AEP,VME,AR,AR,102,347.0
IFP,HII,HP,YV,20,
ACY,PHL,US,ZV,40,44.0
GDL,SLP,AM,5D,55,169.0
GEG,GTF,GQ,GQ,75,252.0
ITH,PHL,US,ZV,70,169.0
MFE,IAH,CO,CO,70,277.0
MYA,MIM,ZL,ZL,25,60.0
YYR,YYT,WJ,WJ,110,454.0
IND,GRR,US,13,65,202.0
IWD,MSP,UA,ZK,57,159.0
PMV,MYC,3B,3B,60,258.0
TOL,CLE,CO,CO,45,86.0
CHX,PAC,WL,WL,60,171.0
ADL,WYA,UQ,UQ,45,126.0
