Origin,Destination,Marketing_Airline,Operating_Airline,Flight_Duration,Distance,Narrow_Set
MAA,BRU,SN,SN,645,4276.0,0
PHL,LGW,US,US,430,3093.0,0
CPT,EZE,MH,MH,570,3724.0,1
EZE,CPT,MH,MH,450,3724.0,1
JNB,KUL,MH,MH,610,4607.0,0
JNB,KUL,MH,MH,610,4607.0,0
KUL,JNB,MH,MH,620,4607.0,0
KUL,JNB,MH,MH,620,4607.0,0
ARN,PEK,CA,CA,490,3618.0,1
MBJ,LHR,JM,JM,540,4093.0,0
GRU,EWR,CO,CO,575,4183.0,1
HKG,IST,CX,CX,740,4334.0,0
IST,HKG,CX,CX,590,4334.0,1
FRA,PVG,CA,CA,630,4795.0,0
PEK,CPH,CA,CA,555,3893.0,1
PVG,FRA,CA,CA,690,4795.0,1
HNL,ORD,TZ,TZ,475,3690.0,1
ORD,HNL,TZ,TZ,560,3690.0,0
HNL,JFK,TZ,TZ,540,4330.0,1
JFK,HNL,TZ,TZ,630,4330.0,0
FCO,EWR,CO,CO,575,3732.0,1
CMB,NRT,UL,UL,540,3737.0,1
CUN,GRU,RG,RG,495,3583.0,0
GIG,LIS,RG,RG,570,4206.0,1
GRU,CUN,RG,RG,495,3583.0,1
LIS,GIG,RG,RG,595,4206.0,1
ADL,KUL,MH,MH,435,3092.0,1
LIS,GIG,TP,TP,585,4206.0,0
GRU,LIS,TP,TP,575,4318.0,0
GRU,LIS,TP,TP,575,4318.0,1
LIS,MPM,TP,TP,630,4569.0,0
MPM,LIS,TP,TP,640,4569.0,0
KUL,VIE,MH,MH,770,5103.0,1
KUL,VIE,MH,MH,770,5103.0,0
VIE,KUL,MH,MH,690,5103.0,1
VIE,KUL,MH,MH,690,5103.0,0
CPT,MUC,LT,LT,680,5000.0,1
JFK,BRU,BG,BG,420,3191.0,0
BRU,DEL,BG,BG,475,3465.0,0
BRU,JFK,BG,BG,465,3191.0,0
PUJ,MAD,UX,UX,470,3555.0,0
DEL,BRU,BG,BG,565,3465.0,1
BKK,IST,TK,TK,640,4067.0,1
JNB,IST,TK,TK,580,4082.0,1
GMP,IST,TK,TK,705,4296.0,1
IST,NRT,TK,TK,675,4855.0,1
IST,GMP,TK,TK,590,4296.0,1
IST,JNB,TK,TK,580,4082.0,0
IST,BKK,TK,TK,540,4067.0,0
NRT,IST,TK,TK,755,4855.0,1
CDG,LAD,AF,AF,480,3551.0,1
LAD,CDG,AF,AF,480,3551.0,1
HNL,KIX,JL,JL,565,3570.0,1
KIX,HNL,JL,JL,410,3570.0,0
TLS,FDF,4Q,4Q,510,3622.0,1
ORY,PTP,IW,IW,440,3666.0,0
RUH,CGK,GA,GA,530,3975.0,1
ORY,CMB,IW,IW,545,4599.0,1
CGK,RUH,GA,GA,540,3975.0,0
CMB,SYD,IW,IW,530,4756.0,0
CMB,ORY,IW,IW,700,4599.0,1
FDF,TLS,4Q,4Q,480,3622.0,1
SYD,CMB,IW,IW,710,4756.0,1
PVG,AMS,KL,KL,705,4820.0,1
PTP,ORY,IW,IW,535,3666.0,0
AMS,NRT,KL,KL,670,5038.0,0
AMS,PVG,KL,KL,625,4820.0,0
NRT,AMS,KL,KL,720,5038.0,1
BRU,IAD,SN,SN,520,3385.0,0
YUL,BRU,SN,SN,400,3013.0,0
BRU,YUL,SN,SN,470,3013.0,1
IAD,BRU,SN,SN,455,3385.0,0
BGI,LGW,BA,BA,500,3664.0,1
DEN,LGW,BA,BA,550,4070.0,1
IAH,LGW,BA,BA,525,4214.0,0
LHR,ISB,BA,BA,485,3293.0,0
LGW,IAH,BA,BA,620,4214.0,1
LGW,BGI,BA,BA,530,3664.0,1
NRT,YYZ,AC,AC,735,5570.0,0
NRT,YYZ,AC,AC,735,5570.0,0
YYZ,NRT,AC,AC,860,5570.0,1
SIN,MEL,GF,GF,450,3282.0,0
SIN,AUH,GF,GF,455,3189.0,0
NRT,NAN,FJ,FJ,525,3874.0,1
NRT,VIE,OS,OS,765,4950.0,1
VIE,NRT,OS,OS,690,4950.0,0
MEL,SIN,GF,GF,470,3282.0,0
AUH,SIN,GF,GF,431,3189.0,0
NAN,NRT,FJ,FJ,570,3874.0,1
GIG,EWR,CO,CO,600,4219.0,0
SYD,SIN,MS,MS,500,3422.0,0
CAI,SIN,MS,MS,590,4471.0,1
CDG,GMP,KE,AF,610,4834.0,1
GMP,CDG,KE,AF,790,4834.0,1
CAI,KIX,MS,MS,710,5026.0,0
KIX,CAI,MS,MS,835,5026.0,1
SIN,SYD,MS,MS,465,3422.0,1
SIN,CAI,MS,MS,675,4471.0,1
GMP,SVO,KE,KE,575,3576.0,0
SVO,GMP,KE,KE,490,3576.0,1
EZE,MAD,JK,JK,715,5480.0,1
MAD,EZE,JK,JK,785,5480.0,0
