id,Airline,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
43102,AS,Male,Loyal Customer,28,Personal Travel,Eco,192,1,4,1,4,1,5,5,5,3,4,5,5,4,5,152,149,neutral or dissatisfied
43103,B1145,Male,Loyal Customer,43,Personal Travel,Eco,192,3,4,0,3,1,0,1,1,5,4,5,4,5,1,0,0,neutral or dissatisfied
43105,DL,Male,Loyal Customer,24,Personal Travel,Eco,391,2,5,2,4,4,2,1,4,5,1,4,1,5,4,0,0,neutral or dissatisfied
43106,EV,Female,Loyal Customer,31,Personal Travel,Eco,236,2,4,2,4,5,2,5,5,5,5,3,2,5,5,0,0,neutral or dissatisfied
43108,F1148,Female,Loyal Customer,45,Personal Travel,Eco,192,2,5,2,3,4,5,4,3,3,2,3,3,3,3,99,104,neutral or dissatisfied
43109,HA,Female,Loyal Customer,27,Personal Travel,Eco,192,4,4,4,5,1,4,2,1,5,3,4,4,4,1,0,0,satisfied
43110,MQ,Female,Loyal Customer,8,Personal Travel,Eco,236,2,4,2,1,3,2,3,3,3,3,5,5,5,3,0,0,neutral or dissatisfied
43111,NK,Female,Loyal Customer,66,Personal Travel,Eco,391,1,4,1,4,1,3,2,1,1,1,1,5,1,2,0,0,neutral or dissatisfied
43112,OO,Female,Loyal Customer,23,Personal Travel,Eco,414,1,5,1,3,5,1,5,5,3,2,5,1,3,5,44,22,neutral or dissatisfied
43113,AA,Female,Loyal Customer,15,Personal Travel,Eco,236,2,5,2,1,3,2,2,3,3,3,4,5,4,3,25,54,neutral or dissatisfied
43114,AS,Male,Loyal Customer,42,Personal Travel,Eco,236,3,1,3,3,5,3,5,5,4,1,2,3,2,5,78,69,neutral or dissatisfied
43115,B1146,Male,Loyal Customer,53,Personal Travel,Eco,192,4,5,4,4,5,4,5,5,4,5,5,3,4,5,20,10,neutral or dissatisfied
43118,DL,Male,Loyal Customer,51,Personal Travel,Eco,173,2,1,2,4,2,2,2,2,1,4,4,1,3,2,56,51,neutral or dissatisfied
43119,EV,Female,Loyal Customer,38,Personal Travel,Eco,391,2,5,2,4,5,2,5,5,5,4,5,4,5,5,0,0,neutral or dissatisfied
43120,F1149,Female,Loyal Customer,49,Personal Travel,Eco,236,4,4,4,2,4,5,4,4,4,4,4,3,4,3,0,0,neutral or dissatisfied
43121,HA,Male,Loyal Customer,61,Personal Travel,Eco,391,2,5,2,2,2,3,3,5,4,5,5,3,1,3,133,118,neutral or dissatisfied
43122,MQ,Male,Loyal Customer,46,Personal Travel,Eco,236,3,5,3,5,4,3,4,4,4,2,5,3,4,4,0,0,neutral or dissatisfied
43123,NK,Female,Loyal Customer,35,Business travel,Eco Plus,173,5,1,1,1,5,5,5,5,4,2,1,4,3,5,0,0,satisfied
43124,OO,Female,disloyal Customer,23,Business travel,Eco Plus,391,4,1,4,3,2,4,2,2,5,1,3,3,4,2,0,0,satisfied
43125,AA,Male,Loyal Customer,22,Business travel,Eco Plus,236,5,4,4,4,5,5,5,5,5,2,1,5,5,5,3,0,satisfied
43127,AS,Female,Loyal Customer,57,Business travel,Eco Plus,259,3,4,4,4,5,2,4,3,3,3,3,2,3,2,46,39,satisfied
43128,B1147,Male,Loyal Customer,63,Business travel,Eco Plus,236,5,2,2,2,5,5,5,5,2,1,4,5,1,5,0,0,satisfied
43129,DL,Male,Loyal Customer,66,Business travel,Eco Plus,192,2,2,4,2,2,2,2,2,2,5,3,1,3,2,53,42,neutral or dissatisfied
43130,EV,Female,Loyal Customer,35,Business travel,Eco Plus,259,2,1,1,1,2,2,2,2,4,3,3,3,4,2,19,27,neutral or dissatisfied
43131,F1150,Female,Loyal Customer,54,Business travel,Eco Plus,236,3,4,3,3,5,2,4,2,2,3,2,4,2,3,0,6,satisfied
43132,HA,Female,Loyal Customer,48,Business travel,Eco Plus,236,5,2,2,2,4,2,1,5,5,5,5,5,5,1,120,109,satisfied
43133,MQ,Male,Loyal Customer,44,Business travel,Eco Plus,236,2,4,4,4,2,2,2,2,2,4,3,2,3,2,28,16,neutral or dissatisfied
43134,NK,Male,Loyal Customer,39,Business travel,Eco Plus,192,4,5,5,5,4,4,4,4,2,3,2,4,4,4,0,0,satisfied
43136,OO,Male,Loyal Customer,48,Business travel,Eco Plus,391,4,5,5,5,4,4,4,4,3,1,3,3,4,4,0,0,neutral or dissatisfied
43137,AA,Female,disloyal Customer,24,Business travel,Eco,391,3,3,3,2,4,3,1,4,2,5,5,1,4,4,0,0,neutral or dissatisfied
43138,AS,Female,Loyal Customer,73,Business travel,Eco Plus,236,5,1,1,1,3,2,2,5,5,5,5,2,5,3,4,4,satisfied
43139,B1148,Male,Loyal Customer,67,Personal Travel,Eco Plus,192,1,4,0,3,1,0,1,1,4,3,5,5,4,1,28,21,neutral or dissatisfied
43140,DL,Female,Loyal Customer,26,Personal Travel,Eco Plus,236,4,5,4,1,4,4,4,4,5,2,4,5,5,4,21,21,neutral or dissatisfied
43142,EV,Female,Loyal Customer,15,Personal Travel,Eco Plus,259,2,1,2,2,4,2,4,4,3,5,2,1,2,4,1,0,neutral or dissatisfied
43143,F1151,Male,Loyal Customer,39,Personal Travel,Eco Plus,192,3,5,3,3,4,3,4,4,3,2,4,5,5,4,36,40,neutral or dissatisfied
43144,HA,Male,Loyal Customer,54,Personal Travel,Eco Plus,236,1,3,1,3,1,1,1,1,3,2,2,1,3,1,0,0,neutral or dissatisfied
43145,MQ,Female,Loyal Customer,10,Personal Travel,Eco Plus,173,2,4,2,3,1,2,1,1,2,5,3,1,3,1,0,0,neutral or dissatisfied
43146,NK,Female,Loyal Customer,62,Personal Travel,Eco Plus,192,1,3,1,3,1,2,2,3,2,3,3,2,3,2,209,213,neutral or dissatisfied
43147,OO,Male,Loyal Customer,15,Personal Travel,Eco Plus,236,3,5,3,1,4,3,4,4,4,4,5,5,4,4,0,5,neutral or dissatisfied
43148,AA,Female,Loyal Customer,69,Personal Travel,Eco Plus,192,1,5,1,1,4,1,2,3,3,1,3,2,3,3,0,0,neutral or dissatisfied
43149,AS,Female,Loyal Customer,31,Personal Travel,Eco Plus,236,3,3,3,5,3,3,3,3,3,2,2,5,5,3,0,5,neutral or dissatisfied
43151,B1149,Female,disloyal Customer,59,Business travel,Eco Plus,173,2,2,2,4,1,2,1,1,4,2,5,1,5,1,0,0,neutral or dissatisfied
43152,DL,Male,Loyal Customer,50,Business travel,Eco Plus,192,4,1,1,1,4,4,4,2,4,4,4,4,1,4,109,132,neutral or dissatisfied
43182,EV,Female,disloyal Customer,22,Business travel,Eco,282,4,3,4,2,3,4,3,3,3,2,3,1,3,3,0,0,neutral or dissatisfied
43184,F1152,Male,Loyal Customer,60,Personal Travel,Eco,282,3,4,3,3,5,3,5,5,1,2,3,1,3,5,0,0,neutral or dissatisfied
43185,HA,Female,Loyal Customer,34,Personal Travel,Eco,282,3,3,3,4,5,3,5,5,1,5,2,5,3,5,4,0,neutral or dissatisfied
43186,MQ,Female,Loyal Customer,35,Personal Travel,Eco,282,2,4,5,4,3,5,3,3,4,3,4,3,5,3,0,31,neutral or dissatisfied
43187,NK,Female,Loyal Customer,59,Personal Travel,Eco,282,3,4,3,2,2,4,5,2,2,3,2,3,2,4,3,3,neutral or dissatisfied
43207,OO,Male,Loyal Customer,58,Personal Travel,Eco,416,2,5,2,2,3,2,3,3,4,1,4,5,3,3,65,62,neutral or dissatisfied
43210,AA,Male,disloyal Customer,28,Business travel,Business,423,3,3,3,1,4,3,4,4,5,5,5,3,5,4,0,0,neutral or dissatisfied
43215,AS,Female,Loyal Customer,57,Business travel,Eco,423,5,3,3,3,4,1,2,5,5,5,5,3,5,5,0,0,satisfied
43220,B1150,Female,disloyal Customer,54,Business travel,Eco,423,2,0,3,4,3,3,3,3,1,3,2,2,5,3,1,0,neutral or dissatisfied
43221,DL,Male,Loyal Customer,45,Personal Travel,Eco,423,2,2,2,4,1,2,1,1,1,3,4,3,3,1,0,7,neutral or dissatisfied
43222,EV,Male,Loyal Customer,9,Personal Travel,Eco,423,3,2,3,4,2,3,2,2,3,1,4,3,4,2,42,69,neutral or dissatisfied
43223,F1153,Female,Loyal Customer,43,Personal Travel,Eco,423,1,3,1,4,5,5,1,4,4,1,4,5,4,5,0,6,neutral or dissatisfied
43224,HA,Male,Loyal Customer,55,Personal Travel,Eco,423,3,1,3,3,1,3,1,1,3,2,3,4,3,1,13,23,neutral or dissatisfied
43229,MQ,Female,Loyal Customer,54,Personal Travel,Eco Plus,423,3,3,3,3,1,1,2,2,2,3,2,2,2,1,9,33,neutral or dissatisfied
43235,NK,Male,Loyal Customer,57,Business travel,Business,347,3,2,4,2,1,4,4,3,3,3,3,2,3,3,0,32,neutral or dissatisfied
43236,OO,Male,Loyal Customer,51,Business travel,Business,358,5,5,5,5,2,5,5,3,3,4,3,5,3,5,0,0,satisfied
43244,AA,Male,Loyal Customer,60,Personal Travel,Business,358,1,5,1,2,4,4,5,5,5,1,5,4,5,3,1,15,neutral or dissatisfied
43245,AS,Male,Loyal Customer,24,Personal Travel,Business,402,3,4,3,3,3,3,3,3,4,2,4,4,4,3,0,0,neutral or dissatisfied
43248,B1151,Female,Loyal Customer,52,Personal Travel,Business,347,2,4,2,3,2,4,5,2,2,2,4,4,2,5,2,21,neutral or dissatisfied
43260,DL,Male,disloyal Customer,41,Business travel,Eco,402,2,0,2,5,1,2,1,1,4,1,1,2,1,1,0,13,neutral or dissatisfied
43262,EV,Female,Loyal Customer,33,Business travel,Business,347,1,1,1,1,3,1,2,5,5,5,5,1,5,5,0,0,satisfied
43263,F1154,Female,disloyal Customer,39,Business travel,Business,347,3,3,3,1,5,3,5,5,4,5,5,2,3,5,0,0,neutral or dissatisfied
43268,HA,Male,disloyal Customer,41,Business travel,Business,358,1,0,0,3,3,0,3,3,3,1,2,4,2,3,9,21,neutral or dissatisfied
43271,MQ,Female,disloyal Customer,23,Business travel,Eco,387,2,0,2,2,3,2,3,3,3,3,3,5,3,3,0,0,neutral or dissatisfied
43274,NK,Male,disloyal Customer,38,Business travel,Eco,387,2,0,2,4,5,2,5,5,3,5,2,3,5,5,0,0,neutral or dissatisfied
43277,OO,Female,Loyal Customer,48,Business travel,Eco,387,4,3,3,3,2,1,3,4,4,4,4,1,4,2,0,0,satisfied
43285,AA,Male,disloyal Customer,45,Business travel,Business,347,1,1,1,3,2,1,2,2,2,4,5,4,1,2,0,0,neutral or dissatisfied
43287,AS,Female,Loyal Customer,38,Business travel,Business,387,1,1,1,1,2,3,5,3,3,4,3,3,3,2,0,0,satisfied
43288,B1152,Female,disloyal Customer,39,Business travel,Business,387,2,2,2,5,5,2,3,5,2,1,3,3,5,5,0,0,neutral or dissatisfied
43291,DL,Female,Loyal Customer,42,Business travel,Eco,387,4,1,1,1,5,5,1,4,4,4,4,3,4,3,0,4,satisfied
43293,EV,Female,Loyal Customer,59,Business travel,Eco,402,5,4,4,4,2,2,5,4,4,5,4,5,4,5,66,63,satisfied
43296,F1155,Female,Loyal Customer,52,Business travel,Eco,387,2,2,2,2,2,4,3,2,2,2,2,1,2,1,0,0,neutral or dissatisfied
43297,HA,Female,Loyal Customer,60,Business travel,Eco,402,3,4,4,4,3,3,2,3,3,3,3,1,3,4,0,0,satisfied
43301,MQ,Female,disloyal Customer,36,Business travel,Eco,387,2,1,2,3,3,2,2,3,2,4,3,4,3,3,0,0,neutral or dissatisfied
43304,NK,Female,disloyal Customer,32,Business travel,Eco,358,2,4,2,3,2,2,2,2,3,1,3,2,4,2,7,3,neutral or dissatisfied
43307,OO,Female,Loyal Customer,40,Business travel,Eco,387,4,4,2,4,4,4,4,4,1,2,5,4,5,4,8,0,satisfied
43310,AA,Female,disloyal Customer,33,Business travel,Eco,347,2,0,2,1,4,2,4,4,3,4,1,4,3,4,0,0,neutral or dissatisfied
43311,AS,Male,Loyal Customer,38,Business travel,Eco,387,2,4,4,4,2,2,2,2,1,2,4,3,4,2,0,0,neutral or dissatisfied
43312,B1153,Female,disloyal Customer,24,Business travel,Business,402,4,4,4,3,1,4,1,1,3,1,2,4,3,1,0,3,satisfied
43314,DL,Male,Loyal Customer,40,Business travel,Business,387,1,2,3,3,5,4,3,1,1,2,1,4,1,4,0,3,neutral or dissatisfied
43319,EV,Female,disloyal Customer,20,Business travel,Eco,347,3,4,3,3,2,3,2,2,4,3,3,2,1,2,0,0,neutral or dissatisfied
43324,F1156,Female,Loyal Customer,38,Business travel,Eco,347,2,4,4,4,2,2,2,2,5,2,2,2,2,2,0,0,satisfied
43330,HA,Male,Loyal Customer,45,Business travel,Business,387,1,0,0,3,3,4,4,2,2,0,2,3,2,4,0,21,neutral or dissatisfied
43332,MQ,Female,Loyal Customer,36,Business travel,Eco,347,5,5,5,5,5,5,5,5,5,2,1,3,3,5,0,0,satisfied
43337,NK,Male,Loyal Customer,36,Business travel,Eco,387,3,5,2,5,3,3,3,3,1,1,1,2,1,3,0,1,neutral or dissatisfied
43339,OO,Female,disloyal Customer,21,Business travel,Eco,402,2,0,2,3,1,2,1,1,2,1,3,1,4,1,0,0,neutral or dissatisfied
43340,AA,Female,Loyal Customer,27,Business travel,Eco,402,1,5,2,2,1,1,1,1,4,2,3,4,4,1,0,0,neutral or dissatisfied
43343,AS,Female,Loyal Customer,77,Business travel,Business,387,3,5,5,5,3,4,3,3,3,3,3,2,3,1,0,2,neutral or dissatisfied
43345,B1154,Female,Loyal Customer,65,Business travel,Business,347,3,3,1,3,1,2,2,4,4,4,4,4,4,4,0,5,satisfied
43347,DL,Male,Loyal Customer,55,Business travel,Eco,358,5,5,4,5,5,5,5,5,2,1,4,5,1,5,0,0,satisfied
43348,EV,Female,disloyal Customer,24,Business travel,Eco,387,4,3,3,2,1,3,1,1,5,1,4,3,2,1,0,4,satisfied
43350,F1157,Male,disloyal Customer,20,Business travel,Eco,402,1,4,1,2,1,1,1,1,1,3,2,5,5,1,0,0,neutral or dissatisfied
43352,HA,Male,disloyal Customer,36,Business travel,Business,347,3,4,4,3,5,4,5,5,3,4,4,3,4,5,0,20,neutral or dissatisfied
43354,MQ,Male,Loyal Customer,54,Business travel,Eco,387,4,2,2,2,4,4,4,4,4,5,2,5,1,4,0,0,satisfied
43356,NK,Female,Loyal Customer,18,Business travel,Business,387,2,2,2,2,5,5,5,5,4,4,1,3,5,5,0,0,satisfied
43359,OO,Female,Loyal Customer,40,Personal Travel,Eco,387,3,4,3,4,2,3,2,2,5,4,4,3,4,2,0,0,neutral or dissatisfied
43360,AA,Male,Loyal Customer,24,Personal Travel,Eco,347,2,5,2,4,2,2,2,2,5,4,4,5,4,2,0,1,neutral or dissatisfied
43362,AS,Female,Loyal Customer,47,Personal Travel,Eco,358,1,4,1,3,4,5,4,5,5,1,2,3,5,3,0,0,neutral or dissatisfied
43365,B1155,Female,Loyal Customer,64,Personal Travel,Eco,347,2,5,2,4,4,4,4,5,5,2,4,3,5,4,0,6,neutral or dissatisfied
43366,DL,Male,Loyal Customer,50,Personal Travel,Eco,387,1,5,1,5,3,1,3,3,5,2,4,3,4,3,0,0,neutral or dissatisfied
43368,EV,Male,Loyal Customer,65,Personal Travel,Eco,358,4,4,4,4,4,4,4,4,5,2,5,4,5,4,0,0,satisfied
43370,F1158,Male,Loyal Customer,7,Personal Travel,Eco,347,4,3,4,4,4,4,3,4,1,5,3,2,3,4,0,0,satisfied
43371,HA,Male,Loyal Customer,39,Personal Travel,Eco,387,4,2,4,2,4,4,4,4,3,3,2,1,2,4,0,0,satisfied
43373,MQ,Female,Loyal Customer,16,Personal Travel,Eco,387,2,4,2,3,3,2,3,3,4,5,5,5,5,3,0,0,neutral or dissatisfied
43378,NK,Female,Loyal Customer,43,Personal Travel,Eco,402,4,4,5,4,3,4,4,3,3,5,3,3,3,2,8,4,satisfied
43382,OO,Female,Loyal Customer,57,Personal Travel,Eco,387,1,5,4,3,3,5,4,1,1,4,1,2,1,3,0,0,neutral or dissatisfied
43383,AA,Male,Loyal Customer,56,Personal Travel,Eco,402,1,4,1,3,4,1,4,4,3,2,4,3,5,4,0,0,neutral or dissatisfied
43385,AS,Male,Loyal Customer,49,Personal Travel,Eco,402,4,4,4,2,3,4,3,3,4,2,5,4,5,3,0,0,neutral or dissatisfied
43386,B1156,Female,Loyal Customer,38,Personal Travel,Eco,358,4,5,4,2,1,4,1,1,4,2,4,4,5,1,18,9,neutral or dissatisfied
43387,DL,Male,Loyal Customer,53,Personal Travel,Eco,402,2,4,2,2,4,2,4,4,4,5,4,5,5,4,0,0,neutral or dissatisfied
43389,EV,Female,Loyal Customer,68,Personal Travel,Eco,347,2,3,2,4,4,2,2,3,3,2,3,1,3,1,0,0,neutral or dissatisfied
43391,F1159,Female,Loyal Customer,43,Personal Travel,Eco,347,4,4,3,1,4,4,4,3,3,3,1,4,3,4,1,0,neutral or dissatisfied
43394,HA,Male,Loyal Customer,64,Personal Travel,Eco,347,1,1,3,3,3,3,3,3,1,3,2,3,3,3,0,0,neutral or dissatisfied
43396,MQ,Female,Loyal Customer,54,Personal Travel,Eco,347,3,5,3,4,2,2,3,3,3,3,3,3,3,1,0,7,neutral or dissatisfied
43397,NK,Male,Loyal Customer,49,Personal Travel,Eco,387,4,4,4,5,3,4,3,3,3,5,5,3,5,3,0,0,neutral or dissatisfied
43405,OO,Female,disloyal Customer,44,Business travel,Eco Plus,402,2,2,2,2,5,2,5,5,2,1,1,2,4,5,0,0,neutral or dissatisfied
43406,AA,Male,Loyal Customer,45,Business travel,Eco Plus,347,5,4,4,4,5,5,5,5,5,5,4,5,2,5,0,0,satisfied
43407,AS,Female,Loyal Customer,42,Business travel,Eco Plus,347,2,1,1,1,5,2,5,2,2,2,2,4,2,3,0,3,satisfied
43409,B1157,Female,disloyal Customer,39,Business travel,Business,402,4,4,4,3,4,4,1,4,1,4,4,5,3,4,0,0,satisfied
43412,DL,Male,Loyal Customer,55,Business travel,Eco Plus,402,5,4,4,4,4,5,4,4,2,4,5,3,3,4,0,6,satisfied
43413,EV,Male,Loyal Customer,47,Business travel,Eco Plus,347,5,5,5,5,5,5,5,5,3,1,3,2,5,5,0,2,satisfied
43417,F1160,Female,Loyal Customer,30,Business travel,Eco Plus,402,3,1,1,1,3,3,3,3,4,2,3,1,3,3,0,6,neutral or dissatisfied
43418,HA,Male,Loyal Customer,20,Business travel,Eco Plus,358,4,2,2,2,4,4,4,4,5,2,5,2,2,4,0,0,satisfied
43422,MQ,Male,Loyal Customer,32,Personal Travel,Eco Plus,358,2,5,2,1,5,2,5,5,5,5,5,3,4,5,0,0,neutral or dissatisfied
43423,NK,Female,Loyal Customer,63,Personal Travel,Eco Plus,402,1,5,1,3,5,4,4,4,4,1,4,5,4,3,0,0,neutral or dissatisfied
43425,OO,Male,Loyal Customer,64,Personal Travel,Eco Plus,347,1,4,1,3,5,1,5,5,3,2,4,5,5,5,0,0,neutral or dissatisfied
43542,AA,Female,Loyal Customer,42,Business travel,Eco,393,4,4,4,4,1,4,3,4,4,4,4,4,4,3,11,1,satisfied
43545,AS,Female,Loyal Customer,43,Personal Travel,Eco,393,1,4,1,3,5,5,5,3,3,1,3,5,3,5,98,94,neutral or dissatisfied
43548,B1158,Male,disloyal Customer,34,Business travel,Eco,308,2,0,2,3,4,2,4,4,1,3,1,2,1,4,0,0,neutral or dissatisfied
43549,DL,Female,disloyal Customer,25,Business travel,Eco,308,2,4,2,3,2,2,2,2,2,5,3,3,3,2,0,0,neutral or dissatisfied
43552,EV,Female,Loyal Customer,44,Business travel,Eco,403,4,5,5,5,5,5,5,4,4,4,4,2,4,1,0,0,satisfied
43553,F1161,Female,disloyal Customer,24,Business travel,Eco,403,3,1,3,3,4,3,4,4,2,2,4,4,3,4,23,36,neutral or dissatisfied
43584,HA,Female,disloyal Customer,21,Business travel,Eco,228,2,4,2,3,4,2,4,4,5,4,4,5,4,4,0,0,neutral or dissatisfied
43586,MQ,Female,disloyal Customer,25,Business travel,Business,228,3,5,3,2,2,3,2,2,4,5,4,5,4,2,0,0,neutral or dissatisfied
43587,NK,Female,Loyal Customer,34,Business travel,Eco,228,4,4,4,4,4,4,4,4,4,3,5,3,4,4,0,0,satisfied
43588,OO,Female,disloyal Customer,26,Business travel,Eco,228,3,5,3,1,4,3,2,4,1,1,1,2,2,4,0,8,neutral or dissatisfied
43590,AA,Female,disloyal Customer,36,Business travel,Eco,252,3,0,3,4,2,3,2,2,1,3,1,1,2,2,0,5,neutral or dissatisfied
43591,AS,Male,Loyal Customer,47,Business travel,Eco,190,4,5,5,5,5,4,5,5,1,1,1,3,4,5,0,0,satisfied
43592,B1159,Female,Loyal Customer,42,Business travel,Business,297,0,0,0,3,1,3,1,5,5,5,5,5,5,2,0,0,satisfied
43594,DL,Male,Loyal Customer,44,Business travel,Eco,119,4,3,4,3,4,4,4,4,3,4,3,5,5,4,32,40,satisfied
43596,EV,Female,Loyal Customer,40,Business travel,Business,252,4,4,4,4,1,5,2,3,3,4,3,4,3,4,0,0,satisfied
43599,F1162,Female,disloyal Customer,49,Business travel,Eco,252,3,5,3,1,5,3,5,5,4,4,2,3,4,5,0,0,neutral or dissatisfied
43600,HA,Female,Loyal Customer,47,Business travel,Business,190,1,1,1,1,2,1,1,5,5,5,4,1,5,4,0,0,satisfied
43601,MQ,Male,disloyal Customer,32,Business travel,Eco,190,2,3,3,4,3,3,3,3,4,3,3,2,2,3,0,0,neutral or dissatisfied
43603,NK,Male,disloyal Customer,38,Business travel,Eco,190,4,2,4,3,4,4,4,4,1,3,3,1,3,4,7,0,neutral or dissatisfied
43604,OO,Female,Loyal Customer,57,Business travel,Eco,228,4,4,4,4,1,5,3,4,4,4,4,2,4,5,2,0,satisfied
43613,AA,Female,Loyal Customer,49,Business travel,Business,190,5,5,5,5,4,5,1,5,5,5,5,1,5,1,0,27,satisfied
43615,AS,Male,Loyal Customer,31,Business travel,Eco,190,0,0,0,3,4,5,2,4,1,3,2,2,4,4,0,3,satisfied
43617,B1160,Male,disloyal Customer,26,Business travel,Business,228,1,3,1,3,1,1,1,1,2,2,3,3,3,1,0,4,neutral or dissatisfied
43618,DL,Female,Loyal Customer,44,Business travel,Business,190,3,5,5,5,4,3,4,3,3,4,3,2,3,4,23,6,neutral or dissatisfied
43619,EV,Male,Loyal Customer,65,Business travel,Eco,297,3,5,5,5,4,3,4,4,2,4,3,4,4,4,40,26,neutral or dissatisfied
43620,F1163,Male,Loyal Customer,17,Personal Travel,Eco,252,3,4,3,4,3,3,3,3,2,3,3,4,4,3,0,0,neutral or dissatisfied
43621,HA,Female,Loyal Customer,26,Personal Travel,Eco,297,4,5,4,1,4,4,4,4,3,4,4,5,4,4,0,0,neutral or dissatisfied
43622,MQ,Male,Loyal Customer,37,Personal Travel,Eco,297,4,4,4,4,1,4,1,1,5,2,5,5,5,1,0,6,satisfied
43623,NK,Male,Loyal Customer,31,Personal Travel,Eco,252,2,4,2,3,2,2,2,2,3,3,3,3,4,2,0,0,neutral or dissatisfied
43624,OO,Female,Loyal Customer,10,Personal Travel,Eco,236,3,4,3,4,1,3,1,1,5,4,4,5,4,1,0,0,neutral or dissatisfied
43625,AA,Female,Loyal Customer,59,Personal Travel,Eco,252,1,2,1,3,3,3,3,2,2,1,2,1,2,1,0,0,neutral or dissatisfied
43626,AS,Male,Loyal Customer,41,Personal Travel,Eco,228,3,5,3,1,1,3,1,1,5,2,4,5,4,1,0,3,neutral or dissatisfied
43627,B1161,Male,Loyal Customer,9,Personal Travel,Eco,190,2,4,2,1,3,2,4,3,3,2,4,5,5,3,0,0,neutral or dissatisfied
43632,DL,Male,Loyal Customer,16,Personal Travel,Eco,119,4,2,4,3,2,4,2,2,1,3,3,3,3,2,0,0,neutral or dissatisfied
43670,EV,Female,disloyal Customer,54,Business travel,Eco,295,2,0,2,4,1,2,1,1,5,2,3,2,3,1,0,0,neutral or dissatisfied
43679,F1164,Female,Loyal Customer,15,Personal Travel,Business,196,1,4,1,2,3,1,3,3,5,4,5,3,4,3,3,0,neutral or dissatisfied
43681,HA,Male,disloyal Customer,25,Business travel,Eco,257,2,0,2,3,3,2,3,3,2,1,1,1,5,3,10,2,neutral or dissatisfied
43685,MQ,Male,Loyal Customer,39,Business travel,Eco,257,5,3,4,4,5,5,5,5,3,5,5,2,5,5,83,70,satisfied
43686,NK,Female,disloyal Customer,44,Business travel,Eco,196,2,5,2,5,4,2,4,4,3,4,1,1,5,4,0,0,neutral or dissatisfied
43687,OO,Female,Loyal Customer,30,Business travel,Eco,196,1,2,2,2,1,1,1,1,2,5,3,1,4,1,0,0,neutral or dissatisfied
43688,AA,Female,Loyal Customer,36,Business travel,Business,257,2,2,2,2,2,1,4,4,4,4,4,5,4,4,0,1,satisfied
43689,AS,Female,Loyal Customer,65,Business travel,Eco,257,5,5,4,4,3,3,3,5,5,5,5,4,5,3,8,11,satisfied
43691,B1162,Female,Loyal Customer,39,Business travel,Business,257,2,2,2,2,5,4,2,5,5,5,5,4,5,1,0,2,satisfied
43692,DL,Female,Loyal Customer,33,Business travel,Eco,257,5,2,3,2,5,5,5,5,5,5,2,2,1,5,0,0,satisfied
43693,EV,Female,disloyal Customer,29,Business travel,Eco,196,3,5,3,3,5,3,5,5,1,3,4,4,2,5,0,0,neutral or dissatisfied
43697,F1165,Female,Loyal Customer,27,Business travel,Business,196,2,2,2,2,4,4,3,4,3,4,5,1,5,4,0,0,satisfied
43702,HA,Male,disloyal Customer,39,Business travel,Eco,196,3,1,3,4,5,3,5,5,1,1,4,3,3,5,0,0,neutral or dissatisfied
43704,MQ,Male,Loyal Customer,39,Business travel,Eco,257,4,4,4,4,4,4,4,4,1,5,3,1,3,4,0,0,neutral or dissatisfied
43705,NK,Female,Loyal Customer,65,Business travel,Eco,196,1,5,5,5,2,2,2,1,1,1,1,3,1,3,0,12,neutral or dissatisfied
43706,OO,Male,Loyal Customer,56,Business travel,Eco,196,4,5,5,5,4,4,4,4,3,4,4,2,4,4,52,39,neutral or dissatisfied
43708,AA,Female,Loyal Customer,33,Business travel,Eco,196,4,4,4,4,4,4,4,4,5,1,2,5,5,4,0,0,satisfied
43713,AS,Female,Loyal Customer,27,Personal Travel,Eco,257,1,1,1,2,1,1,1,1,2,3,2,4,3,1,0,0,neutral or dissatisfied
43714,B1163,Male,Loyal Customer,34,Personal Travel,Eco,196,2,4,2,1,1,2,1,1,4,2,5,5,4,1,0,0,neutral or dissatisfied
43717,DL,Male,Loyal Customer,22,Personal Travel,Eco,257,2,5,2,2,4,2,4,4,1,2,3,5,3,4,0,0,neutral or dissatisfied
43720,EV,Female,Loyal Customer,19,Personal Travel,Eco,257,3,1,0,4,2,0,2,2,2,2,3,4,4,2,0,0,neutral or dissatisfied
43723,F1166,Male,Loyal Customer,42,Personal Travel,Eco,257,3,4,0,4,3,0,3,3,2,2,4,1,4,3,0,0,neutral or dissatisfied
43726,HA,Female,Loyal Customer,52,Business travel,Eco Plus,257,5,2,5,2,3,3,4,5,5,5,5,4,5,2,0,0,satisfied
43728,MQ,Male,Loyal Customer,52,Business travel,Eco Plus,257,3,1,5,1,3,3,3,3,2,1,3,4,3,3,83,79,neutral or dissatisfied
43729,NK,Female,Loyal Customer,36,Business travel,Eco Plus,196,4,5,5,5,4,4,4,4,1,1,3,2,2,4,0,0,satisfied
43730,OO,Female,Loyal Customer,46,Personal Travel,Eco Plus,257,2,3,2,3,1,4,3,3,3,2,3,1,3,3,0,0,neutral or dissatisfied
43754,AA,Male,Loyal Customer,45,Business travel,Eco,386,5,1,1,1,5,5,5,5,5,2,5,4,5,5,45,46,satisfied
