YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,SCHEDULED_TIME,ELAPSED_TIME,DISTANCE
2016,1,7,3,OO,5509,N117SY,DFW,SFO,545,543,-2,240,214,1464
2016,1,7,3,EV,4951,N849AS,AZO,DTW,546,543,-3,69,72,113
2016,1,7,3,US,641,N805AW,OMA,PHX,550,543,-7,177,185,1037
2016,1,7,3,EV,5333,N979EV,AVL,ATL,550,543,-7,60,43,164
2016,1,8,4,WN,1156,N562WN,PIT,ATL,540,543,3,130,109,526
2016,1,8,4,WN,2513,N8325D,MHT,BWI,545,543,-2,115,81,377
2016,1,8,4,WN,595,N7714B,PDX,PHX,545,543,-2,160,149,1009
2016,1,8,4,DL,2590,N924DL,GSP,ATL,545,543,-2,60,43,153
2016,1,8,4,AA,1178,N4XJAA,AUS,DFW,548,543,-5,62,58,190
2016,1,9,5,DL,2427,N990AT,ATW,ATL,535,543,8,147,134,765
2016,1,9,5,AA,1249,N560AA,MSP,ORD,543,543,0,92,99,334
2016,1,9,5,EV,5123,N933EV,MGM,ATL,543,543,0,52,41,147
2016,1,9,5,UA,1101,N69804,SEA,IAH,545,543,-2,258,247,1874
2016,1,9,5,EV,4162,N13969,MCI,IAH,550,543,-7,128,131,643
2016,1,10,6,WN,3380,N410WN,MEM,MDW,545,543,-2,105,91,480
2016,1,10,6,AA,2299,N3CCAA,JFK,MIA,545,543,-2,189,191,1089
2016,1,10,6,DL,885,N357NW,PHL,DTW,545,543,-2,109,94,453
2016,1,10,6,DL,1890,N954DL,DFW,ATL,545,543,-2,125,128,731
2016,1,10,6,UA,1577,N57855,LAX,DEN,549,543,-6,140,135,862
2016,1,10,6,US,658,N569UW,ATL,CLT,550,543,-7,66,52,226
2016,1,10,6,OO,5316,N912SW,MRY,LAX,600,543,-17,71,61,266
2016,1,11,7,EV,4162,N13914,MCI,IAH,550,543,-7,128,132,643
2016,1,12,1,UA,1221,N67827,PDX,DEN,540,543,3,155,158,991
2016,1,12,1,AA,1238,N3AKAA,ORD,FLL,545,543,-2,177,184,1182
2016,1,12,1,AA,2301,N541AA,ORD,DFW,545,543,-2,153,153,802
2016,1,12,1,DL,1568,N961DL,SYR,ATL,545,543,-2,170,178,794
2016,1,12,1,US,658,N523UW,ATL,CLT,550,543,-7,66,57,226
2016,1,13,2,F9,161,N947FR,MSN,DEN,544,543,-1,145,161,826
2016,1,13,2,UA,1246,N57857,SFO,DEN,544,543,-1,148,178,967
2016,1,13,2,WN,595,N491WN,PDX,PHX,545,543,-2,160,147,1009
2016,1,13,2,WN,252,N624SW,PWM,BWI,545,543,-2,125,106,452
2016,1,13,2,EV,4279,N48901,DTW,EWR,550,543,-7,110,114,488
2016,1,14,3,AA,1238,N3LTAA,ORD,FLL,545,543,-2,177,163,1182
2016,1,14,3,AA,1178,N491AA,AUS,DFW,548,543,-5,62,51,190
2016,1,14,3,US,658,N162UW,ATL,CLT,550,543,-7,66,61,226
2016,1,14,3,US,1910,N508AY,ORD,CLT,550,543,-7,121,129,599
2016,1,15,4,AA,1249,N556AA,MSP,ORD,543,543,0,92,85,334
2016,1,15,4,UA,1544,N57869,SFO,DEN,544,543,-1,148,149,967
2016,1,15,4,US,403,N660AW,IND,PHX,545,543,-2,243,231,1488
2016,1,15,4,WN,346,N705SW,BDL,ATL,545,543,-2,175,146,859
2016,1,15,4,OO,4472,N679CA,MKE,DTW,545,543,-2,78,67,237
2016,1,15,4,OO,5211,N679SA,DRO,DEN,547,543,-4,74,85,251
2016,1,15,4,EV,4279,N13997,DTW,EWR,550,543,-7,110,110,488
2016,1,16,5,UA,1596,N11206,SMF,DEN,540,543,3,140,129,909
2016,1,16,5,WN,1974,N657SW,LAX,SFO,545,543,-2,85,79,337
2016,1,16,5,EV,5543,N933EV,CAE,ATL,545,543,-2,63,52,192
2016,1,16,5,EV,5362,N979EV,SHV,ATL,545,543,-2,98,96,551
2016,1,16,5,OO,5172,N952SW,MLI,ORD,547,543,-4,62,76,139
2016,1,17,6,UA,715,N547UA,SFO,DEN,544,543,-1,148,153,967
2016,1,17,6,US,403,N679AW,IND,PHX,545,543,-2,243,247,1488
2016,1,17,6,US,410,N660AW,DEN,PHX,545,543,-2,122,103,602
2016,1,17,6,B6,917,N652JB,BOS,JFK,545,543,-2,77,65,187
2016,1,18,7,US,403,N654AW,IND,PHX,545,543,-2,243,239,1488
2016,1,19,1,WN,153,N8654B,PVD,MDW,545,543,-2,175,133,842
2016,1,19,1,MQ,3411,N655MQ,DSM,ORD,550,543,-7,90,106,299
2016,1,19,1,EV,5313,N936EV,EWN,ATL,555,543,-12,100,89,433
2016,1,20,2,DL,2590,N959DL,GSP,ATL,545,543,-2,60,56,153
2016,1,20,2,UA,1532,N69835,GEG,DEN,545,543,-2,141,152,836
2016,1,20,2,EV,5902,N31131,TUL,ORD,550,543,-7,115,103,585
2016,1,20,2,EV,5946,N13956,BHM,ORD,550,543,-7,126,123,584
2016,1,20,2,EV,2519,N902EV,TYR,DFW,555,543,-12,49,47,102
2016,1,21,3,OO,5235,N738SK,SAT,IAH,535,543,8,60,54,191
2016,1,21,3,AA,1249,N4XSAA,MSP,ORD,543,543,0,92,117,334
2016,1,21,3,UA,1454,N13248,LGA,IAH,545,543,-2,252,230,1416
2016,1,21,3,EV,5902,N17185,TUL,ORD,550,543,-7,115,110,585
2016,1,21,3,EV,5290,N920EV,ABY,ATL,553,543,-10,57,43,145
2016,1,21,3,AA,1055,N571AA,MCO,DFW,555,543,-12,180,173,985
2016,1,21,3,OO,3489,N224AG,FAT,SEA,600,543,-17,132,149,748
2016,1,22,4,WN,122,N409WN,STL,HOU,545,543,-2,140,137,687
2016,1,22,4,EV,6105,N18114,CLT,IAH,545,543,-2,184,226,912
2016,1,22,4,OO,5509,N124SY,DFW,SFO,545,543,-2,240,221,1464
2016,1,22,4,HA,218,N491HA,HNL,KOA,548,543,-5,42,47,163
2016,1,22,4,DL,1961,N913DN,RIC,ATL,550,543,-7,114,113,481
2016,1,23,5,B6,917,N571JB,BOS,JFK,545,543,-2,77,74,187
2016,1,23,5,EV,5362,N900EV,SHV,ATL,545,543,-2,98,107,551
2016,1,23,5,OO,5433,N952SW,SBA,LAX,545,543,-2,56,49,89
2016,1,23,5,AA,1178,N470AA,AUS,DFW,548,543,-5,62,67,190
2016,1,23,5,US,1737,N770UW,IAH,PHX,550,543,-7,176,170,1009
2016,1,24,6,WN,3375,N8628A,OAK,DEN,545,543,-2,160,161,957
2016,1,24,6,UA,1510,N69810,SEA,IAH,545,543,-2,258,243,1874
2016,1,24,6,WN,4240,N380SW,STL,LAS,550,543,-7,225,,1371
2016,1,24,6,DL,1952,N994AT,DSM,ATL,550,543,-7,135,131,743
2016,1,24,6,DL,1961,N935DN,RIC,ATL,550,543,-7,110,108,481
2016,1,24,6,EV,3264,N16178,TUL,ORD,550,543,-7,115,136,585
2016,1,24,6,MQ,3534,N825MQ,ABI,DFW,550,543,-7,53,57,158
2016,1,24,6,B6,115,N346JB,SYR,JFK,600,543,-17,83,65,209
2016,1,25,7,US,1737,N758US,IAH,PHX,550,543,-7,176,175,1009
2016,1,25,7,EV,4162,N14570,MCI,IAH,550,543,-7,128,128,643
2016,1,26,1,WN,1974,N317WN,LAX,SFO,545,543,-2,85,74,337
2016,1,26,1,WN,217,N737JW,ROC,MDW,545,543,-2,130,106,523
2016,1,26,1,WN,2513,N8654B,MHT,BWI,545,543,-2,115,91,377
2016,1,26,1,OO,5172,N986SW,MLI,ORD,547,543,-4,62,57,139
2016,1,26,1,US,658,N579UW,ATL,CLT,550,543,-7,66,69,226
2016,1,26,1,EV,4162,N11194,MCI,IAH,550,543,-7,128,113,643
2016,1,26,1,MQ,3411,N648MQ,DSM,ORD,550,543,-7,90,81,299
2016,1,26,1,MQ,3534,N629MQ,ABI,DFW,550,543,-7,53,44,158
2016,1,27,2,AA,2301,N595AA,ORD,DFW,545,543,-2,153,127,802
2016,1,27,2,EV,5543,N861AS,CAE,ATL,545,543,-2,63,69,192
2016,1,27,2,F9,365,N922FR,MKE,DEN,545,543,-2,161,159,896
2016,1,27,2,OO,4986,N973SW,MLI,ORD,547,543,-4,62,81,139
2016,1,27,2,AA,1178,N4XYAA,AUS,DFW,548,543,-5,62,53,190
2016,1,28,3,EV,4287,N18101,IAD,IAH,527,543,16,225,179,1190
2016,1,28,3,AA,2301,N564AA,ORD,DFW,545,543,-2,153,140,802
2016,1,28,3,DL,2590,N943DL,GSP,ATL,545,543,-2,60,42,153
2016,1,28,3,AA,1178,N470AA,AUS,DFW,548,543,-5,62,66,190
2016,1,28,3,AS,631,N442AS,PHX,SEA,600,543,-17,183,167,1107
2016,1,29,4,WN,252,N610WN,PWM,BWI,545,543,-2,125,83,452
2016,1,29,4,EV,5362,N860AS,SHV,ATL,545,543,-2,98,92,551
2016,1,29,4,UA,1532,N69824,GEG,DEN,545,543,-2,141,141,836
2016,1,29,4,EV,4162,N12163,MCI,IAH,550,543,-7,128,131,643
2016,1,29,4,MQ,3597,N667MQ,CVG,DFW,550,543,-7,174,155,812
2016,1,30,5,AA,1249,N202AA,MSP,ORD,543,543,0,92,71,334
2016,1,30,5,US,410,N640AW,DEN,PHX,545,543,-2,122,118,602
2016,1,30,5,WN,2513,N8638A,MHT,BWI,545,543,-2,115,96,377
2016,1,30,5,WN,217,N499WN,ROC,MDW,545,543,-2,130,117,523
2016,1,30,5,B6,917,N638JB,BOS,JFK,545,543,-2,77,101,187
2016,1,30,5,DL,2590,N916DL,GSP,ATL,545,543,-2,60,49,153
2016,1,30,5,UA,1251,N57863,LAX,DEN,549,543,-6,140,131,862
2016,1,30,5,WN,464,N410WN,FNT,BWI,550,543,-7,105,92,452
2016,1,30,5,EV,4508,N13566,STL,EWR,550,543,-7,137,148,872
2016,1,30,5,EV,5946,N14923,BHM,ORD,550,543,-7,126,130,584
2016,1,30,5,EV,2519,N876AS,TYR,DFW,555,543,-12,49,39,102
2016,1,31,6,OO,5249,N728SK,DSM,IAH,530,543,13,162,142,802
2016,1,31,6,WN,2847,N649SW,PWM,BWI,545,543,-2,115,101,452
2016,1,31,6,UA,1683,N67815,GEG,DEN,545,543,-2,141,128,836
2016,1,31,6,EV,4279,N26545,DTW,EWR,550,543,-7,110,107,488
2016,1,31,6,DL,2276,N909DL,MCO,LGA,600,543,-17,153,173,950
2016,2,1,7,OO,6477,N776SK,OMA,IAH,540,543,3,145,195,781
2016,2,1,7,OO,6271,N726SK,PDX,DEN,540,543,3,154,159,991
2016,2,1,7,AA,2299,N3FMAA,JFK,MIA,545,543,-2,189,186,1089
2016,2,1,7,F9,365,N934FR,MKE,DEN,545,543,-2,161,184,896
2016,2,1,7,MQ,3534,N601MQ,ABI,DFW,550,543,-7,53,44,158
2016,2,2,1,UA,1596,N33289,SMF,DEN,540,543,3,140,132,909
2016,2,2,1,UA,1532,N69839,GEG,DEN,545,543,-2,141,150,836
2016,2,2,1,WN,595,N490WN,PDX,PHX,545,543,-2,160,142,1009
2016,2,2,1,UA,1194,N12114,LAX,DEN,549,543,-6,142,132,862
2016,2,2,1,US,446,N680AW,MCI,PHX,550,543,-7,177,165,1044
2016,2,3,2,WN,4542,N793SA,PHX,DEN,540,543,3,115,102,602
2016,2,3,2,AA,1249,N550AA,MSP,ORD,543,543,0,92,95,334
2016,2,3,2,AA,2299,N3FGAA,JFK,MIA,545,543,-2,189,183,1089
2016,2,3,2,WN,217,N237WN,ROC,MDW,545,543,-2,130,130,523
2016,2,3,2,WN,4720,N472WN,BNA,MCO,550,543,-7,110,107,616
2016,2,4,3,B6,917,N827JB,BOS,JFK,545,543,-2,77,68,187
2016,2,4,3,DL,893,N312US,PHL,DTW,545,543,-2,111,105,453
2016,2,4,3,AA,1178,N4WNAA,AUS,DFW,548,543,-5,62,60,190
2016,2,4,3,HA,218,N483HA,HNL,KOA,548,543,-5,42,46,163
2016,2,4,3,AS,162,N566AS,FAI,ANC,600,543,-17,80,60,261
2016,2,5,4,UA,1221,N69835,PDX,DEN,540,543,3,155,136,991
2016,2,5,4,AA,1238,N3LVAA,ORD,FLL,545,543,-2,177,192,1182
2016,2,5,4,WN,2513,N8658A,MHT,BWI,545,543,-2,115,119,377
2016,2,5,4,EV,6105,N11536,CLT,IAH,545,543,-2,184,164,912
2016,2,5,4,NK,107,N611NK,FLL,DFW,545,543,-2,192,186,1119
2016,2,5,4,OO,4472,N693CA,MKE,DTW,545,543,-2,78,65,237
2016,2,5,4,OO,5211,N471CA,DRO,DEN,547,543,-4,74,89,251
2016,2,5,4,AA,1178,N4YDAA,AUS,DFW,548,543,-5,62,59,190
2016,2,5,4,EV,4162,N13975,MCI,IAH,550,543,-7,128,134,643
2016,2,5,4,US,658,N583UW,ATL,CLT,550,543,-7,66,67,226
2016,2,6,5,AA,2299,N3EJAA,JFK,MIA,545,543,-2,189,210,1089
2016,2,6,5,WN,4457,N317WN,BDL,ATL,545,543,-2,175,140,859
2016,2,6,5,EV,5902,N13202,TUL,ORD,550,543,-7,115,105,585
2016,2,7,6,NK,409,N602NK,ORD,FLL,530,543,13,188,178,1182
2016,2,7,6,WN,3991,N641SW,BOS,BWI,540,543,3,110,103,369
2016,2,7,6,US,410,N642AW,DEN,PHX,545,543,-2,122,104,602
2016,2,7,6,WN,985,N397SW,DTW,BWI,545,543,-2,105,86,409
2016,2,7,6,WN,3380,N925WN,MEM,MDW,545,543,-2,105,89,480
2016,2,7,6,WN,3375,N8657B,OAK,DEN,545,543,-2,160,133,957
2016,2,7,6,EV,4162,N14923,MCI,IAH,550,543,-7,128,129,643
2016,2,8,7,DL,1568,N907DL,SYR,ATL,545,543,-2,170,169,794
2016,2,8,7,DL,1952,N981AT,DSM,ATL,545,543,-2,139,113,743
2016,2,8,7,US,403,N649AW,IND,PHX,545,543,-2,243,223,1488
2016,2,8,7,DL,1404,N751AT,LAX,SLC,550,543,-7,118,113,590
2016,2,8,7,US,1737,N826AW,IAH,PHX,550,543,-7,176,158,1009
2016,2,9,1,UA,1596,N12218,SMF,DEN,540,543,3,140,127,909
2016,2,9,1,US,403,N675AW,IND,PHX,545,543,-2,243,239,1488
2016,2,9,1,WN,122,N7722B,STL,HOU,545,543,-2,140,113,687
2016,2,9,1,DL,2590,N943DL,GSP,ATL,545,543,-2,60,52,153
2016,2,9,1,EV,5362,N927EV,SHV,ATL,545,543,-2,98,93,551
2016,2,9,1,EV,6105,N26549,CLT,IAH,545,543,-2,184,167,912
2016,2,9,1,OO,4472,N820SK,MKE,DTW,545,543,-2,78,78,237
2016,2,9,1,EV,4162,N12567,MCI,IAH,550,543,-7,128,112,643
2016,2,9,1,US,1737,N828AW,IAH,PHX,550,543,-7,176,163,1009
2016,2,9,1,MQ,3161,N514MQ,XNA,DFW,550,543,-7,75,64,280
2016,2,9,1,OO,6204,N958SW,BFL,DEN,550,543,-7,150,135,845
2016,2,10,2,DL,893,N365NW,PHL,DTW,545,543,-2,111,110,453
2016,2,10,2,DL,2590,N910DE,GSP,ATL,545,543,-2,60,43,153
2016,2,10,2,WN,595,N793SA,PDX,PHX,545,543,-2,160,144,1009
2016,2,10,2,EV,5543,N860AS,CAE,ATL,545,543,-2,63,50,192
2016,2,10,2,EV,6105,N13970,CLT,IAH,545,543,-2,184,175,912
2016,2,10,2,OO,4472,N824SK,MKE,DTW,545,543,-2,78,79,237
2016,2,10,2,OO,5172,N923SW,MLI,ORD,547,543,-4,62,44,139
2016,2,10,2,AA,1205,N3BXAA,EWR,MIA,550,543,-7,187,188,1085
2016,2,10,2,EV,4279,N12142,DTW,EWR,550,543,-7,110,128,488
2016,2,10,2,MQ,3083,N658MQ,FNT,ORD,551,543,-8,79,91,223
2016,2,11,3,WN,2513,N8625A,MHT,BWI,545,543,-2,115,93,377
2016,2,11,3,WN,346,N730SW,BDL,ATL,545,543,-2,175,136,859
2016,2,11,3,WN,595,N423WN,PDX,PHX,545,543,-2,160,139,1009
2016,2,11,3,WN,464,N424WN,FNT,BWI,550,543,-7,105,85,452
2016,2,11,3,EV,5902,N11127,TUL,ORD,550,543,-7,115,101,585
2016,2,11,3,MQ,3161,N512MQ,XNA,DFW,550,543,-7,75,80,280
2016,2,11,3,EV,5680,N14158,CLT,EWR,555,543,-12,107,121,529
2016,2,12,4,B6,1403,N775JB,JFK,SJU,539,543,4,225,214,1598
2016,2,12,4,F9,117,N922FR,MSP,DEN,545,543,-2,129,121,680
2016,2,12,4,MQ,3691,N613MQ,PIA,ORD,545,543,-2,62,65,130
2016,2,12,4,MQ,3597,N909MQ,CVG,DFW,550,543,-7,174,167,812
2016,2,12,4,MQ,3680,N689MQ,MSN,ORD,550,543,-7,56,54,108
2016,2,12,4,MQ,3083,N605MQ,FNT,ORD,551,543,-8,79,63,223
2016,2,13,5,OO,5214,N716SK,OMA,IAH,540,543,3,144,128,781
2016,2,13,5,AA,347,N3HFAA,MSY,MIA,545,543,-2,108,99,675
2016,2,13,5,DL,2014,N346NB,SYR,ATL,545,543,-2,166,149,794
2016,2,13,5,US,403,N667AW,IND,PHX,545,543,-2,243,228,1488
2016,2,13,5,EV,4418,N13132,CLE,IAH,545,543,-2,205,184,1091
2016,2,13,5,EV,4603,N14568,ORF,EWR,545,543,-2,80,89,284
2016,2,13,5,EV,4555,N17185,LCH,IAH,545,543,-2,54,46,127
2016,2,13,5,EV,5286,N861AS,AEX,ATL,545,543,-2,97,84,500
2016,2,13,5,EV,5501,N873AS,VLD,ATL,545,543,-2,56,55,208
2016,2,13,5,MQ,3691,N669MQ,PIA,ORD,545,543,-2,62,69,130
2016,2,13,5,MQ,3534,N632MQ,ABI,DFW,550,543,-7,53,46,158
2016,2,14,6,DL,1190,N930DN,MSN,DTW,545,543,-2,75,95,311
2016,2,14,6,DL,1366,N994DL,TYS,ATL,545,543,-2,63,45,152
2016,2,14,6,US,403,N675AW,IND,PHX,545,543,-2,243,224,1488
2016,2,14,6,US,438,N813AW,IAH,PHX,550,543,-7,176,159,1009
2016,2,14,6,OO,6465,N796SK,SLC,LAX,550,543,-7,125,122,590
2016,2,14,6,UA,1123,N79279,PBI,EWR,550,543,-7,166,161,1023
2016,2,14,6,AA,1055,N492AA,MCO,DFW,555,543,-12,180,176,985
2016,2,15,7,EV,5286,N843AS,AEX,ATL,545,543,-2,97,84,500
2016,2,15,7,F9,365,N932FR,MKE,DEN,545,543,-2,161,164,896
2016,2,15,7,UA,1532,N11206,GEG,DEN,545,543,-2,137,133,836
2016,2,15,7,MQ,3411,N542MQ,DSM,ORD,546,543,-3,89,69,299
2016,2,15,7,AA,302,N3BDAA,MCO,LAX,550,543,-7,340,343,2218
2016,2,16,1,UA,1603,N66831,RSW,IAH,540,543,3,166,152,861
2016,2,16,1,AA,1178,N426AA,AUS,DFW,543,543,0,62,50,190
2016,2,16,1,AA,347,N3ARAA,MSY,MIA,545,543,-2,108,103,675
2016,2,16,1,B6,1434,N178JB,SJU,MCO,545,543,-2,187,190,1189
2016,2,16,1,DL,1143,N916DE,CVG,ATL,545,543,-2,109,105,373
2016,2,16,1,US,410,N650AW,DEN,PHX,545,543,-2,122,131,602
2016,2,16,1,EV,5543,N878AS,CAE,ATL,545,543,-2,63,58,192
2016,2,16,1,HA,218,N485HA,HNL,KOA,548,543,-5,42,45,163
2016,2,16,1,AA,302,N5DGAA,MCO,LAX,550,543,-7,340,351,2218
2016,2,16,1,OO,6204,N946SW,BFL,DEN,550,543,-7,149,164,845
2016,2,17,2,US,410,N642AW,DEN,PHX,545,543,-2,122,103,602
2016,2,17,2,DL,1890,N557NW,DFW,ATL,545,543,-2,125,106,731
2016,2,18,3,UA,756,N845UA,SFO,DEN,540,543,3,151,145,967
2016,2,18,3,DL,2501,N815DN,RSW,ATL,545,543,-2,105,98,515
2016,2,18,3,WN,346,N754SW,BDL,ATL,545,543,-2,175,155,859
2016,2,18,3,WN,252,N786SW,PWM,BWI,545,543,-2,125,103,452
2016,2,18,3,WN,217,N623SW,ROC,MDW,545,543,-2,130,118,523
2016,2,18,3,EV,4555,N14117,LCH,IAH,545,543,-2,54,55,127
2016,2,18,3,EV,5501,N856AS,VLD,ATL,545,543,-2,56,62,208
2016,2,18,3,MQ,3691,N635MQ,PIA,ORD,545,543,-2,62,62,130
2016,2,18,3,DL,2489,N963DL,PHL,DTW,550,543,-7,105,93,453
2016,2,18,3,MQ,3161,N3AEMQ,XNA,DFW,550,543,-7,75,68,280
2016,2,19,4,B6,1434,N249JB,SJU,MCO,545,543,-2,187,185,1189
2016,2,19,4,US,410,N654AW,DEN,PHX,545,543,-2,122,113,602
2016,2,19,4,WN,1974,N658SW,LAX,SFO,545,543,-2,85,69,337
2016,2,19,4,EV,5543,N873AS,CAE,ATL,545,543,-2,63,65,192
2016,2,19,4,UA,1434,N33292,LGA,IAH,545,543,-2,250,241,1416
2016,2,19,4,MQ,3161,N501MQ,XNA,DFW,550,543,-7,75,62,280
2016,2,19,4,OO,4482,N430SW,FWA,DTW,554,543,-11,61,66,128
2016,2,20,5,DL,1890,N945DL,DFW,ATL,545,543,-2,126,113,731
2016,2,20,5,DL,2127,N654DL,FLL,ATL,545,543,-2,110,111,581
2016,2,20,5,DL,2428,N913DL,GSP,ATL,545,543,-2,59,53,153
2016,2,20,5,WN,595,N451WN,PDX,PHX,545,543,-2,160,138,1009
2016,2,20,5,EV,4418,N12195,CLE,IAH,545,543,-2,205,195,1091
2016,2,20,5,F9,117,N905FR,MSP,DEN,545,543,-2,129,151,680
2016,2,20,5,OO,4638,N809SK,HLN,MSP,545,543,-2,156,140,913
2016,2,20,5,AA,302,N5FDAA,MCO,LAX,550,543,-7,340,335,2218
2016,2,20,5,AA,1205,N3BLAA,EWR,MIA,550,543,-7,187,169,1085
2016,2,20,5,B6,115,N373JB,SYR,JFK,550,543,-7,83,82,209
2016,2,21,6,WN,3210,N952WN,MDW,DCA,535,543,8,110,91,601
2016,2,21,6,B6,1434,N368JB,SJU,MCO,545,543,-2,187,185,1189
2016,2,21,6,DL,1190,N918DL,MSN,DTW,545,543,-2,75,68,311
2016,2,21,6,WN,2847,N284WN,PWM,BWI,545,543,-2,115,88,452
2016,2,22,7,US,410,N672AW,DEN,PHX,545,543,-2,122,148,602
2016,2,22,7,B6,115,N337JB,SYR,JFK,550,543,-7,83,89,209
2016,2,22,7,OO,6465,N742SK,SLC,LAX,550,543,-7,125,116,590
2016,2,23,1,DL,2645,N339NB,AVL,ATL,540,543,3,68,49,164
2016,2,23,1,UA,1726,N12216,SMF,DEN,541,543,2,142,143,909
2016,2,23,1,DL,1143,N936DL,CVG,ATL,545,543,-2,109,98,373
2016,2,23,1,DL,2417,N966DL,TLH,ATL,545,543,-2,65,66,223
2016,2,23,1,DL,2428,N954DL,GSP,ATL,545,543,-2,59,57,153
2016,2,23,1,OO,6235,N121SY,AUS,SFO,545,543,-2,255,240,1504
2016,2,23,1,UA,1434,N37293,LGA,IAH,545,543,-2,250,246,1416
2016,2,23,1,B6,115,N283JB,SYR,JFK,550,543,-7,83,84,209
2016,2,23,1,US,438,N826AW,IAH,PHX,550,543,-7,176,176,1009
2016,2,23,1,OO,6204,N962SW,BFL,DEN,550,543,-7,149,,845
2016,2,23,1,OO,6369,N713SK,TUS,SFO,550,543,-7,140,136,751
2016,2,24,2,AA,2299,N3LNAA,JFK,MIA,545,543,-2,189,201,1089
2016,2,24,2,WN,595,N293WN,PDX,PHX,545,543,-2,160,144,1009
2016,2,24,2,UA,1630,N14219,EWR,ORD,545,543,-2,159,143,719
2016,2,24,2,EV,4411,N13132,MEM,EWR,549,543,-6,161,147,946
2016,2,24,2,US,1910,N571UW,ORD,CLT,550,543,-7,121,120,599
2016,2,24,2,EV,4109,N14977,MCI,IAH,550,543,-7,130,117,643
2016,2,25,3,AA,347,N3LNAA,MSY,MIA,545,543,-2,108,105,675
2016,2,25,3,AA,1028,N3EJAA,DEN,ORD,545,543,-2,149,141,888
2016,2,25,3,AA,1238,N3BJAA,ORD,FLL,545,543,-2,177,177,1182
2016,2,25,3,WN,1974,N352SW,LAX,SFO,545,543,-2,85,78,337
2016,2,25,3,EV,4555,N12145,LCH,IAH,545,543,-2,54,59,127
2016,2,25,3,F9,117,N931FR,MSP,DEN,545,543,-2,129,140,680
2016,2,25,3,OO,4675,N693CA,MKE,DTW,546,543,-3,78,74,237
2016,2,25,3,HA,218,N493HA,HNL,KOA,548,543,-5,42,45,163
2016,2,26,4,AA,328,N3LWAA,DEN,DFW,523,543,20,116,141,641
2016,2,26,4,F9,161,N925FR,MSN,DEN,544,543,-1,145,132,826
2016,2,26,4,B6,917,N607JB,BOS,JFK,545,543,-2,77,120,187
2016,2,26,4,WN,595,N266WN,PDX,PHX,545,543,-2,160,135,1009
2016,2,26,4,WN,153,N8649A,PVD,MDW,545,543,-2,175,174,842
2016,2,26,4,WN,252,N653SW,PWM,BWI,545,543,-2,125,113,452
2016,2,26,4,WN,217,N780SW,ROC,MDW,545,543,-2,130,116,523
2016,2,26,4,WN,1974,N601WN,LAX,SFO,545,543,-2,85,76,337
2016,2,26,4,WN,346,N250WN,BDL,ATL,545,543,-2,175,155,859
2016,2,26,4,OO,6235,N114SY,AUS,SFO,545,543,-2,255,252,1504
2016,2,26,4,EV,4646,N13913,CHS,EWR,550,543,-7,120,108,628
2016,2,26,4,UA,1264,N37273,PBI,EWR,550,543,-7,166,152,1023
2016,2,27,5,DL,2014,N315NB,SYR,ATL,545,543,-2,166,157,794
2016,2,27,5,DL,1890,N925DL,DFW,ATL,545,543,-2,126,112,731
2016,2,27,5,DL,2428,N918DL,GSP,ATL,545,543,-2,59,60,153
2016,2,27,5,DL,2501,N808DN,RSW,ATL,545,543,-2,105,100,515
2016,2,27,5,WN,2513,N8611F,MHT,BWI,545,543,-2,115,94,377
2016,2,27,5,EV,5286,N870AS,AEX,ATL,545,543,-2,97,82,500
2016,2,27,5,OO,4638,N803SK,HLN,MSP,545,543,-2,156,144,913
2016,2,27,5,B6,115,N353JB,SYR,JFK,550,543,-7,83,90,209
2016,2,27,5,WN,464,N7716A,FNT,BWI,550,543,-7,105,91,452
2016,2,27,5,OO,6465,N740SK,SLC,LAX,550,543,-7,125,116,590
2016,2,28,6,UA,1496,N33203,RSW,IAH,540,543,3,166,156,861
2016,2,28,6,OO,4638,N162PQ,HLN,MSP,545,543,-2,153,132,913
2016,2,28,6,F9,365,N949FR,MKE,DEN,545,543,-2,161,158,896
2016,2,28,6,OO,6401,N770SK,EUG,SFO,545,543,-2,96,76,451
2016,2,28,6,OO,5166,N986SW,RDM,DEN,550,543,-7,143,175,898
2016,3,1,7,AA,347,N3KAAA,MSY,MIA,545,543,-2,108,107,675
2016,3,1,7,US,482,N673AW,MCI,PHX,550,543,-7,177,193,1044
2016,3,1,7,MQ,3680,N621MQ,MSN,ORD,550,543,-7,56,68,108
2016,3,2,1,UA,756,N413UA,SFO,DEN,540,543,3,151,137,967
2016,3,2,1,UA,1587,N12225,SMF,DEN,541,543,2,142,135,909
2016,3,2,1,OO,6204,N929EV,BFL,DEN,550,543,-7,149,134,845
2016,3,3,2,DL,2127,N556NW,FLL,ATL,545,543,-2,110,115,581
2016,3,3,2,UA,1630,N16703,EWR,ORD,545,543,-2,159,170,719
2016,3,3,2,EV,4882,N870AS,BTV,DTW,545,543,-2,139,131,537
2016,3,3,2,B6,115,N239JB,SYR,JFK,550,543,-7,80,78,209
2016,3,3,2,US,658,N178US,ATL,CLT,550,543,-7,66,54,226
2016,3,3,2,OO,4600,N162PQ,MCI,SLC,550,543,-7,166,184,920
