Origin,Destination,Marketing_Airline,Operating_Airline,Flight_Duration,Distance
LAX,NRT,RG,RG,690,4728.0
HKG,MEL,QF,QF,550,4035.0
HNL,SYD,QF,QF,645,4438.0
SYD,HNL,QF,QF,600,4438.0
SYD,SIN,QF,QF,480,3422.0
GMP,CDG,KE,KE,745,4834.0
LHR,ORD,AA,AA,545,3434.0
ORD,FRA,AA,AA,530,3774.0
ORD,LHR,AA,AA,465,3434.0
GIG,MIA,RG,RG,515,3652.0
MIA,GIG,RG,RG,440,3652.0
MEX,SCL,LA,LA,495,3591.0
SCL,MEX,LA,LA,525,3591.0
BNE,TPE,BR,BR,510,3681.0
TPE,BNE,BR,BR,525,3681.0
SDQ,MAD,UX,UX,470,3615.0
BKK,AMS,BR,BR,765,4982.0
AMS,BKK,BR,BR,650,4982.0
MAD,MEX,AM,AM,760,4906.0
CDG,MEX,AM,AM,775,4988.0
MEX,CDG,AM,AM,655,4988.0
MEX,MAD,AM,AM,640,4906.0
MAD,MEX,AM,AM,760,4906.0
LGW,CVG,DL,DL,550,3452.0
JFK,VCE,DL,DL,500,3614.0
VCE,JFK,DL,DL,535,3614.0
BKK,IST,TK,TK,650,4067.0
IST,BKK,TK,TK,540,4067.0
MAD,CCS,VE,VE,540,3793.0
SEA,KIX,NW,NW,675,4373.0
CDG,GMP,AF,AF,655,4834.0
LAX,AMS,KL,KL,625,4850.0
GMP,CDG,AF,AF,735,4834.0
YUL,ZRH,SR,SR,430,3253.0
AMS,LAX,KL,KL,690,4850.0
CCS,MAD,VE,VE,520,3793.0
KIX,SEA,NW,NW,560,4373.0
ZRH,YUL,SR,SR,505,3253.0
FRA,YUL,AC,AC,490,3175.0
YUL,FRA,AC,AC,435,3175.0
DXB,SIN,EK,EK,435,3163.0
SIN,DXB,EK,EK,435,3163.0
SIN,SYD,EK,EK,445,3422.0
SYD,SIN,EK,EK,475,3422.0
DEN,LGW,BA,BA,550,4070.0
NRT,YVR,AC,AC,520,4054.0
MEL,SIN,GF,GF,470,3282.0
SIN,SYD,GF,GF,470,3422.0
BAH,SIN,GF,GF,470,3430.0
SIN,BAH,GF,GF,505,3430.0
MXP,EWR,AZ,RD,555,3483.0
CPH,YYZ,AC,AC,535,3399.0
MUC,YYZ,AC,AC,560,3598.0
YYZ,ZRH,AC,AC,475,3517.0
YYZ,CPH,AC,AC,465,3399.0
SYD,GMP,OZ,OZ,635,4543.0
EWR,MXP,AZ,RD,470,3483.0
IAH,GRU,CO,CO,590,4294.0
IAD,CDG,AF,AF,445,3361.0
NOU,NRT,AF,AF,525,3809.0
NRT,NOU,AF,AF,500,3809.0
CCS,CDG,AF,AF,555,4145.0
CDG,CCS,AF,AF,605,4145.0
CDG,IAD,AF,AF,535,3361.0
CPH,DEL,AI,SK,450,3161.0
DEL,CPH,SK,SK,500,3161.0
DEL,CPH,AI,SK,500,3161.0
MEL,SIN,QF,QF,440,3282.0
EWR,ARN,SK,SK,475,3412.0
SYD,SIN,QF,QF,465,3422.0
MEL,SIN,QF,QF,440,3282.0
MXP,YYZ,AC,AC,545,3580.0
CPH,DEL,SK,SK,450,3161.0
FCO,YYZ,AC,AC,590,3840.0
YYZ,FCO,AC,AC,505,3840.0
YYZ,MXP,AC,AC,470,3580.0
MEL,SIN,QF,QF,440,3282.0
SIN,SYD,QF,QF,440,3422.0
KUL,SYD,NG,NG,465,3579.0
SYD,KUL,NG,NG,480,3579.0
JFK,LHR,VS,VS,400,3002.0
LHR,JFK,VS,VS,460,3002.0
JFK,LHR,AA,AA,425,3002.0
DXB,HKG,CX,CX,420,3206.0
LGW,RDU,AA,AA,555,3379.0
RDU,LGW,AA,AA,465,3379.0
HKG,BAH,CX,CX,555,3450.0
MNL,SYD,PR,PR,475,3414.0
SYD,MNL,PR,PR,510,3414.0
DMM,MNL,PR,PR,555,4032.0
MNL,RUH,PR,PR,650,4203.0
MNL,DMM,PR,PR,625,4032.0
RUH,MNL,PR,PR,580,4203.0
JFK,LOS,WT,SA,600,4577.0
JFK,LOS,SA,SA,600,4577.0
LOS,JFK,SA,SA,680,4577.0
LOS,JFK,WT,SA,680,4577.0
DXB,SIN,SQ,SQ,430,3163.0
SIN,DXB,SQ,SQ,440,3163.0
AKL,HNL,NZ,NZ,525,3859.0
HNL,AKL,NZ,NZ,550,3859.0
CHC,SIN,NZ,NZ,645,4559.0
SIN,CHC,NZ,NZ,600,4559.0
BKK,SVO,SU,SU,645,3851.0
CDG,SEZ,HM,HM,575,4263.0
ORD,ZRH,SR,SR,495,3861.0
PEK,ZRH,SR,SR,655,4305.0
BKK,ZRH,SR,SR,730,4897.0
ZRH,BKK,SR,SR,625,4897.0
ZRH,JFK,SR,SR,535,3422.0
ZRH,ATL,SR,SR,615,4084.0
ZRH,ORD,SR,SR,590,3861.0
FDF,ORY,IW,IW,550,3717.0
CMB,SYD,UL,UL,630,4756.0
SYD,CMB,UL,UL,670,4756.0
GYE,MAD,IB,IB,645,4884.0
SDQ,MAD,IB,IB,480,3615.0
MAD,SJU,IB,IB,500,3449.0
MAD,SJU,IB,IB,500,3449.0
MAD,UIO,IB,IB,680,4737.0
ORY,FDF,IW,IW,485,3717.0
HKG,PER,CX,CX,455,3297.0
PER,HKG,CX,CX,465,3297.0
PEK,HEL,AY,AY,525,3411.0
HEL,BKK,AY,AY,590,4285.0
HEL,PEK,AY,AY,465,3411.0
KHV,SVO,SU,SU,495,3328.0
SVO,KHV,SU,SU,455,3328.0
SVO,VVO,SU,SU,505,3469.0
VVO,SVO,SU,SU,545,3469.0
CUN,EZE,MX,MX,535,3753.0
EZE,CUN,MX,MX,540,3753.0
HNL,NRT,JL,JL,530,3314.0
KIX,HNL,JL,JL,410,3570.0
SIN,BNE,QF,QF,465,3332.0
SYD,TPE,CI,CI,550,3971.0
TPE,SYD,CI,CI,540,3971.0
HNL,TPE,CI,CI,670,4399.0
HNL,KIX,JL,JL,565,3570.0
TPE,HNL,CI,CI,500,4399.0
LAX,NRT,JL,JL,700,4728.0
SIN,BNE,QF,QF,460,3332.0
SIN,MEL,QF,QF,445,3282.0
NRT,HNL,JL,JL,385,3314.0
HKG,TLV,LY,LY,725,4184.0
JFK,TLV,LY,LY,610,4936.0
JFK,TLV,LY,LY,610,4936.0
JFK,TLV,LY,LY,610,4936.0
TLV,EWR,LY,LY,720,4945.0
EWR,TLV,LY,LY,615,4945.0
TLV,JFK,LY,LY,705,4936.0
TLV,HKG,LY,LY,655,4184.0
GMP,NAN,KE,KE,585,4410.0
NAN,GMP,KE,KE,630,4410.0
FRA,PHL,US,US,555,3436.0
CLT,LGW,US,US,470,3481.0
MEX,SCL,LA,AM,495,3591.0
SCL,MEX,LA,AM,510,3591.0
GRU,LIS,TR,Q9,573,4318.0
LIS,GRU,TR,Q9,423,4318.0
GRU,IAH,CO,CO,585,4294.0
ATL,SNN,DL,DL,440,3342.0
DUB,ATL,DL,DL,545,3427.0
ISB,LHR,PK,PK,510,3293.0
LHE,LHR,PK,PK,525,3422.0
LHR,LHE,PK,PK,465,3422.0
DEL,VIE,AI,OS,510,3002.0
GMP,SEA,OZ,OZ,585,4518.0
SEA,GMP,OZ,OZ,660,4518.0
NAN,LAX,NZ,NZ,630,4816.0
NAN,LAX,NZ,NZ,630,4816.0
ANC,GMP,OZ,OZ,540,3291.0
AKL,NRT,NZ,NZ,655,4812.0
PEK,FRA,CA,CA,620,4212.0
FCO,PEK,CA,CA,590,4409.0
LHR,PEK,CA,CA,590,4412.0
KIN,LHR,JM,JM,540,4078.0
PEK,LHR,CA,CA,650,4412.0
PEK,MXP,CA,CA,650,4374.0
PEK,FRA,CA,CA,615,4212.0
NGO,LAX,RG,RG,585,4906.0
LAX,NGO,RG,RG,730,4906.0
NAS,LGW,BA,BA,500,3791.0
FCO,MIA,AZ,RD,655,4511.0
MIA,FCO,AZ,RD,580,4511.0
NRT,CMB,UL,UL,600,3737.0
CMB,FCO,UL,UL,630,4130.0
MXP,CMB,UL,UL,595,4320.0
GDX,DME,E3,E3,485,3192.0
CNS,NRT,QF,QF,440,3207.0
NRT,CNS,QF,QF,435,3207.0
KHV,DME,H8,H8,515,3337.0
PKC,DME,E3,E3,560,3672.0
DME,PKC,E3,E3,540,3672.0
DME,KHV,H8,H8,465,3337.0
LHR,NBO,KQ,KQ,520,3722.0
CDG,STL,TW,TW,595,3822.0
NBO,LHR,KQ,KQ,540,3722.0
STL,CDG,TW,TW,515,3822.0
BKK,TLV,LY,LY,665,3762.0
NRT,SYD,QF,QF,565,4274.0
SYD,NRT,QF,QF,595,4274.0
TLV,BKK,LY,LY,640,3762.0
SYD,SIN,QF,QF,460,3422.0
BOG,MAD,AV,AV,600,4347.0
MAD,BOG,AV,AV,655,4347.0
DME,GDX,E3,E3,475,3192.0
GIG,LIS,TP,TP,560,4206.0
LIS,GRU,TP,TP,600,4318.0
JFK,LHR,KU,KU,405,3002.0
DUB,LAX,EI,EI,675,4503.0
LAX,DUB,EI,EI,615,4503.0
DXB,KUL,MH,MH,410,3004.0
KUL,DXB,MH,MH,430,3004.0
ARN,EWR,SK,SK,525,3412.0
NGO,YVR,AC,AC,515,4218.0
GMP,YVR,KE,AC,660,4424.0
YVR,GMP,AC,AC,710,4424.0
YVR,NGO,AC,AC,615,4218.0
YVR,GMP,KE,AC,620,4424.0
BKK,VIE,BR,BR,715,4577.0
VIE,BKK,BR,BR,585,4577.0
MAD,SDQ,UX,UX,540,3615.0
TPE,DXB,BR,BR,570,3546.0
DXB,TPE,BR,BR,520,3546.0
IST,PEK,TK,TK,530,3816.0
PEK,IST,TK,TK,600,3816.0
IST,KIX,TK,TK,630,4733.0
KIX,IST,TK,TK,805,4733.0
CGK,JED,GA,GA,585,4315.0
ORY,SXM,IW,IW,440,3647.0
ORY,CAY,IW,IW,450,3851.0
JED,CGK,GA,GA,570,4315.0
IAD,CDG,AF,AF,445,3361.0
SFO,AMS,KL,KL,620,4760.0
PEK,AMS,KL,KL,630,4230.0
AMS,JNB,KL,KL,645,4905.0
CDG,IAD,AF,AF,535,3361.0
BOM,AMS,KL,KL,570,3713.0
CAY,ORY,IW,IW,555,3851.0
JNB,MAD,IB,IB,600,4411.0
JNB,AMS,KL,KL,655,4905.0
PTP,ORY,IW,IW,535,3666.0
DEL,AMS,KL,KL,525,3441.0
MAD,JNB,IB,IB,585,4411.0
AMS,BOM,KL,KL,505,3713.0
AMS,SFO,KL,KL,670,4760.0
AMS,DEL,KL,KL,465,3441.0
AMS,PEK,KL,KL,565,4230.0
BRU,IAD,SN,SN,520,3385.0
IAD,BRU,SN,SN,455,3385.0
MEL,KUL,MH,MH,470,3434.0
MEL,KUL,MH,MH,470,3434.0
JED,KUL,MH,MH,510,3825.0
KUL,JED,MH,MH,540,3825.0
KUL,MEL,MH,MH,450,3434.0
KUL,MEL,MH,MH,450,3434.0
BEY,KUL,MH,MH,540,4144.0
KUL,BEY,MH,MH,595,4144.0
JNB,LHR,VS,VS,650,4936.0
LHR,JNB,VS,VS,645,4936.0
ISB,LHR,BA,BA,540,3293.0
LHR,CCU,BA,BA,585,4331.0
LHR,PEK,BA,BA,605,4412.0
PEK,LHR,BA,BA,685,4412.0
CCU,LHR,BA,BA,660,4331.0
CMN,JFK,AT,AT,455,3141.0
CNS,NGO,QF,QF,435,3176.0
JFK,FRA,LH,LH,435,3355.0
JFK,FRA,LH,LH,435,3355.0
JFK,CMN,AT,AT,400,3141.0
DEL,LHR,VS,VS,545,3645.0
LHR,DEL,VS,VS,495,3645.0
LHR,DEL,AI,VS,495,3645.0
FDF,CDG,AF,AF,490,3730.0
EZE,MIA,AR,AR,525,3885.0
LGW,LAS,VS,VS,645,4555.0
CTS,AMS,KL,KL,670,4681.0
HNL,NRT,NH,NH,535,3314.0
CUR,AMS,KL,LM,540,4251.0
PVG,SYD,CA,CA,600,4284.0
DEL,LHR,AI,VS,545,3645.0
NRT,LAS,NW,NW,570,4781.0
NRT,YVR,JL,JL,510,4054.0
FRA,BKK,LH,LH,615,4873.0
JNB,BKK,SA,SA,665,4880.0
MNL,SYD,QF,QF,455,3414.0
CDG,PTP,AF,AF,525,3679.0
LAS,NRT,NW,NW,730,4781.0
LAS,LGW,VS,VS,590,4555.0
CDG,FDF,AF,AF,530,3730.0
YVR,NRT,JL,JL,595,4054.0
MIA,EZE,AR,AR,515,3885.0
FRA,BKK,LH,LH,615,4873.0
FRA,JFK,LH,LH,515,3355.0
MIA,MAD,IB,IB,495,3842.0
FRA,JFK,LH,LH,515,3355.0
SYD,SIN,KL,KL,465,3422.0
BKK,FRA,LH,LH,715,4873.0
BKK,JNB,SA,SA,655,4880.0
MAD,MIA,IB,IB,560,3842.0
AMS,BON,KL,LM,590,4231.0
BKK,FRA,LH,LH,715,4873.0
AMS,CTS,KL,KL,630,4681.0
SIN,SYD,KL,KL,460,3422.0
BKK,FRA,GA,GA,730,4873.0
AMS,PBM,PY,KL,555,4088.0
PBM,AMS,PY,KL,540,4088.0
BGI,LGW,BA,BA,500,3664.0
LGW,BGI,BA,BA,530,3664.0
BOM,JNB,SA,SA,515,3777.0
JNB,BOM,SA,SA,505,3777.0
NRT,YVR,AC,AC,520,4054.0
BKK,SYD,BA,BA,540,4085.0
MAA,LHR,BA,BA,695,4464.0
LHR,MAA,BA,BA,595,4464.0
YYC,LHR,AC,AC,525,3795.0
VIE,DEL,OS,OS,415,3002.0
JNB,VIE,OS,OS,635,4540.0
DEL,VIE,OS,OS,510,3002.0
VIE,JNB,OS,OS,630,4540.0
KIX,VIE,OS,OS,765,4875.0
VIE,KIX,OS,OS,670,4875.0
BOM,MAN,SQ,SQ,610,3977.0
GRU,MAD,RG,RG,610,4549.0
MAD,GRU,RG,RG,637,4549.0
DEL,CDG,AI,AF,585,3549.0
BOM,CDG,AI,AF,595,3783.0
CDG,BOG,AF,AF,665,4692.0
CDG,DEL,AI,AF,495,3549.0
CDG,TNR,AF,AF,640,4761.0
TNR,CDG,AF,AF,660,4761.0
BOG,CDG,AF,AF,625,4692.0
BKK,BNE,TG,TG,545,3939.0
MEL,BKK,TG,TG,550,3987.0
ATH,BKK,TG,TG,570,4291.0
BKK,ATH,TG,TG,650,4291.0
DUS,MIA,LT,LT,625,4116.0
MIA,DUS,LT,LT,540,4116.0
NRT,SVO,SU,SU,625,4064.0
SVO,NRT,SU,SU,575,4064.0
MXP,PEK,AZ,RD,590,4374.0
PEK,MXP,AZ,RD,655,4374.0
FCO,GIG,AZ,RD,705,4987.0
GIG,FCO,AZ,RD,645,4987.0
HKG,ADL,CX,CX,510,3747.0
MEL,HKG,CX,CX,545,4035.0
ANC,GMP,KE,KE,515,3291.0
DXB,GMP,KE,KE,520,3656.0
YVR,GMP,KE,KE,720,4424.0
FCO,GMP,KE,KE,660,4862.0
GMP,FCO,KE,KE,750,4862.0
GMP,ANC,KE,KE,460,3291.0
GMP,YVR,KE,KE,570,4424.0
GMP,ZRH,KE,KE,730,4733.0
GMP,DXB,KE,KE,660,3656.0
AMS,GMP,KE,KE,620,4632.0
CHC,SIN,SQ,SQ,630,4559.0
GMP,YVR,SQ,SQ,590,4424.0
SIN,CHC,SQ,SQ,600,4559.0
MNL,HNL,PR,PR,590,4605.0
HNL,MNL,PR,PR,645,4605.0
ATH,SIN,SQ,SQ,645,4893.0
YVR,GMP,SQ,SQ,690,4424.0
HNL,MNL,PR,PR,645,4605.0
HKG,MEL,AN,AN,550,4035.0
MEL,HKG,AN,AN,555,4035.0
LIS,GRU,RG,RG,618,4318.0
AKL,SIN,NZ,NZ,640,4562.0
SIN,AKL,NZ,NZ,605,4562.0
AKL,NGO,NZ,NZ,690,4846.0
NGO,AKL,NZ,NZ,670,4846.0
GRU,LIS,RG,RG,579,4318.0
AMS,CUR,LM,H2,590,4251.0
CUR,AMS,LM,H2,540,4251.0
WDH,FRA,SW,SW,715,4414.0
SEZ,CDG,HM,HM,625,4263.0
BKK,VIE,NG,NG,745,4577.0
KUL,AUH,GF,GF,505,3030.0
ORD,WAW,LO,LO,550,4071.0
WAW,ORD,LO,LO,615,4071.0
MEX,MAD,AM,AM,640,4906.0
BKK,ZRH,SR,SR,730,4897.0
YUL,BRU,SN,SN,400,3013.0
BRU,YUL,SN,SN,470,3013.0
NBO,ZRH,SR,SR,475,3312.0
ZRH,BKK,SR,SR,625,4897.0
ZRH,NBO,SR,SR,445,3312.0
JFK,FRA,LH,LH,435,3355.0
SJU,MAD,IB,IB,465,3449.0
SJU,MAD,IB,IB,465,3449.0
LAX,PPT,IW,IW,511,3601.0
PPT,LAX,IW,IW,490,3601.0
MAD,SDQ,IB,IB,515,3615.0
PVG,SYD,MU,MU,595,4284.0
CCS,FRA,LH,LH,585,4381.0
CMB,CDG,UL,UL,715,4590.0
LAX,ORY,IW,IW,705,4933.0
HKG,FRA,LH,LH,770,4957.0
CDG,CMB,UL,UL,635,4590.0
LHR,CMB,UL,UL,670,4722.0
ORY,LAX,IW,IW,650,4933.0
SYD,PVG,MU,MU,635,4284.0
FRA,JFK,LH,LH,515,3355.0
FRA,CCS,LH,LH,630,4381.0
FRA,BOG,LH,LH,695,4927.0
FRA,HKG,LH,LH,690,4957.0
BGI,LHR,BW,BW,490,3662.0
LHR,BGI,BW,BW,520,3662.0
EWR,GIG,CO,CO,585,4219.0
FRA,ORD,UA,UA,559,3774.0
LAX,PPT,TN,TN,515,3601.0
PPT,LAX,TN,TN,495,3601.0
AMS,MIA,MP,MP,620,4034.0
MIA,AMS,MP,MP,505,4034.0
KUL,MEL,NG,NG,450,3434.0
MEL,KUL,NG,NG,465,3434.0
HKG,CNS,QF,QF,430,3023.0
PVG,SYD,QF,QF,635,4284.0
SYD,PVG,QF,QF,645,4284.0
PER,NRT,QF,QF,580,4336.0
NRT,PER,QF,QF,620,4336.0
MIA,GIG,AA,AA,516,3652.0
DFW,GRU,AA,AA,626,4480.0
GRU,DFW,AA,AA,623,4480.0
GIG,MIA,AA,AA,514,3652.0
CAI,JFK,TW,TW,715,4885.0
JFK,CAI,TW,TW,645,4885.0
SGN,DXB,VN,VN,480,3042.0
PUJ,SCL,LA,LA,465,3152.0
SCL,PUJ,LA,LA,485,3152.0
DXB,SGN,VN,VN,390,3042.0
PKC,SVO,SU,SU,565,3653.0
SVO,PKC,SU,SU,510,3653.0
SVO,BKK,SU,SU,570,3851.0
SYD,CAN,CZ,CZ,540,4098.0
CAN,MEL,CZ,CZ,535,4108.0
CAN,SYD,CZ,CZ,540,4098.0
AMS,PEK,CZ,CZ,580,4230.0
PEK,AMS,CZ,CZ,635,4230.0
SYD,CAN,CZ,CZ,540,4098.0
MEX,SCL,AM,AM,495,3591.0
SCL,MEX,AM,AM,510,3591.0
SNN,ATL,DL,DL,520,3342.0
ATL,GIG,DL,DL,585,4152.0
ATL,DUB,DL,DL,460,3427.0
GIG,ATL,DL,DL,590,4152.0
VIE,DEL,AI,OS,420,3002.0
ZRH,JFK,SR,SR,535,3422.0
ORD,ZRH,SR,SR,495,3861.0
ZRH,ORD,SR,SR,590,3861.0
ZRH,BOS,SR,SR,515,3256.0
PEK,VIE,OS,OS,625,4030.0
VIE,PEK,OS,OS,565,4030.0
BOS,ZRH,SR,SR,430,3256.0
PEK,SVO,CA,CA,525,3137.0
SVO,PEK,CA,CA,455,3137.0
EBB,LGW,BA,BA,525,3513.0
LGW,NAS,BA,BA,600,3791.0
LGW,EBB,BA,BA,495,3513.0
BKK,CAI,PR,MS,590,3940.0
BKK,CAI,MS,MS,600,3940.0
CAI,JFK,MS,MS,750,4885.0
CAI,JFK,MS,MS,750,4885.0
CAI,BKK,MS,MS,495,3940.0
CAI,BKK,PR,MS,570,3940.0
JFK,CAI,MS,MS,630,4885.0
JFK,CAI,MS,MS,630,4885.0
NBO,LHR,KQ,KQ,540,3722.0
MXP,CCS,AZ,RD,650,4371.0
GIG,MAD,IB,IB,575,4431.0
LHR,NBO,KQ,KQ,520,3722.0
MAD,GIG,IB,IB,625,4431.0
SVO,SEA,SU,SU,675,4532.0
SVO,JFK,SU,SU,655,4054.0
SEA,SVO,SU,SU,645,4532.0
JFK,SVO,SU,SU,560,4054.0
CNS,HKG,CX,CX,425,3023.0
BNE,HKG,CX,CX,525,3776.0
HKG,BNE,CX,CX,525,3776.0
HKG,CNS,CX,CX,430,3023.0
BWN,DXB,BI,BI,520,3639.0
DXB,BWN,BI,BI,480,3639.0
BWN,AUH,BI,BI,520,3674.0
JFK,KBP,6U,HY,565,4083.0
KBP,JFK,6U,HY,650,4083.0
FRA,YUL,AC,AC,500,3175.0
GMP,YVR,KE,AC,660,4424.0
YUL,FRA,AC,AC,435,3175.0
YVR,GMP,KE,AC,620,4424.0
HEL,NRT,AY,AY,575,4234.0
NRT,HEL,AY,AY,625,4234.0
BKK,HEL,AY,AY,670,4285.0
HNL,NRT,JL,JL,530,3314.0
DEL,NRT,JL,JL,430,3200.0
NRT,HNL,JL,JL,385,3314.0
NRT,DEL,JL,JL,580,3200.0
AUH,TPE,CI,CI,505,3599.0
AUH,TPE,CI,CI,505,3599.0
TPE,AUH,CI,CI,585,3599.0
TPE,AUH,CI,CI,585,3599.0
LAX,NGO,JL,JL,735,4906.0
JFK,WAW,LO,LO,520,3712.0
ORD,WAW,LO,LO,550,4071.0
WAW,ORD,LO,LO,615,4071.0
WAW,JFK,LO,LO,590,3712.0
BNE,GMP,KE,KE,580,4206.0
GMP,BNE,KE,KE,560,4206.0
NRT,KOA,JL,JO,415,3451.0
HIJ,HNL,JO,JO,420,3686.0
HNL,HIJ,JO,JO,580,3686.0
ATH,YUL,OA,OA,585,4140.0
YUL,ATH,OA,OA,525,4140.0
AMS,JRO,KL,KL,510,3758.0
AMS,JRO,KL,KL,510,3758.0
DAR,AMS,KL,KL,565,3997.0
DAR,AMS,KL,KL,565,3997.0
BOM,GMP,KE,KE,430,3021.0
GMP,BOM,KE,KE,540,3021.0
LHR,YYZ,AC,AC,475,3091.0
SIN,BNE,QF,QF,440,3332.0
KUL,THR,IR,IR,525,3430.0
THR,KUL,IR,IR,465,3430.0
HRE,LGW,UM,UM,690,4509.0
AMS,ORD,KU,KU,545,3582.0
ORD,AMS,KU,KU,480,3582.0
KWI,SIN,KU,KU,505,3613.0
SIN,KWI,KU,KU,500,3613.0
KUL,DXB,MH,MH,445,3004.0
DXB,KUL,MH,MH,430,3004.0
BRU,MAA,SN,SN,580,4276.0
GIG,MAD,RG,RG,590,4431.0
MAD,GIG,RG,RG,630,4431.0
MAA,BRU,SN,SN,645,4276.0
PHL,LGW,US,US,430,3093.0
CPT,EZE,MH,MH,570,3724.0
EZE,CPT,MH,MH,450,3724.0
JNB,KUL,MH,MH,610,4607.0
JNB,KUL,MH,MH,610,4607.0
KUL,JNB,MH,MH,620,4607.0
KUL,JNB,MH,MH,620,4607.0
ARN,PEK,CA,CA,490,3618.0
MBJ,LHR,JM,JM,540,4093.0
GRU,EWR,CO,CO,575,4183.0
HKG,IST,CX,CX,740,4334.0
IST,HKG,CX,CX,590,4334.0
FRA,PVG,CA,CA,630,4795.0
PEK,CPH,CA,CA,555,3893.0
PVG,FRA,CA,CA,690,4795.0
HNL,ORD,TZ,TZ,475,3690.0
ORD,HNL,TZ,TZ,560,3690.0
HNL,JFK,TZ,TZ,540,4330.0
JFK,HNL,TZ,TZ,630,4330.0
FCO,EWR,CO,CO,575,3732.0
CMB,NRT,UL,UL,540,3737.0
CUN,GRU,RG,RG,495,3583.0
GIG,LIS,RG,RG,570,4206.0
GRU,CUN,RG,RG,495,3583.0
LIS,GIG,RG,RG,595,4206.0
ADL,KUL,MH,MH,435,3092.0
LIS,GIG,TP,TP,585,4206.0
GRU,LIS,TP,TP,575,4318.0
GRU,LIS,TP,TP,575,4318.0
LIS,MPM,TP,TP,630,4569.0
MPM,LIS,TP,TP,640,4569.0
JFK,BRU,BG,BG,420,3191.0
BRU,DEL,BG,BG,475,3465.0
BRU,JFK,BG,BG,465,3191.0
PUJ,MAD,UX,UX,470,3555.0
DEL,BRU,BG,BG,565,3465.0
BKK,IST,TK,TK,640,4067.0
JNB,IST,TK,TK,580,4082.0
GMP,IST,TK,TK,705,4296.0
IST,NRT,TK,TK,675,4855.0
IST,GMP,TK,TK,590,4296.0
IST,JNB,TK,TK,580,4082.0
IST,BKK,TK,TK,540,4067.0
NRT,IST,TK,TK,755,4855.0
CDG,LAD,AF,AF,480,3551.0
LAD,CDG,AF,AF,480,3551.0
HNL,KIX,JL,JL,565,3570.0
KIX,HNL,JL,JL,410,3570.0
TLS,FDF,4Q,4Q,510,3622.0
ORY,PTP,IW,IW,440,3666.0
RUH,CGK,GA,GA,530,3975.0
ORY,CMB,IW,IW,545,4599.0
CGK,RUH,GA,GA,540,3975.0
CMB,SYD,IW,IW,530,4756.0
CMB,ORY,IW,IW,700,4599.0
FDF,TLS,4Q,4Q,480,3622.0
SYD,CMB,IW,IW,710,4756.0
PVG,AMS,KL,KL,705,4820.0
PTP,ORY,IW,IW,535,3666.0
AMS,PVG,KL,KL,625,4820.0
BRU,IAD,SN,SN,520,3385.0
YUL,BRU,SN,SN,400,3013.0
BRU,YUL,SN,SN,470,3013.0
IAD,BRU,SN,SN,455,3385.0
BGI,LGW,BA,BA,500,3664.0
DEN,LGW,BA,BA,550,4070.0
IAH,LGW,BA,BA,525,4214.0
LHR,ISB,BA,BA,485,3293.0
LGW,IAH,BA,BA,620,4214.0
LGW,BGI,BA,BA,530,3664.0
SIN,MEL,GF,GF,450,3282.0
SIN,AUH,GF,GF,455,3189.0
NRT,NAN,FJ,FJ,525,3874.0
NRT,VIE,OS,OS,765,4950.0
VIE,NRT,OS,OS,690,4950.0
MEL,SIN,GF,GF,470,3282.0
AUH,SIN,GF,GF,431,3189.0
NAN,NRT,FJ,FJ,570,3874.0
GIG,EWR,CO,CO,600,4219.0
SYD,SIN,MS,MS,500,3422.0
CAI,SIN,MS,MS,590,4471.0
CDG,GMP,KE,AF,610,4834.0
GMP,CDG,KE,AF,790,4834.0
SIN,SYD,MS,MS,465,3422.0
SIN,CAI,MS,MS,675,4471.0
GMP,SVO,KE,KE,575,3576.0
SVO,GMP,KE,KE,490,3576.0
