Origin,Origin Airport Name,Origin City Name,Origin Country Name,Origin Region Name,Destination,Destination Airport Name,Destination City Name,Destination Country Name,Destination Region Name,Marketing_Airline,Operating_Airline,Marketing Airline Name,Operating Airline Name,Code Share,Fleet,Manufacturer,Flight No,Effective Date,Discontinued Date,Departure Time,Arrival Time,Flight_Duration,Departure Terminal,Arrival Terminal,Restricted Code,Frequency,Schedule Type,DepCount,Operating Airline   Capacity,Operating Airline   ASM(Nautical)(Millions),Distance
EZE,MINISTRO PISTARINI AIRPORT,BUENOS AIRES,ARGENTINA,SOUTH AMERICA,AKL,AUCKLAND INTERNATIONAL AIRPORT,AUCKLAND,NEW ZEALAND,PACIFIC,QF,QF,Qantas Airways Ltd.,Qantas Airways Ltd.,NO,744,BOEING,116,20001101,20001104,0:20,5:15,775,,I, , 1----6- ,AIR,1,345,1.92,5572.0
AKL,AUCKLAND INTERNATIONAL AIRPORT,AUCKLAND,NEW ZEALAND,PACIFIC,LAX,LOS ANGELES INTERNATIONAL AIRPORT,LOS ANGELES,UNITED STATES,NORTH AMERICA,QF,QF,Qantas Airways Ltd.,Qantas Airways Ltd.,NO,744,BOEING,101,20001104,20001118,19:15,10:05,710,I,B, , -----6- ,AIR,1,345,1.96,5690.0
PER,PERTH INTERNATIONAL AIRPORT,PERTH,AUSTRALIA,AUSTRALIA,JNB,O.R. TAMBO INTERNATIONAL AIRPORT,JOHANNESBURG,SOUTH AFRICA,SOUTHERN AFRICA,QF,QF,Qantas Airways Ltd.,Qantas Airways Ltd.,NO,744,BOEING,63,20001104,20001110,11:05,15:35,630,I,, , -----6- ,AIR,1,345,1.55,4493.0
AKL,AUCKLAND INTERNATIONAL AIRPORT,AUCKLAND,NEW ZEALAND,PACIFIC,EZE,MINISTRO PISTARINI AIRPORT,BUENOS AIRES,ARGENTINA,SOUTH AMERICA,QF,QF,Qantas Airways Ltd.,Qantas Airways Ltd.,NO,744,BOEING,115,20001106,20001106,4:30,23:45,2115,I,, , 1------ ,AIR,1,345,1.92,5572.0
EZE,MINISTRO PISTARINI AIRPORT,BUENOS AIRES,ARGENTINA,SOUTH AMERICA,AKL,AUCKLAND INTERNATIONAL AIRPORT,AUCKLAND,NEW ZEALAND,PACIFIC,QF,QF,Qantas Airways Ltd.,Qantas Airways Ltd.,NO,744,BOEING,116,20001106,20001106,1:45,6:40,775,,I, , 1------ ,AIR,1,345,1.92,5572.0
LAX,LOS ANGELES INTERNATIONAL AIRPORT,LOS ANGELES,UNITED STATES,NORTH AMERICA,AKL,AUCKLAND INTERNATIONAL AIRPORT,AUCKLAND,NEW ZEALAND,PACIFIC,QF,QF,Qantas Airways Ltd.,Qantas Airways Ltd.,NO,744,BOEING,100,20001104,20001118,20:15,5:55,760,B,I, , -----6- ,AIR,1,345,1.96,5690.0
SIN,CHANGI AIRPORT,SINGAPORE,SINGAPORE,SOUTHEAST ASIA,LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,QF,QF,Qantas Airways Ltd.,Qantas Airways Ltd.,NO,744,BOEING,31,20001102,20001130,7:45,14:00,855,1,4, , ---4--- ,AIR,1,345,2.03,5894.0
SYD,KINGSFORD SMITH AIRPORT,SYDNEY,AUSTRALIA,AUSTRALIA,LAX,LOS ANGELES INTERNATIONAL AIRPORT,LOS ANGELES,UNITED STATES,NORTH AMERICA,QF,QF,Qantas Airways Ltd.,Qantas Airways Ltd.,NO,744,BOEING,7,20001107,20001130,19:00,13:30,810,I,B, ,1234567,AIR,1,345,2.25,6536.0
SYD,KINGSFORD SMITH AIRPORT,SYDNEY,AUSTRALIA,AUSTRALIA,CAN,BAIYUN INTERNATIONAL AIRPORT,GUANGZHOU,CHINA,FAR EAST ASIA,CA,CA,Air China Limited,Air China Limited,NO,777,BOEING,173,20001104,20001130,12:20,18:20,540,I,, , -----6- ,AIR,1,345,1.41,4098.0
SYD,KINGSFORD SMITH AIRPORT,SYDNEY,AUSTRALIA,AUSTRALIA,LAX,LOS ANGELES INTERNATIONAL AIRPORT,LOS ANGELES,UNITED STATES,NORTH AMERICA,QF,QF,Qantas Airways Ltd.,Qantas Airways Ltd.,NO,744,BOEING,7,20001106,20001106,20:35,15:35,840,I,B, , 1------ ,AIR,1,345,2.25,6536.0
SYD,KINGSFORD SMITH AIRPORT,SYDNEY,AUSTRALIA,AUSTRALIA,CAN,BAIYUN INTERNATIONAL AIRPORT,GUANGZHOU,CHINA,FAR EAST ASIA,CA,CA,Air China Limited,Air China Limited,NO,777,BOEING,178,20001101,20001130,12:20,18:15,535,I,, , -2----- ,AIR,1,345,1.41,4098.0
KUL,KUALA LUMPUR INTERNATIONAL AIRPORT,KUALA LUMPUR,MALAYSIA,SOUTHEAST ASIA,SYD,KINGSFORD SMITH AIRPORT,SYDNEY,AUSTRALIA,AUSTRALIA,NG,NG,LAUDA AIR LUFTFAHRT AG,LAUDA AIR LUFTFAHRT AG,NO,777,BOEING,1,20001104,20001111,8:35,19:15,460,,I, , -----6- ,AIR,1,344,1.23,3579.0
KUL,KUALA LUMPUR INTERNATIONAL AIRPORT,KUALA LUMPUR,MALAYSIA,SOUTHEAST ASIA,VIE,VIENNA INTERNATIONAL AIRPORT,VIENNA,AUSTRIA,WESTERN EUROPE,NG,NG,LAUDA AIR LUFTFAHRT AG,LAUDA AIR LUFTFAHRT AG,NO,777,BOEING,2,20001101,20001130,5:35,10:55,740,,, , -2----- ,AIR,1,344,1.76,5103.0
VIE,VIENNA INTERNATIONAL AIRPORT,VIENNA,AUSTRIA,WESTERN EUROPE,KUL,KUALA LUMPUR INTERNATIONAL AIRPORT,KUALA LUMPUR,MALAYSIA,SOUTHEAST ASIA,NG,NG,LAUDA AIR LUFTFAHRT AG,LAUDA AIR LUFTFAHRT AG,NO,777,BOEING,1,20001103,20001110,13:35,7:20,645,,, , ----5-- ,AIR,1,344,1.76,5103.0
MEL,MELBOURNE AIRPORT,MELBOURNE,AUSTRALIA,AUSTRALIA,KUL,KUALA LUMPUR INTERNATIONAL AIRPORT,KUALA LUMPUR,MALAYSIA,SOUTHEAST ASIA,NG,NG,LAUDA AIR LUFTFAHRT AG,LAUDA AIR LUFTFAHRT AG,NO,777,BOEING,2,20001101,20001130,23:35,4:20,465,M,, , 1------ ,AIR,1,344,1.18,3434.0
DME,DOMODEDOVO AIRPORT,MOSCOW,RUSSIA,EASTERN EUROPE,DYR,UGOLNY AIRPORT,ANADYR,RUSSIA,EASTERN EUROPE,E3,E3,NewGen Airways Company Limited,NewGen Airways Company Limited,NO,IL6,Ilyushin,2211,20001101,20001130,19:30,13:00,510,,, , 1-3---- ,AIR,2,336,1.13,3377.0
DYR,UGOLNY AIRPORT,ANADYR,RUSSIA,EASTERN EUROPE,DME,DOMODEDOVO AIRPORT,MOSCOW,RUSSIA,EASTERN EUROPE,E3,E3,NewGen Airways Company Limited,NewGen Airways Company Limited,NO,IL6,Ilyushin,2212,20001101,20001130,12:30,11:50,500,,, , --3-5-- ,AIR,2,336,1.13,3377.0
HKG,HONG KONG INTERNATIONAL AIRPORT,HONG KONG,HONG KONG - CHINA,FAR EAST ASIA,BAH,BAHRAIN INTERNATIONAL AIRPORT,BAHRAIN,BAHRAIN,GULF,CX,CX,"Cathay Pacific Airways, Ltd.","Cathay Pacific Airways, Ltd.",NO,777,BOEING,733,20001101,20001130,16:10,19:35,505,,, , --3---- ,AIR,1,336,1.16,3450.0
HKG,HONG KONG INTERNATIONAL AIRPORT,HONG KONG,HONG KONG - CHINA,FAR EAST ASIA,DXB,DUBAI INTERNATIONAL AIRPORT,DUBAI,UNITED ARAB EMIRATES,GULF,CX,CX,"Cathay Pacific Airways, Ltd.","Cathay Pacific Airways, Ltd.",NO,777,BOEING,731,20001104,20001130,16:10,20:05,475,,1, , -----6- ,AIR,1,336,1.08,3206.0
ORD,O'HARE INTERNATIONAL AIRPORT,CHICAGO,UNITED STATES,NORTH AMERICA,FRA,FRANKFURT INTERNATIONAL AIRPORT,FRANKFURT,GERMANY,WESTERN EUROPE,AA,AA,American Airlines,American Airlines,NO,762,BOEING,84,20001102,20001109,16:40,8:30,530,3,1, , 1--4--- ,AIR,2,336,1.27,3774.0
YMX,MIRABEL INTERNATIONAL AIRPORT,MONTREAL,CANADA,NORTH AMERICA,LGW,GATWICK AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,TS,TS,Air Transat,Air Transat,NO,330,AIRBUS,246,20001107,20001121,21:30,9:55,445,,S, , -2----- ,AIR,1,335,0.95,2843.0
CDG,CHARLES DE GAULLE AIRPORT,PARIS,FRANCE,WESTERN EUROPE,YMX,MIRABEL INTERNATIONAL AIRPORT,MONTREAL,CANADA,NORTH AMERICA,TS,TS,Air Transat,Air Transat,NO,330,AIRBUS,583,20001106,20001106,10:40,12:30,470,T9,, , 1------ ,AIR,1,335,1.01,3004.0
YMX,MIRABEL INTERNATIONAL AIRPORT,MONTREAL,CANADA,NORTH AMERICA,CDG,CHARLES DE GAULLE AIRPORT,PARIS,FRANCE,WESTERN EUROPE,TS,TS,Air Transat,Air Transat,NO,330,AIRBUS,582,20001105,20001105,19:50,8:40,410,,T9, , ------7 ,AIR,1,335,1.01,3004.0
MAN,MANCHESTER AIRPORT,MANCHESTER,UNITED KINGDOM,WESTERN EUROPE,YYZ,LESTER B. PEARSON INTL AIRPORT,TORONTO,CANADA,NORTH AMERICA,TS,TS,Air Transat,Air Transat,NO,330,AIRBUS,203,20001102,20001130,10:00,12:45,465,1,3, , ---4--- ,AIR,1,335,1.0,2983.0
LGW,GATWICK AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,YYZ,LESTER B. PEARSON INTL AIRPORT,TORONTO,CANADA,NORTH AMERICA,TS,TS,Air Transat,Air Transat,NO,330,AIRBUS,943,20001103,20001130,6:40,10:15,515,S,3, , ----5-- ,AIR,1,335,1.04,3102.0
YYZ,LESTER B. PEARSON INTL AIRPORT,TORONTO,CANADA,NORTH AMERICA,LGW,GATWICK AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,TS,TS,Air Transat,Air Transat,NO,330,AIRBUS,942,20001102,20001130,17:30,5:30,420,3,S, , ---4--- ,AIR,1,335,1.04,3102.0
CDG,CHARLES DE GAULLE AIRPORT,PARIS,FRANCE,WESTERN EUROPE,LBV,LEON M'BA INTERNATIONAL AIRPORT,LIBREVILLE,GABON,CENTRAL AFRICA,AF,AF,Air France,Air France,NO,313,AIRBUS,826,20001101,20001130,23:25,6:25,420,2A,, , 1-3---- ,AIR,2,332,0.98,2958.0
CDG,CHARLES DE GAULLE AIRPORT,PARIS,FRANCE,WESTERN EUROPE,LBV,LEON M'BA INTERNATIONAL AIRPORT,LIBREVILLE,GABON,CENTRAL AFRICA,AF,AF,Air France,Air France,NO,313,AIRBUS,820,20001101,20001130,10:15,17:15,420,2A,, , -----67 ,AIR,2,332,0.98,2958.0
JED,KING ABDULAZIZ INTERNATIONAL AIRPORT,JEDDAH,SAUDI ARABIA,GULF,LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,SV,SV,Saudi Arabian Airlines,Saudi Arabian Airlines,NO,777,BOEING,105,20001101,20001130,11:55,15:40,405,SV,3, , 1------ ,AIR,1,328,0.84,2574.0
JED,KING ABDULAZIZ INTERNATIONAL AIRPORT,JEDDAH,SAUDI ARABIA,GULF,LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,SV,SV,Saudi Arabian Airlines,Saudi Arabian Airlines,NO,777,BOEING,119,20001102,20001130,2:10,5:55,405,SV,3, , ---4--- ,AIR,1,328,0.84,2574.0
RUH,KING KALID INTERNATIONAL AIRPORT,RIYADH,SAUDI ARABIA,GULF,LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,SV,SV,Saudi Arabian Airlines,Saudi Arabian Airlines,NO,777,BOEING,103,20001102,20001130,1:45,5:45,420,2,3, , ---4--- ,AIR,1,328,0.88,2678.0
LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,KU,KU,Kuwait Airways,Kuwait Airways,NO,777,BOEING,101,20001102,20001130,14:30,17:05,455,3,4E, , ---4--- ,AIR,1,328,0.98,3002.0
FRA,FRANKFURT INTERNATIONAL AIRPORT,FRANKFURT,GERMANY,WESTERN EUROPE,JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,KU,KU,Kuwait Airways,Kuwait Airways,NO,777,BOEING,175,20001101,20001130,14:15,16:45,510,1,4E, , ------7 ,AIR,1,328,1.1,3355.0
RUH,KING KALID INTERNATIONAL AIRPORT,RIYADH,SAUDI ARABIA,GULF,LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,SV,SV,Saudi Arabian Airlines,Saudi Arabian Airlines,NO,777,BOEING,107,20001103,20001130,2:25,6:25,420,2,3, , ----5-- ,AIR,1,328,0.88,2678.0
RUH,KING KALID INTERNATIONAL AIRPORT,RIYADH,SAUDI ARABIA,GULF,LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,SV,SV,Saudi Arabian Airlines,Saudi Arabian Airlines,NO,777,BOEING,111,20001105,20001130,1:55,5:55,420,2,3, , ------7 ,AIR,1,328,0.88,2678.0
RUH,KING KALID INTERNATIONAL AIRPORT,RIYADH,SAUDI ARABIA,GULF,LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,SV,SV,Saudi Arabian Airlines,Saudi Arabian Airlines,NO,777,BOEING,109,20001101,20001130,13:40,17:40,420,2,3, , 1------ ,AIR,1,328,0.88,2678.0
KRR,PASHKOVSKY AIRPORT,KRASNODAR,RUSSIA,EASTERN EUROPE,VVO,KNEVICHI AIRPORT,VLADIVOSTOK,RUSSIA,EASTERN EUROPE,XF,XF,Mongolian Airways Cargo LLC,Mongolian Airways Cargo LLC,NO,TU5,Tupolev,3958,20001101,20001130,16:00,10:20,680,,, , -2--5-- ,AIR,2,328,1.24,3776.0
VVO,KNEVICHI AIRPORT,VLADIVOSTOK,RUSSIA,EASTERN EUROPE,KRR,PASHKOVSKY AIRPORT,KRASNODAR,RUSSIA,EASTERN EUROPE,XF,XF,Mongolian Airways Cargo LLC,Mongolian Airways Cargo LLC,NO,TU5,Tupolev,3957,20001101,20001130,10:00,14:30,690,,, , -2--5-- ,AIR,2,328,1.24,3776.0
SVO,SHEREMETYEVO AIRPORT,MOSCOW,RUSSIA,EASTERN EUROPE,BKK,SUVARNABHUMI INTERNATIONAL,BANGKOK,THAILAND,SOUTHEAST ASIA,SU,SU,PJSC Aeroflot,PJSC Aeroflot,NO,777,BOEING,551,20001101,20001130,23:25,12:55,570,2,1, , 1------ ,AIR,1,328,1.26,3851.0
SVO,SHEREMETYEVO AIRPORT,MOSCOW,RUSSIA,EASTERN EUROPE,NER,CHULMAN AIRPORT,NERYUNGRI,RUSSIA,EASTERN EUROPE,K7,K7,Air KBZ Ltd.,Air KBZ Ltd.,NO,TU5,Tupolev,4028,20001101,20001130,16:40,5:30,410,1,, , --3-5-- ,AIR,2,328,0.89,2708.0
JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,FRA,FRANKFURT INTERNATIONAL AIRPORT,FRANKFURT,GERMANY,WESTERN EUROPE,KU,KU,Kuwait Airways,Kuwait Airways,NO,777,BOEING,176,20001101,20001130,21:15,10:45,450,4E,1, , ------7 ,AIR,1,328,1.1,3355.0
FDF,MARTINIQUE A. CESAIRE AIRPORT,FORT DE FRANCE,MARTINIQUE,CARIBBEAN,ORY,ORLY FIELD,PARIS,FRANCE,WESTERN EUROPE,IJ,IJ,Spring Airlines Japan Co. Ltd.,Spring Airlines Japan Co. Ltd.,NO,D10,MCDONNELL-DOUGLAS,830,20001103,20001103,17:40,6:45,485,,S, , ----5-- ,AIR,1,325,1.21,3717.0
MRS,MARSEILLE AIRPORT,MARSEILLE,FRANCE,WESTERN EUROPE,RUN,ROLAND GARROS AIRPORT,ST DENIS DE LA REUNION,REUNION ISLAND,EAST AFRICA,IJ,IJ,Spring Airlines Japan Co. Ltd.,Spring Airlines Japan Co. Ltd.,NO,D10,MCDONNELL-DOUGLAS,855,20001101,20001130,23:05,12:15,610,2,, , ------7 ,AIR,1,325,1.55,4781.0
PTP,LE RAIZET AIRPORT,POINTE-A-PITRE,GUADELOUPE,CARIBBEAN,ORY,ORLY FIELD,PARIS,FRANCE,WESTERN EUROPE,IJ,IJ,Spring Airlines Japan Co. Ltd.,Spring Airlines Japan Co. Ltd.,NO,D10,MCDONNELL-DOUGLAS,806,20001104,20001130,20:10,9:10,480,,S, , -----6- ,AIR,1,325,1.19,3666.0
RUN,ROLAND GARROS AIRPORT,ST DENIS DE LA REUNION,REUNION ISLAND,EAST AFRICA,MRS,MARSEILLE AIRPORT,MARSEILLE,FRANCE,WESTERN EUROPE,IJ,IJ,Spring Airlines Japan Co. Ltd.,Spring Airlines Japan Co. Ltd.,NO,D10,MCDONNELL-DOUGLAS,856,20001101,20001130,23:00,6:40,640,,2, , 1------ ,AIR,1,325,1.55,4781.0
LYS,ST-EXUPERY AIRPORT,LYON,FRANCE,WESTERN EUROPE,RUN,ROLAND GARROS AIRPORT,ST DENIS DE LA REUNION,REUNION ISLAND,EAST AFRICA,IJ,IJ,Spring Airlines Japan Co. Ltd.,Spring Airlines Japan Co. Ltd.,NO,D10,MCDONNELL-DOUGLAS,853,20001101,20001130,22:50,12:25,635,2,, , --3---- ,AIR,1,325,1.59,4882.0
ORY,ORLY FIELD,PARIS,FRANCE,WESTERN EUROPE,RUN,ROLAND GARROS AIRPORT,ST DENIS DE LA REUNION,REUNION ISLAND,EAST AFRICA,IJ,IJ,Spring Airlines Japan Co. Ltd.,Spring Airlines Japan Co. Ltd.,NO,D10,MCDONNELL-DOUGLAS,851,20001104,20001130,21:45,11:50,665,S,, , -----6- ,AIR,1,325,1.65,5090.0
ORY,ORLY FIELD,PARIS,FRANCE,WESTERN EUROPE,PTP,LE RAIZET AIRPORT,POINTE-A-PITRE,GUADELOUPE,CARIBBEAN,IJ,IJ,Spring Airlines Japan Co. Ltd.,Spring Airlines Japan Co. Ltd.,NO,D10,MCDONNELL-DOUGLAS,805,20001104,20001130,14:35,18:10,515,S,, , -----6- ,AIR,1,325,1.19,3666.0
ORY,ORLY FIELD,PARIS,FRANCE,WESTERN EUROPE,RUN,ROLAND GARROS AIRPORT,ST DENIS DE LA REUNION,REUNION ISLAND,EAST AFRICA,IJ,IW,Spring Airlines Japan Co. Ltd.,PT. Wings Abadi Airlines,NO,D10,MCDONNELL-DOUGLAS,859,20001104,20001130,15:40,5:45,665,S,, , -----6- ,AIR,1,325,1.65,5090.0
ORY,ORLY FIELD,PARIS,FRANCE,WESTERN EUROPE,UVF,HEWNORRA INTL AIRPORT,ST LUCIA,SAINT LUCIA,CARIBBEAN,IJ,IJ,Spring Airlines Japan Co. Ltd.,Spring Airlines Japan Co. Ltd.,NO,D10,MCDONNELL-DOUGLAS,830,20001103,20001103,11:00,14:35,515,S,, , ----5-- ,AIR,1,325,1.22,3754.0
RUN,ROLAND GARROS AIRPORT,ST DENIS DE LA REUNION,REUNION ISLAND,EAST AFRICA,ORY,ORLY FIELD,PARIS,FRANCE,WESTERN EUROPE,IJ,IJ,Spring Airlines Japan Co. Ltd.,Spring Airlines Japan Co. Ltd.,NO,D10,MCDONNELL-DOUGLAS,852,20001105,20001130,21:45,6:20,695,,S, , ------7 ,AIR,1,325,1.65,5090.0
RUN,ROLAND GARROS AIRPORT,ST DENIS DE LA REUNION,REUNION ISLAND,EAST AFRICA,LYS,ST-EXUPERY AIRPORT,LYON,FRANCE,WESTERN EUROPE,IJ,IJ,Spring Airlines Japan Co. Ltd.,Spring Airlines Japan Co. Ltd.,NO,D10,MCDONNELL-DOUGLAS,854,20001102,20001130,23:00,7:00,660,,2, , ---4--- ,AIR,1,325,1.59,4882.0
RUN,ROLAND GARROS AIRPORT,ST DENIS DE LA REUNION,REUNION ISLAND,EAST AFRICA,ORY,ORLY FIELD,PARIS,FRANCE,WESTERN EUROPE,IJ,IW,Spring Airlines Japan Co. Ltd.,PT. Wings Abadi Airlines,NO,D10,MCDONNELL-DOUGLAS,860,20001105,20001130,8:10,16:40,690,,S, , ------7 ,AIR,1,325,1.65,5090.0
CAI,CAIRO INTERNATIONAL AIRPORT,CAIRO,EGYPT,NORTH AFRICA,JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,MS,MS,EgyptAir,EgyptAir,NO,777,BOEING,987,20001101,20001130,1:30,7:00,750,1,4W, , -2----- ,AIR,1,319,1.56,4885.0
JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,CAI,CAIRO INTERNATIONAL AIRPORT,CAIRO,EGYPT,NORTH AFRICA,MS,MS,EgyptAir,EgyptAir,NO,777,BOEING,988,20001101,20001130,23:00,16:30,630,4W,1, , -2----- ,AIR,1,319,1.56,4885.0
BKK,SUVARNABHUMI INTERNATIONAL,BANGKOK,THAILAND,SOUTHEAST ASIA,HEL,HELSINKI-VANTAA AIRPORT,HELSINKI,FINLAND,WESTERN EUROPE,AY,AY,Finnair Oyj,Finnair Oyj,NO,M11,MCDONNELL-DOUGLAS,98,20001102,20001130,0:15,6:25,670,2,2, , ---4--- ,AIR,1,309,1.32,4285.0
BKK,SUVARNABHUMI INTERNATIONAL,BANGKOK,THAILAND,SOUTHEAST ASIA,HEL,HELSINKI-VANTAA AIRPORT,HELSINKI,FINLAND,WESTERN EUROPE,AY,AY,Finnair Oyj,Finnair Oyj,NO,M11,MCDONNELL-DOUGLAS,98,20001101,20001130,1:10,7:00,650,2,2, , 1------ ,AIR,1,309,1.32,4285.0
HEL,HELSINKI-VANTAA AIRPORT,HELSINKI,FINLAND,WESTERN EUROPE,BKK,SUVARNABHUMI INTERNATIONAL,BANGKOK,THAILAND,SOUTHEAST ASIA,AY,AY,Finnair Oyj,Finnair Oyj,NO,M11,MCDONNELL-DOUGLAS,97,20001101,20001130,23:35,14:40,605,2,2, , -2----- ,AIR,1,309,1.32,4285.0
BKK,SUVARNABHUMI INTERNATIONAL,BANGKOK,THAILAND,SOUTHEAST ASIA,DXB,DUBAI INTERNATIONAL AIRPORT,DUBAI,UNITED ARAB EMIRATES,GULF,TG,TG,Thai Airways International Public Company Ltd,Thai Airways International Public Company Ltd,NO,333,AIRBUS,517,20001101,20001130,18:10,22:10,420,1,1, , -2----- ,AIR,1,305,0.81,2655.0
BKK,SUVARNABHUMI INTERNATIONAL,BANGKOK,THAILAND,SOUTHEAST ASIA,PER,PERTH INTERNATIONAL AIRPORT,PERTH,AUSTRALIA,AUSTRALIA,TG,TG,Thai Airways International Public Company Ltd,Thai Airways International Public Company Ltd,NO,333,AIRBUS,999,20001103,20001130,23:20,7:05,405,1,I, , ----5-- ,AIR,1,305,0.89,2910.0
LIS,LISBOA AIRPORT,LISBON,PORTUGAL,WESTERN EUROPE,LAD,4 DE FEVEREIRO AIRPORT,LUANDA,ANGOLA,CENTRAL AFRICA,DT,DT,TAAG - Linhas Aereas de Angola,TAAG - Linhas Aereas de Angola,NO,74D,BOEING,659,20001104,20001130,11:20,19:50,450,,, , -----6- ,AIR,1,304,0.96,3152.0
LIS,LISBOA AIRPORT,LISBON,PORTUGAL,WESTERN EUROPE,LAD,4 DE FEVEREIRO AIRPORT,LUANDA,ANGOLA,CENTRAL AFRICA,DT,DT,TAAG - Linhas Aereas de Angola,TAAG - Linhas Aereas de Angola,NO,74D,BOEING,653,20001101,20001130,11:25,18:55,450,,, , --3---- ,AIR,1,304,0.96,3152.0
LIS,LISBOA AIRPORT,LISBON,PORTUGAL,WESTERN EUROPE,LAD,4 DE FEVEREIRO AIRPORT,LUANDA,ANGOLA,CENTRAL AFRICA,DT,DT,TAAG - Linhas Aereas de Angola,TAAG - Linhas Aereas de Angola,NO,74D,BOEING,651,20001102,20001130,21:45,6:15,450,,, , ---4--- ,AIR,1,304,0.96,3152.0
LAD,4 DE FEVEREIRO AIRPORT,LUANDA,ANGOLA,CENTRAL AFRICA,GIG,GALEAO- A.C. JOBIM INTL AIRPORT,RIO DE JANEIRO,BRAZIL,SOUTH AMERICA,DT,DT,TAAG - Linhas Aereas de Angola,TAAG - Linhas Aereas de Angola,NO,74D,BOEING,741,20001101,20001130,9:30,14:30,480,,1, , ------7 ,AIR,1,304,1.02,3365.0
CDG,CHARLES DE GAULLE AIRPORT,PARIS,FRANCE,WESTERN EUROPE,LAD,4 DE FEVEREIRO AIRPORT,LUANDA,ANGOLA,CENTRAL AFRICA,DT,DT,TAAG - Linhas Aereas de Angola,TAAG - Linhas Aereas de Angola,NO,74D,BOEING,621,20001101,20001130,23:15,7:15,480,2A,, , -2----- ,AIR,1,304,1.08,3551.0
LAD,4 DE FEVEREIRO AIRPORT,LUANDA,ANGOLA,CENTRAL AFRICA,CDG,CHARLES DE GAULLE AIRPORT,PARIS,FRANCE,WESTERN EUROPE,DT,DT,TAAG - Linhas Aereas de Angola,TAAG - Linhas Aereas de Angola,NO,74D,BOEING,620,20001101,20001130,21:15,5:15,480,,2A, , --3---- ,AIR,1,304,1.08,3551.0
HNL,HONOLULU INTERNATIONAL AIRPORT,HONOLULU,UNITED STATES,NORTH AMERICA,KIX,KANSAI INTERNATIONAL AIRPORT,OSAKA,JAPAN,FAR EAST ASIA,JL,JL,"Japan Airlines Co., Ltd.","Japan Airlines Co., Ltd.",NO,744,BOEING,87,20001103,20001124,11:00,15:25,565,M,, , ----5-- ,AIR,1,304,1.09,3570.0
KIX,KANSAI INTERNATIONAL AIRPORT,OSAKA,JAPAN,FAR EAST ASIA,HNL,HONOLULU INTERNATIONAL AIRPORT,HONOLULU,UNITED STATES,NORTH AMERICA,JL,JL,"Japan Airlines Co., Ltd.","Japan Airlines Co., Ltd.",NO,744,BOEING,88,20001103,20001124,21:00,8:50,410,,M, , ----5-- ,AIR,1,304,1.09,3570.0
SVO,SHEREMETYEVO AIRPORT,MOSCOW,RUSSIA,EASTERN EUROPE,NRT,NARITA INTERNATIONAL,TOKYO,JAPAN,FAR EAST ASIA,JL,JL,"Japan Airlines Co., Ltd.","Japan Airlines Co., Ltd.",NO,744,BOEING,444,20001101,20001130,15:45,7:05,560,2,2, , --3---- ,AIR,1,304,1.24,4064.0
SFO,SAN FRANCISCO INTERNATIONAL AIRPORT,SAN FRANCISCO,UNITED STATES,NORTH AMERICA,NRT,NARITA INTERNATIONAL,TOKYO,JAPAN,FAR EAST ASIA,JL,JL,"Japan Airlines Co., Ltd.","Japan Airlines Co., Ltd.",NO,744,BOEING,43,20001104,20001130,13:40,17:40,660,I,2, , -----6- ,AIR,1,304,1.35,4445.0
LAX,LOS ANGELES INTERNATIONAL AIRPORT,LOS ANGELES,UNITED STATES,NORTH AMERICA,NGO,CHUBU CENTRAIR INTERNATIONAL AIRPORT,NAGOYA,JAPAN,FAR EAST ASIA,JL,JL,"Japan Airlines Co., Ltd.","Japan Airlines Co., Ltd.",NO,M11,MCDONNELL-DOUGLAS,27,20001104,20001130,14:00,19:15,735,B,, , -----6- ,AIR,1,304,1.49,4906.0
