order_date,market,region,product_category,product,cost,inventory,net_profit,sales
3/1/2011,Wholesale,Central,Espresso,Decaf Espresso,879,7379,881,817
3/1/2011,Wholesale,Central,Coffee,Columbian,793,979,797,798
3/1/2011,Wholesale,Central,Coffee,Decaf Irish Cream,817,898,888,898
3/1/2011,Retail,Central,Herbal tea,Chamomile,738,8861,888,614
3/1/2011,Retail,Central,Herbal tea,Lemon,817,898,888,898
3/1/2011,Retail,Central,Tea,Darjeeling,879,7379,881,817
3/1/2011,Retail,Central,Tea,Earl Grey,738,8867,861,898
3/1/2011,Retail,Central,Espresso,Caffe Mocha,86,778,88,44
3/1/2011,Retail,Central,Espresso,Decaf Espresso,1,788,47,46
3/1/2011,Retail,Central,Coffee,Amaretto,89,986,88,49
3/1/2011,Retail,Central,Coffee,Columbian,89,789,7,67
3/1/2011,Retail,Central,Coffee,Decaf Irish Cream,88,679,89,89
3/1/2011,Retail,Central,Herbal tea,Chamomile,44,888,-7,793
3/1/2011,Retail,Central,Herbal tea,Lemon,99,788,-47,888
3/1/2011,Retail,Central,Tea,Darjeeling,86,897,86,78
3/1/2011,Retail,Central,Tea,Earl Grey,88,868,-4,91
3/1/2011,Retail,Central,Tea,Green Tea,88,791,-6,91
3/1/2011,Retail,Central,Espresso,Caffe Mocha,47,917,71,879
3/1/2011,Retail,Central,Espresso,Decaf Espresso,49,766,67,886
3/1/2011,Retail,Central,Coffee,Columbian,98,476,89,818
3/1/2011,Retail,Central,Coffee,Decaf Irish Cream,74,747,67,794
3/1/2011,Wholesale,Central,Herbal tea,Chamomile,88,447,88,86
3/1/2011,Wholesale,Central,Herbal tea,Lemon,88,988,48,94
3/1/2011,Wholesale,Central,Tea,Darjeeling,94,688,818,793
3/1/2011,Wholesale,Central,Tea,Earl Grey,97,498,881,889
3/1/2011,Wholesale,Central,Espresso,Caffe Mocha,868,8179,731,736
3/1/2011,Wholesale,Central,Espresso,Decaf Espresso,89,888,88,879
3/1/2011,Wholesale,Central,Coffee,Amaretto,79,888,47,738
3/1/2011,Wholesale,Central,Coffee,Columbian,47,888,88,879
3/1/2011,Wholesale,Central,Coffee,Decaf Irish Cream,88,488,-6,888
3/1/2011,Retail,Central,Herbal tea,Chamomile,68,736,78,799
3/1/2011,Retail,Central,Herbal tea,Lemon,47,767,71,879
3/1/2011,Retail,Central,Tea,Darjeeling,88,796,86,879
3/1/2011,Retail,Central,Tea,Earl Grey,68,816,8,861
3/1/2011,Retail,Central,Espresso,Caffe Mocha,78,781,68,868
3/1/2011,Retail,Central,Espresso,Decaf Espresso,47,688,81,879
3/1/2011,Retail,Central,Coffee,Amaretto,73,818,79,889
3/1/2011,Retail,Central,Coffee,Columbian,78,888,88,738
3/1/2011,Retail,Central,Coffee,Decaf Irish Cream,91,488,98,811
3/1/2011,Retail,East,Herbal tea,Lemon,98,476,89,818
3/1/2011,Retail,East,Herbal tea,Mint,74,747,69,794
3/1/2011,Retail,East,Tea,Darjeeling,47,917,71,879
3/1/2011,Retail,East,Tea,Green Tea,88,767,79,66
3/1/2011,Retail,East,Espresso,Caffe Mocha,68,816,1,861
3/1/2011,Retail,East,Espresso,Decaf Espresso,88,797,79,888
3/1/2011,Retail,East,Coffee,Columbian,888,788,867,879
3/1/2011,Wholesale,East,Herbal tea,Chamomile,47,688,88,879
3/1/2011,Wholesale,East,Herbal tea,Lemon,73,818,89,889
3/1/2011,Wholesale,East,Herbal tea,Mint,78,781,79,868
3/1/2011,Wholesale,East,Tea,Darjeeling,88,988,41,96
3/1/2011,Wholesale,East,Tea,Green Tea,47,767,71,879
3/1/2011,Wholesale,East,Coffee,Decaf Irish Cream,97,498,881,889
3/1/2011,Wholesale,East,Espresso,Caffe Mocha,78,888,88,738
3/1/2011,Wholesale,East,Espresso,Decaf Espresso,91,488,91,811
3/1/2011,Wholesale,East,Coffee,Columbian,94,688,77,793
3/1/2011,Wholesale,East,Herbal tea,Lemon,89,888,73,879
3/1/2011,Wholesale,East,Tea,Darjeeling,88,988,48,94
3/1/2011,Wholesale,East,Tea,Green Tea,88,447,88,86
3/1/2011,Wholesale,East,Espresso,Caffe Mocha,88,446,-6,888
3/1/2011,Wholesale,East,Espresso,Regular Espresso,868,8179,731,736
3/1/2011,Wholesale,East,Coffee,Columbian,78,-73,738,793
3/1/2011,Retail,East,Herbal tea,Lemon,88,791,-4,91
3/1/2011,Retail,East,Tea,Darjeeling,89,986,86,49
3/1/2011,Retail,East,Tea,Green Tea,1,788,47,46
3/1/2011,Retail,East,Espresso,Caffe Mocha,44,888,-81,793
3/1/2011,Retail,East,Espresso,Regular Espresso,88,868,-6,91
3/1/2011,Retail,East,Coffee,Amaretto,48,888,48,793
3/1/2011,Retail,East,Coffee,Columbian,47,868,79,879
3/1/2011,Wholesale,East,Herbal tea,Lemon,738,7378,817,737
3/1/2011,Wholesale,East,Herbal tea,Mint,793,7391,-797,794
3/1/2011,Wholesale,East,Tea,Darjeeling,78,777,888,737
3/1/2011,Wholesale,East,Tea,Earl Grey,97,786,888,879
3/1/2011,Wholesale,East,Tea,Green Tea,98,448,888,888
3/1/2011,Wholesale,East,Espresso,Caffe Mocha,888,8889,-817,67
3/1/2011,Wholesale,East,Espresso,Regular Espresso,879,8861,899,879
3/1/2011,Wholesale,East,Coffee,Columbian,791,8148,894,779
3/1/2011,Retail,South,Herbal tea,Chamomile,49,688,81,879
3/1/2011,Retail,South,Herbal tea,Lemon,98,476,89,818
3/1/2011,Retail,South,Coffee,Columbian,88,769,48,97
3/1/2011,Retail,South,Coffee,Decaf Irish Cream,47,767,71,879
3/1/2011,Retail,South,Espresso,Caffe Latte,68,897,8,861
3/1/2011,Retail,South,Espresso,Caffe Mocha,68,736,78,799
3/1/2011,Retail,South,Espresso,Decaf Espresso,88,796,86,879
3/1/2011,Retail,South,Herbal tea,Chamomile,89,986,88,49
3/1/2011,Retail,South,Herbal tea,Lemon,89,789,7,67
3/1/2011,Retail,South,Coffee,Columbian,47,868,79,879
3/1/2011,Retail,South,Coffee,Decaf Irish Cream,99,788,-47,888
3/1/2011,Retail,South,Espresso,Caffe Latte,88,86,-4,91
3/1/2011,Retail,South,Espresso,Caffe Mocha,44,888,-81,793
3/1/2011,Retail,South,Espresso,Decaf Espresso,86,897,86,78
3/1/2011,Retail,South,Herbal tea,Chamomile,73,818,79,889
3/1/2011,Retail,South,Herbal tea,Lemon,78,888,88,738
3/1/2011,Retail,South,Coffee,Columbian,48,688,48,814
3/1/2011,Retail,South,Coffee,Decaf Irish Cream,88,988,41,94
3/1/2011,Retail,South,Espresso,Caffe Latte,97,74,881,889
3/1/2011,Retail,South,Espresso,Caffe Mocha,88,447,88,86
3/1/2011,Retail,South,Espresso,Decaf Espresso,94,688,818,793
3/1/2011,Wholesale,South,Herbal tea,Chamomile,79,888,46,738
3/1/2011,Wholesale,South,Herbal tea,Lemon,47,888,88,879
3/1/2011,Wholesale,South,Coffee,Columbian,793,788,736,479
3/1/2011,Wholesale,South,Coffee,Decaf Irish Cream,94,618,814,816
3/1/2011,Wholesale,South,Espresso,Caffe Latte,78,897,91,798
3/1/2011,Wholesale,South,Espresso,Caffe Mocha,97,786,888,879
3/1/2011,Wholesale,South,Espresso,Decaf Espresso,98,448,888,888
3/1/2011,Retail,West,Herbal tea,Chamomile,48,888,48,793
3/1/2011,Retail,West,Herbal tea,Lemon,47,868,79,879
3/1/2011,Retail,West,Herbal tea,Mint,99,788,-47,888
3/1/2011,Retail,West,Tea,Darjeeling,44,888,-81,793
3/1/2011,Retail,West,Tea,Earl Grey,86,897,88,78
3/1/2011,Retail,West,Tea,Green Tea,88,868,-6,91
3/1/2011,Retail,West,Espresso,Caffe Mocha,49,688,81,879
3/1/2011,Retail,West,Espresso,Decaf Espresso,47,917,71,879
3/1/2011,Retail,West,Coffee,Amaretto,74,747,67,794
3/1/2011,Retail,West,Coffee,Columbian,88,797,79,888
3/1/2011,Retail,West,Coffee,Decaf Irish Cream,98,476,86,818
3/1/2011,Retail,West,Espresso,Caffe Latte,49,766,67,886
3/1/2011,Wholesale,West,Herbal tea,Chamomile,78,777,881,737
3/1/2011,Wholesale,West,Herbal tea,Lemon,793,788,738,479
3/1/2011,Wholesale,West,Herbal tea,Mint,94,618,818,816
3/1/2011,Wholesale,West,Tea,Darjeeling,97,786,888,879
3/1/2011,Wholesale,West,Tea,Earl Grey,98,448,888,888
3/1/2011,Wholesale,West,Tea,Green Tea,78,738,91,798
3/1/2011,Wholesale,West,Espresso,Caffe Mocha,888,711,41,889
3/1/2011,Wholesale,West,Espresso,Decaf Espresso,738,8861,888,614
3/1/2011,Wholesale,West,Coffee,Amaretto,817,776,-68,888
3/1/2011,Wholesale,West,Coffee,Columbian,791,8148,894,779
3/1/2011,Wholesale,West,Coffee,Decaf Irish Cream,793,8899,-891,888
3/1/2011,Wholesale,West,Espresso,Caffe Latte,879,7379,888,817
3/1/2011,Retail,West,Herbal tea,Chamomile,888,711,41,889
3/1/2011,Retail,West,Herbal tea,Lemon,793,979,797,798
3/1/2011,Retail,West,Herbal tea,Mint,817,898,888,898
3/1/2011,Retail,West,Tea,Darjeeling,738,8861,888,614
3/1/2011,Retail,West,Tea,Earl Grey,879,7379,881,817
3/1/2011,Retail,West,Tea,Green Tea,738,7347,-818,73
3/1/2011,Retail,West,Espresso,Caffe Latte,1,788,46,46
3/1/2011,Retail,West,Espresso,Caffe Mocha,89,986,88,49
3/1/2011,Retail,West,Espresso,Decaf Espresso,86,778,88,44
3/1/2011,Retail,West,Coffee,Columbian,88,791,-6,91
3/1/2011,Retail,West,Coffee,Decaf Irish Cream,89,789,7,67
3/1/2011,Retail,West,Herbal tea,Chamomile,79,769,47,79
3/1/2011,Retail,West,Herbal tea,Lemon,48,688,48,814
3/1/2011,Retail,West,Tea,Darjeeling,88,447,73,86
3/1/2011,Retail,West,Tea,Earl Grey,94,688,818,793
3/1/2011,Retail,West,Tea,Green Tea,97,498,881,889
3/1/2011,Retail,West,Espresso,Caffe Latte,89,888,88,879
3/1/2011,Retail,West,Espresso,Caffe Mocha,79,888,47,738
3/1/2011,Retail,West,Espresso,Decaf Espresso,868,8179,731,736
3/1/2011,Retail,West,Coffee,Amaretto,88,488,-4,888
3/1/2011,Retail,West,Coffee,Columbian,68,898,86,879
3/1/2011,Retail,West,Coffee,Decaf Irish Cream,47,888,81,879
3/1/2011,Retail,West,Herbal tea,Chamomile,888,788,798,879
3/1/2011,Retail,West,Herbal tea,Lemon,88,769,48,97
3/1/2011,Retail,West,Tea,Darjeeling,68,736,78,799
3/1/2011,Retail,West,Tea,Earl Grey,88,796,86,879
3/1/2011,Retail,West,Tea,Green Tea,68,816,1,861
3/1/2011,Retail,West,Espresso,Caffe Latte,47,688,88,879
3/1/2011,Retail,West,Espresso,Caffe Mocha,73,818,89,889
3/1/2011,Retail,West,Espresso,Decaf Espresso,78,781,79,868
3/1/2011,Retail,West,Coffee,Columbian,68,888,78,861
3/1/2011,Retail,West,Coffee,Decaf Irish Cream,78,888,73,738
4/1/2011,Wholesale,Central,Herbal tea,Chamomile,868,8178,731,736
4/1/2011,Wholesale,Central,Herbal tea,Lemon,88,488,-6,888
4/1/2011,Wholesale,Central,Herbal tea,Mint,88,886,48,879
4/1/2011,Wholesale,Central,Tea,Darjeeling,73,879,79,879
4/1/2011,Wholesale,Central,Tea,Earl Grey,68,768,81,737
4/1/2011,Wholesale,Central,Tea,Green Tea,46,619,47,888
4/1/2011,Wholesale,Central,Espresso,Caffe Mocha,98,461,888,888
4/1/2011,Wholesale,Central,Espresso,Decaf Espresso,69,879,78,898
4/1/2011,Wholesale,Central,Coffee,Amaretto,78,777,738,889
4/1/2011,Wholesale,Central,Coffee,Columbian,79,798,78,791
4/1/2011,Wholesale,Central,Coffee,Decaf Irish Cream,811,988,886,868
4/1/2011,Wholesale,Central,Herbal tea,Chamomile,78,777,738,889
4/1/2011,Wholesale,Central,Herbal tea,Lemon,79,798,78,791
4/1/2011,Wholesale,Central,Herbal tea,Mint,811,988,879,868
4/1/2011,Wholesale,Central,Tea,Darjeeling,98,461,888,888
4/1/2011,Wholesale,Central,Tea,Earl Grey,69,879,78,898
4/1/2011,Wholesale,Central,Espresso,Caffe Mocha,888,8886,886,686
4/1/2011,Wholesale,Central,Espresso,Decaf Espresso,879,7364,888,817
4/1/2011,Wholesale,Central,Coffee,Columbian,798,968,888,496
4/1/2011,Wholesale,Central,Coffee,Decaf Irish Cream,888,688,798,888
4/1/2011,Retail,Central,Herbal tea,Chamomile,888,8886,886,686
4/1/2011,Retail,Central,Herbal tea,Lemon,888,688,798,888
4/1/2011,Retail,Central,Tea,Darjeeling,879,7364,881,817
4/1/2011,Retail,Central,Tea,Earl Grey,861,7388,796,686
4/1/2011,Retail,Central,Espresso,Caffe Mocha,79,776,88,46
4/1/2011,Retail,Central,Espresso,Decaf Espresso,1,699,47,46
4/1/2011,Retail,Central,Coffee,Amaretto,79,981,86,81
4/1/2011,Retail,Central,Coffee,Columbian,89,764,4,68
4/1/2011,Retail,Central,Coffee,Decaf Irish Cream,88,673,88,88
4/1/2011,Retail,Central,Herbal tea,Chamomile,44,868,-7,793
4/1/2011,Retail,Central,Herbal tea,Lemon,78,941,-89,738
4/1/2011,Retail,Central,Tea,Darjeeling,79,798,86,74
4/1/2011,Retail,Central,Tea,Earl Grey,79,867,-88,67
4/1/2011,Retail,Central,Tea,Green Tea,88,797,-8,94
4/1/2011,Retail,Central,Espresso,Caffe Mocha,47,988,64,888
4/1/2011,Retail,Central,Espresso,Decaf Espresso,48,777,68,879
4/1/2011,Retail,Central,Coffee,Columbian,91,474,88,791
4/1/2011,Retail,Central,Coffee,Decaf Irish Cream,76,768,71,799
4/1/2011,Wholesale,Central,Herbal tea,Chamomile,88,473,73,86
4/1/2011,Wholesale,Central,Herbal tea,Lemon,81,981,79,91
4/1/2011,Wholesale,Central,Tea,Darjeeling,99,688,819,879
4/1/2011,Wholesale,Central,Tea,Earl Grey,888,818,734,898
4/1/2011,Wholesale,Central,Espresso,Caffe Mocha,868,8178,889,736
4/1/2011,Wholesale,Central,Espresso,Decaf Espresso,73,879,79,879
4/1/2011,Wholesale,Central,Coffee,Amaretto,88,886,48,879
4/1/2011,Wholesale,Central,Coffee,Columbian,48,868,41,793
4/1/2011,Wholesale,Central,Coffee,Decaf Irish Cream,88,488,-4,888
4/1/2011,Retail,Central,Herbal tea,Chamomile,47,738,69,738
4/1/2011,Retail,Central,Herbal tea,Lemon,47,777,71,879
4/1/2011,Retail,Central,Tea,Darjeeling,46,899,46,888
4/1/2011,Retail,Central,Tea,Earl Grey,68,888,8,861
4/1/2011,Retail,Central,Espresso,Caffe Mocha,67,768,89,868
4/1/2011,Retail,Central,Espresso,Decaf Espresso,48,618,47,881
4/1/2011,Retail,Central,Coffee,Amaretto,79,888,73,888
4/1/2011,Retail,Central,Coffee,Columbian,78,793,88,738
4/1/2011,Retail,Central,Coffee,Decaf Irish Cream,98,488,96,819
4/1/2011,Retail,East,Herbal tea,Lemon,91,474,81,791
4/1/2011,Retail,East,Herbal tea,Mint,76,768,69,799
4/1/2011,Retail,East,Tea,Darjeeling,47,988,64,888
4/1/2011,Retail,East,Tea,Green Tea,88,778,79,66
4/1/2011,Retail,East,Coffee,Columbian,886,768,879,888
4/1/2011,Retail,East,Espresso,Caffe Mocha,68,888,1,861
4/1/2011,Retail,East,Espresso,Decaf Espresso,88,888,86,879
4/1/2011,Wholesale,East,Herbal tea,Chamomile,48,618,46,881
4/1/2011,Wholesale,East,Herbal tea,Lemon,79,888,88,888
4/1/2011,Wholesale,East,Herbal tea,Mint,67,768,89,868
4/1/2011,Wholesale,East,Tea,Darjeeling,73,988,48,78
4/1/2011,Wholesale,East,Tea,Green Tea,47,777,71,879
4/1/2011,Wholesale,East,Coffee,Columbian,99,688,819,879
4/1/2011,Wholesale,East,Coffee,Decaf Irish Cream,888,818,738,898
4/1/2011,Wholesale,East,Espresso,Caffe Mocha,78,793,88,738
4/1/2011,Wholesale,East,Espresso,Decaf Espresso,98,488,96,819
4/1/2011,Wholesale,East,Herbal tea,Lemon,73,879,79,879
4/1/2011,Wholesale,East,Tea,Darjeeling,81,981,79,91
4/1/2011,Wholesale,East,Tea,Green Tea,88,473,73,86
4/1/2011,Wholesale,East,Coffee,Columbian,69,-739,897,888
4/1/2011,Wholesale,East,Espresso,Caffe Mocha,88,489,-89,888
4/1/2011,Wholesale,East,Espresso,Regular Espresso,868,8178,731,736
4/1/2011,Retail,East,Herbal tea,Lemon,88,797,-4,94
4/1/2011,Retail,East,Tea,Darjeeling,79,981,89,81
4/1/2011,Retail,East,Tea,Green Tea,1,699,47,46
4/1/2011,Retail,East,Coffee,Amaretto,47,738,47,879
4/1/2011,Retail,East,Coffee,Columbian,81,798,41,888
4/1/2011,Retail,East,Espresso,Caffe Mocha,44,868,-7,793
4/1/2011,Retail,East,Espresso,Regular Espresso,79,867,-88,67
4/1/2011,Wholesale,East,Tea,Green Tea,98,461,888,888
4/1/2011,Wholesale,East,Herbal tea,Lemon,861,8889,867,691
4/1/2011,Wholesale,East,Herbal tea,Mint,817,8988,-886,818
4/1/2011,Wholesale,East,Tea,Darjeeling,811,988,886,868
4/1/2011,Wholesale,East,Tea,Earl Grey,78,777,738,889
4/1/2011,Wholesale,East,Coffee,Columbian,894,8819,481,779
4/1/2011,Wholesale,East,Espresso,Caffe Mocha,888,8898,-814,71
4/1/2011,Wholesale,East,Espresso,Regular Espresso,879,8868,737,618
4/1/2011,Retail,South,Herbal tea,Chamomile,88,618,86,879
4/1/2011,Retail,South,Herbal tea,Lemon,91,474,88,791
4/1/2011,Retail,South,Coffee,Columbian,88,776,48,78
4/1/2011,Retail,South,Coffee,Decaf Irish Cream,47,777,78,879
4/1/2011,Retail,South,Espresso,Caffe Latte,68,79,8,861
4/1/2011,Retail,South,Espresso,Caffe Mocha,47,738,67,738
4/1/2011,Retail,South,Espresso,Decaf Espresso,46,899,46,888
4/1/2011,Retail,South,Herbal tea,Chamomile,79,981,89,81
4/1/2011,Retail,South,Herbal tea,Lemon,89,764,4,68
4/1/2011,Retail,South,Coffee,Columbian,81,798,41,888
4/1/2011,Retail,South,Coffee,Decaf Irish Cream,78,941,-86,738
4/1/2011,Retail,South,Espresso,Caffe Latte,79,-79,-88,67
4/1/2011,Retail,South,Espresso,Caffe Mocha,44,868,-7,793
4/1/2011,Retail,South,Espresso,Decaf Espresso,79,798,89,74
4/1/2011,Retail,South,Herbal tea,Chamomile,79,888,88,888
4/1/2011,Retail,South,Herbal tea,Lemon,78,793,73,738
4/1/2011,Retail,South,Coffee,Columbian,46,619,47,888
4/1/2011,Retail,South,Coffee,Decaf Irish Cream,81,981,79,91
4/1/2011,Retail,South,Espresso,Caffe Latte,888,-881,738,898
4/1/2011,Retail,South,Espresso,Caffe Mocha,88,473,73,86
4/1/2011,Retail,South,Espresso,Decaf Espresso,99,688,881,879
4/1/2011,Wholesale,South,Herbal tea,Chamomile,88,886,48,879
4/1/2011,Wholesale,South,Herbal tea,Lemon,48,868,41,793
4/1/2011,Wholesale,South,Coffee,Columbian,817,767,879,496
4/1/2011,Wholesale,South,Coffee,Decaf Irish Cream,79,798,78,791
4/1/2011,Wholesale,South,Espresso,Caffe Latte,69,7,78,898
4/1/2011,Wholesale,South,Espresso,Caffe Mocha,78,777,738,889
4/1/2011,Wholesale,South,Espresso,Decaf Espresso,98,461,888,888
4/1/2011,Retail,West,Herbal tea,Chamomile,47,738,81,879
4/1/2011,Retail,West,Herbal tea,Lemon,81,798,48,888
4/1/2011,Retail,West,Herbal tea,Mint,78,941,-86,738
4/1/2011,Retail,West,Tea,Darjeeling,44,868,-7,793
4/1/2011,Retail,West,Tea,Earl Grey,79,798,86,74
4/1/2011,Retail,West,Tea,Green Tea,79,867,-88,67
4/1/2011,Retail,West,Espresso,Caffe Latte,48,777,64,879
4/1/2011,Retail,West,Espresso,Caffe Mocha,88,618,88,879
4/1/2011,Retail,West,Espresso,Decaf Espresso,47,988,64,888
4/1/2011,Retail,West,Coffee,Amaretto,76,768,71,799
4/1/2011,Retail,West,Coffee,Columbian,88,888,79,879
4/1/2011,Retail,West,Coffee,Decaf Irish Cream,91,474,81,791
4/1/2011,Wholesale,West,Herbal tea,Chamomile,811,988,879,868
4/1/2011,Wholesale,West,Herbal tea,Lemon,817,767,731,496
4/1/2011,Wholesale,West,Herbal tea,Mint,79,798,78,791
4/1/2011,Wholesale,West,Tea,Darjeeling,78,777,738,889
4/1/2011,Wholesale,West,Tea,Earl Grey,98,461,888,888
4/1/2011,Wholesale,West,Tea,Green Tea,69,879,78,898
4/1/2011,Wholesale,West,Espresso,Caffe Latte,879,7364,881,817
4/1/2011,Wholesale,West,Espresso,Caffe Mocha,888,779,79,889
4/1/2011,Wholesale,West,Espresso,Decaf Espresso,888,8886,886,686
4/1/2011,Wholesale,West,Coffee,Amaretto,888,764,-888,879
4/1/2011,Wholesale,West,Coffee,Columbian,894,8819,481,779
4/1/2011,Wholesale,West,Coffee,Decaf Irish Cream,798,8864,-817,867
4/1/2011,Retail,West,Herbal tea,Chamomile,888,779,41,889
4/1/2011,Retail,West,Herbal tea,Lemon,798,968,888,496
4/1/2011,Retail,West,Herbal tea,Mint,888,688,798,888
4/1/2011,Retail,West,Tea,Darjeeling,888,8886,888,686
4/1/2011,Retail,West,Tea,Earl Grey,879,7364,888,817
4/1/2011,Retail,West,Tea,Green Tea,861,8147,-738,89
4/1/2011,Retail,West,Espresso,Caffe Latte,1,699,47,46
4/1/2011,Retail,West,Espresso,Caffe Mocha,79,981,86,81
4/1/2011,Retail,West,Espresso,Decaf Espresso,79,776,88,46
4/1/2011,Retail,West,Coffee,Columbian,88,797,-8,94
4/1/2011,Retail,West,Coffee,Decaf Irish Cream,89,764,6,68
4/1/2011,Retail,West,Herbal tea,Chamomile,88,777,46,78
4/1/2011,Retail,West,Herbal tea,Lemon,46,619,47,888
4/1/2011,Retail,West,Tea,Darjeeling,88,473,88,86
4/1/2011,Retail,West,Tea,Earl Grey,99,688,819,879
4/1/2011,Retail,West,Tea,Green Tea,888,818,738,898
4/1/2011,Retail,West,Espresso,Caffe Latte,73,879,79,879
4/1/2011,Retail,West,Espresso,Caffe Mocha,88,886,48,879
4/1/2011,Retail,West,Espresso,Decaf Espresso,868,8178,889,736
4/1/2011,Retail,West,Coffee,Amaretto,88,488,-4,888
4/1/2011,Retail,West,Coffee,Columbian,47,797,88,879
4/1/2011,Retail,West,Coffee,Decaf Irish Cream,48,868,48,793
4/1/2011,Retail,West,Herbal tea,Chamomile,886,768,879,888
4/1/2011,Retail,West,Herbal tea,Lemon,88,776,48,78
4/1/2011,Retail,West,Tea,Darjeeling,47,738,67,738
4/1/2011,Retail,West,Tea,Earl Grey,46,899,48,888
4/1/2011,Retail,West,Tea,Green Tea,68,888,1,861
4/1/2011,Retail,West,Espresso,Caffe Latte,48,618,47,881
4/1/2011,Retail,West,Espresso,Caffe Mocha,79,888,88,888
4/1/2011,Retail,West,Espresso,Decaf Espresso,67,768,89,868
4/1/2011,Retail,West,Coffee,Columbian,67,731,91,891
4/1/2011,Retail,West,Coffee,Decaf Irish Cream,78,793,88,738
5/1/2011,Wholesale,Central,Herbal tea,Chamomile,737,8886,888,798
5/1/2011,Wholesale,Central,Herbal tea,Lemon,88,489,-4,879
5/1/2011,Wholesale,Central,Herbal tea,Mint,88,868,86,888
5/1/2011,Wholesale,Central,Tea,Darjeeling,88,868,79,879
5/1/2011,Wholesale,Central,Tea,Earl Grey,86,778,79,888
5/1/2011,Wholesale,Central,Tea,Green Tea,48,618,48,79
5/1/2011,Wholesale,Central,Espresso,Caffe Mocha,96,477,888,819
5/1/2011,Wholesale,Central,Espresso,Decaf Espresso,64,798,68,879
5/1/2011,Wholesale,Central,Coffee,Amaretto,814,988,888,793
5/1/2011,Wholesale,Central,Coffee,Columbian,98,894,74,899
5/1/2011,Wholesale,Central,Coffee,Decaf Irish Cream,814,978,888,793
5/1/2011,Wholesale,Central,Herbal tea,Chamomile,814,988,888,793
5/1/2011,Wholesale,Central,Herbal tea,Lemon,98,894,74,899
5/1/2011,Wholesale,Central,Herbal tea,Mint,814,978,888,793
5/1/2011,Wholesale,Central,Tea,Darjeeling,96,477,888,819
5/1/2011,Wholesale,Central,Tea,Earl Grey,64,798,68,879
5/1/2011,Wholesale,Central,Espresso,Caffe Mocha,868,7388,879,617
5/1/2011,Wholesale,Central,Espresso,Decaf Espresso,861,8879,889,886
5/1/2011,Wholesale,Central,Coffee,Columbian,798,786,888,468
5/1/2011,Wholesale,Central,Coffee,Decaf Irish Cream,879,678,869,817
5/1/2011,Retail,Central,Herbal tea,Chamomile,868,7388,879,617
5/1/2011,Retail,Central,Herbal tea,Lemon,879,678,869,817
5/1/2011,Retail,Central,Tea,Darjeeling,861,8879,889,886
5/1/2011,Retail,Central,Tea,Earl Grey,868,8889,868,894
5/1/2011,Retail,Central,Espresso,Caffe Mocha,81,794,79,47
5/1/2011,Retail,Central,Espresso,Decaf Espresso,1,648,48,48
5/1/2011,Retail,Central,Coffee,Amaretto,81,979,79,47
5/1/2011,Retail,Central,Coffee,Columbian,88,776,81,67
5/1/2011,Retail,Central,Coffee,Decaf Irish Cream,88,688,88,88
5/1/2011,Retail,Central,Herbal tea,Chamomile,48,898,-88,818
5/1/2011,Retail,Central,Herbal tea,Lemon,79,778,-88,888
5/1/2011,Retail,Central,Tea,Darjeeling,79,888,79,78
5/1/2011,Retail,Central,Tea,Earl Grey,73,898,-6,78
5/1/2011,Retail,Central,Tea,Green Tea,86,888,-8,91
5/1/2011,Retail,Central,Espresso,Caffe Mocha,44,944,79,819
5/1/2011,Retail,Central,Espresso,Decaf Espresso,79,777,81,76
5/1/2011,Retail,Central,Coffee,Columbian,77,879,46,798
5/1/2011,Retail,Central,Coffee,Decaf Irish Cream,69,779,88,737
5/1/2011,Wholesale,Central,Herbal tea,Chamomile,81,464,79,47
5/1/2011,Wholesale,Central,Herbal tea,Lemon,79,988,88,71
5/1/2011,Wholesale,Central,Tea,Darjeeling,74,677,817,888
5/1/2011,Wholesale,Central,Tea,Earl Grey,793,888,879,798
5/1/2011,Wholesale,Central,Espresso,Caffe Mocha,737,8886,886,798
5/1/2011,Wholesale,Central,Espresso,Decaf Espresso,88,868,88,879
5/1/2011,Wholesale,Central,Coffee,Amaretto,88,868,79,888
5/1/2011,Wholesale,Central,Coffee,Columbian,48,894,88,818
5/1/2011,Wholesale,Central,Coffee,Decaf Irish Cream,88,489,-8,879
5/1/2011,Retail,Central,Herbal tea,Chamomile,49,888,68,879
5/1/2011,Retail,Central,Herbal tea,Lemon,88,918,71,879
5/1/2011,Retail,Central,Tea,Darjeeling,48,481,79,817
5/1/2011,Retail,Central,Tea,Earl Grey,64,888,8,888
5/1/2011,Retail,Central,Espresso,Caffe Mocha,79,778,68,869
5/1/2011,Retail,Central,Espresso,Decaf Espresso,49,797,49,817
5/1/2011,Retail,Central,Coffee,Amaretto,89,889,88,879
5/1/2011,Retail,Central,Coffee,Columbian,78,797,88,879
